页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905349720839502,樱桃欧尼0916,2023-05-25 18:19:33,#吴宣仪2021年收入# 为什么不限制明星片酬啊 这不也是一个职业吗？而且工作内容和环境相较于其他工种好太多，付出的也远大于投入的，这也是为啥大家挤破头要进娱乐圈，人均208，你不想吃这顿饭资本也要硬塞给你，这个水平的也能混要完 ,0,0,0,江苏,苏州,江苏,中国,star 4
2,4905349704581771,柠七-531,2023-05-25 18:19:28,#吴宣仪2021年收入#别瞎造谣，美女吴宣仪天天勤勤恳恳工作，空凭一张图造谣，无凭无据，就造谣，不拦着你们进内娱要进别带打工人吴宣仪 ,0,0,0,安徽,合肥,安徽,中国,star 1
2,4905349074916725,南柯一梦万年,2023-05-25 18:16:59,#吴宣仪2021年收入# 真的208会撤热搜炸词条炸号发律师函，而不是yxh找不同几个角度黑了好几天以后，被送上热一站着挨骂 ,0,0,23,湖北,武汉,湖北,中国,star 4
2,4905338187551549,帽子被偷啦,2023-05-25 17:33:43,#吴宣仪2021年收入# 拼命读书不如去学唱跳rap…… ,14,142,2829,甘肃,陇南,甘肃,中国,star 4
2,4905349653992567,石三点睡觉Zzzzzzzzzzz,2023-05-25 18:19:17,#吴宣仪2021年收入#上次看到网红晒自己46亿现金流不管送我出道还是捧我做网红 我都能接受 ,0,0,0,上海,上海,上海,中国,star 5
2,4905349649270582,静IIIce,2023-05-25 18:19:16,#吴宣仪2021年收入#我不理解 ,0,0,0,山东,日照,山东,中国,star 2
2,4905349646127500,会拉小提琴的刘鲜花,2023-05-25 18:19:15,#吴宣仪2021年收入#天啦！我美特斯邦威打工一个小时才15我还开开心心觉得自己赚到钱了 ,0,0,0,湖南,长沙,湖南,中国,star 1
2,4905338388090773,叫我姨太好了,2023-05-25 17:34:31,有网友爆料吴宣仪2021的收入接近一亿，这还只是个秀人，所以说现在的人挤破头都要扎进娱乐圈是有原因的🤨  #吴宣仪2021年收入# ,4,13,82,河北,邯郸,河北,中国,star 4
2,4905349612831737,久久九九_Sept,2023-05-25 18:19:07,#吴宣仪2021年收入#是不是很讽刺！？ ,0,0,0,江苏,苏州,江苏,中国,star 3
2,4905349604184851,似晚风-,2023-05-25 18:19:05,#吴宣仪2021年收入#娱乐圈什么时候能整顿一下打工人看不得这些 ,0,0,0,北京,北京,北京,中国,star 4
3,4905349464981916,差劲歌王小稚Z,2023-05-25 18:18:31,#吴宣仪2021年收入# 哪行不是这样啊 能力强的赚得多 怎么不说“不打工了收拾收拾去当老板” 是你不想当吗 是你老板赚得不够多嘛 想进娱乐圈你进啊大哥大姐 谁拦着你我说 ,0,0,0,浙江,杭州,浙江,中国,star 1
3,4905349452926345,秀晶那丫,2023-05-25 18:18:29,#吴宣仪2021年收入#这种再不告黑，路人缘全没了@吴宣仪的快乐碎片 @杜华 @吴宣仪_Betty ,0,0,0,山东,德州,山东,中国,star 4
3,4905349448209247,沁美天帝,2023-05-25 18:18:28,#吴宣仪2021年收入#哎，十辈子也赚不了三千万。 ,0,0,0,广东,,广东,中国,star 3
3,4905349397611924,杰尼龟兄弟,2023-05-25 18:18:16,#吴宣仪2021年收入# 只能用表情表达我此刻的心情 有些人一辈子都不可能赚这么多…… ,0,0,0,广东,广州,广东,中国,star 4
3,4905349390276531,漫慢喜欢你o,2023-05-25 18:18:14,#吴宣仪2021年收入#八杯奶茶 飞了五米  ,0,0,1,浙江,宁波,浙江,中国,star 1
3,4905349389486164,Full·moom,2023-05-25 18:18:14,#吴宣仪2021年收入# “别打工了进娱乐圈吧” 怎么是谁拦着你进了吗[有票了] 各圈都是这样的，你圈高层不也天天208[有票了][有票了] ,0,0,9,湖南,,湖南,中国,star 4
3,4905349385296431,我看有谁比我能吃,2023-05-25 18:18:13,#吴宣仪2021年收入# 真的很无语，那些真的吃苦工作收入少的可怜，娱乐圈随便搞搞就动辄几百万几千万，没说不能收入高，重点是国家能不能稍微平衡一下劳有所得 ,0,0,3,广东,深圳,广东,中国,star 3
3,4905349381622627,橘子糖不及你甜_,2023-05-25 18:18:12,#吴宣仪2021年收入# 让我去，我工作一年就回家养老 谢谢 ,0,0,1,浙江,宁波,浙江,中国,star 5
