页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905349317919539,加了柠檬汁的牛奶,2023-05-25 18:17:57,#宁艺卓红毯摔倒#怎么啦，我不信有人一辈子没摔倒过，宁艺卓摔倒也是在戛纳的红毯上摔倒，注定不一般的宁艺卓，感谢萧邦选择宁艺卓，珠宝跟宁艺卓的美貌相得益彰，互相衬托，非常好看，期待萧邦跟宁艺卓的更多合作 ,0,0,2,广东,湛江,广东,中国,star 5
2,4905349183703871,海客谈赢舟,2023-05-25 18:17:25,#宁艺卓红毯摔倒# 心疼宁 还好没摔两个韩国女人跟前 ,0,0,1,山西,太原,山西,中国,star 3
2,4905349142284312,娱闻新风尚,2023-05-25 18:17:15,#宁艺卓红毯摔倒#啊，穿高跟鞋一定要小心哦！ ,0,0,1,安徽,合肥,安徽,中国,star 3
2,4905345866273012,太阳和野花·,2023-05-25 18:04:14,#宁艺卓红毯摔倒#这也要骂吗贱人们 ,0,2,21,辽宁,营口,辽宁,中国,star 1
2,4905349087757397,养生牛奶涮牛肚,2023-05-25 18:17:02,#宁艺卓红毯摔倒# 走红毯不表现不摆动作不凹造型是去干什么，吃撑了去遛弯？这妹妹媒体图这么多是因为她表现力强能被人看到。被人踩到裙摆才摔倒的，什么洋相都没出，很快就站起来了，故意你个大驴蹄啊…… ,0,1,10,北京,北京,北京,中国,star 2
2,4905340438842860,四时易乡,2023-05-25 17:42:40,#宁艺卓红毯摔倒#天呐，只有我一个人觉得她在戛纳的所有事情很传奇很浪漫吗？红地毯上的回眸，偶像与粉丝、奋斗者与支持者双向的奔赴；摔倒后优雅站起，就好像她在一片针对中国国籍的荒谬的恶意审判声中不妥协不认输，越来越自信明媚。20岁正是不怕摔倒的年纪，正是摔疼了也咬着牙不愿意有泪光的倔强又灿烂的闪闪亮的年纪啊！愿我们的青春在各自的领域都熠熠闪光！遇到挫折，优雅如此，坚定如斯！,12,41,344,湖北,武汉,湖北,中国,star 5
2,4905346282293584,CharieWu,2023-05-25 18:05:53,#宁艺卓红毯摔倒#有一说一 妹子摔倒一瞬还是很美的 实属少见 非粉路过 ,0,12,41,上海,上海,上海,中国,star 5
2,4905320285470843,小墨迹不加糖,2023-05-25 16:22:34,#宁艺卓红毯摔倒# 宁艺卓胳膊上也有一朵花是不是中国人都有 ,0,16,157,广东,广州,广东,中国,star 1
2,4905348878045672,rzwlyzxzsgwzadnr,2023-05-25 18:16:12,#宁艺卓红毯摔倒#有些人20岁可以走上戛纳红毯，而有些人 ,0,0,0,河北,秦皇岛,河北,中国,star 4
2,4905348845276250,樱花笺情诗,2023-05-25 18:16:04,#宁艺卓红毯摔倒# 摔倒了还要挨骂  我想问对女明星到底苛刻到什么程度啊 作为路人都是看不下去了…… 希望下次走红毯姐姐一定要注意安全 ,0,2,10,河北,唐山,河北,中国,star 3
3,4905345716328988,OoOcee,2023-05-25 18:03:38,#宁艺卓红毯摔倒#对不起，我宁超季礼服裙摆太大了被踩了一脚，谢谢大家关心……幸好队友的礼服都是婚纱品牌没法踩 ,2,22,114,湖南,衡阳,湖南,中国,star 3
3,4905345476988767,灵鹿松岛,2023-05-25 18:02:41,#宁艺卓红毯摔倒#不是……这也能被……骂？？我以为大家都会问问怎么回事！没事吧！关心一下呢这不是被别人踩到才摔得吗？ 无所谓我宁姐的美貌已经在next level，你们就酸吧 ,0,3,25,辽宁,阜新,辽宁,中国,star 1
3,4905348630583385,Yooyaan,2023-05-25 18:15:13,#宁艺卓红毯摔倒# 酒店里还是软乎乎的清纯小猪宝，红毯上就变成气场全开的明艳女明星  宁艺卓！你真是懂得怎么拿捏妈咪的心！ ,0,0,3,河南,焦作,河南,中国,star 1
3,4905348625862491,泰傻史塔克,2023-05-25 18:15:12,#宁艺卓红毯摔倒#为什么美女要穿这种鞋啊 ,0,0,0,河北,石家庄,河北,中国,star 1
3,4905348613277987,azznni,2023-05-25 18:15:09,#宁艺卓红毯摔倒# 被人踩到了但没关系，站起来就好了 ,0,3,3,黑龙江,齐齐哈尔,黑龙江,中国,star 4
3,4905348480110923,荷衣啊,2023-05-25 18:14:37,aespa戛纳行红毯亮相 宁宁太有巨星范儿了  一堆人说宁凹造型端着的很离谱啊，红毯不凹造型还要舞一曲吗？走红毯不端着要跟逛菜市场一样才行吗？  #宁艺卓红毯摔倒# 荷衣啊的微博视频 ,0,2,7,江苏,南京,江苏,中国,star 5
3,4905348453899398,财智孙国英,2023-05-25 18:14:31,#宁艺卓水光肌# 来看🦊在戛纳红毯上捕捉到的宁艺卓，皮肤一级棒，从远处都能看出来她的脸在发光哎！ 搜狐娱乐的微博视频  #宁艺卓红毯摔倒#  郑州·龙子湖大学城湖心岛 ,0,0,0,河南,郑州,河南,中国,star 5
3,4905344012913852,我是大宝啊啊啊啊,2023-05-25 17:56:52,#宁艺卓红毯摔倒#热搜点进来感觉雌竞向恶意很多，反正我这个路人觉得能因为这个注意到美女，养养眼蛮好。喜欢这套首饰。 ,0,10,64,北京,北京,北京,中国,star 4
3,4905342494312721,hhhhaveagoodday,2023-05-25 17:50:50,#宁艺卓红毯摔倒#宁艺卓将来可以写个自传叫《我被某些队友粉丝审判的一生》，被审判身材说胖，被审判衣服说是qqny，被审判红毯说用力过猛，被审判摔倒说显眼包博眼球，被审判国籍说绿卡红利，以及带着引号的中国女人就是大气，说这话的时候麻烦看看你自己的身份证，有没有中国国徽，性别是不是女 ,2,5,65,浙江,杭州,浙江,中国,star 5
