页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907019897930316,王东来又回来了,2023-05-30 08:56:14,#中国人筑起攀向太空的天梯#  中国人筑起攀向太空的天梯，你认为什么最重要？  网页链接 ,0,0,2,河北,唐山,河北,中国,star 4
2,4907018919870537,陕西虎牙,2023-05-30 08:52:20,【合雕玉组佩 · 西周中期】宝鸡周原博物院藏。1981 年陕西省扶风县强家村出土。玉组佩由人龙合雕玉佩、玉蚕、玉鱼、玉兽头以及形态各异的玉牌饰、玉管及红黄两色玛瑙珠等共计 47 件组成。西周时期组玉佩是权贵身份的象征和标志，并且逐渐复杂化制度化。一般来讲，身份越高， 组玉佩就越复杂越长。#带着日历走丝路#忒色陕西 今日热搜话题：#国产大飞机9久为功鹏程万里##中国人筑起攀向太空的天梯#,0,0,1,陕西,咸阳,陕西,中国,star 4
2,4906991892038990,昆明市西山区发布,2023-05-30 07:04:57,"#早安,西山# 【拥有执行力，是最高级的自律】要让梦想变为现实，具有执行力才是最快路径。明确目标，细化拆分后执行；拒绝拖延，第一时间行动；持续精进，拒绝间歇式努力。掌握提高执行力的9个小技巧↓↓愿你用行动浇灌梦想，遇见更好的自己。早安。 （@人民日报 ）#中国人筑起攀向太空的天梯# ",0,86,42,,昆明,云南,中国,star 5
2,4906978045854274,安康政法,2023-05-30 06:09:56,#安康早安#   要让梦想变为现实，具有执行力才是最快路径。早安～  早安#中国人筑起攀向太空的天梯# #2030年前实现中国人登陆月球# ,0,117,78,,安康,陕西,中国,star 5
2,4907018127409822,追踪新视界,2023-05-30 08:49:12,将瞬间定格，让思念永存。 #风起洛阳##中国人筑起攀向太空的天梯##摄影# 洛阳 ,1,0,2,河南,洛阳,河南,中国,star 5
2,4907017905639762,V平安甘洛,2023-05-30 08:48:19,【#景海鹏说光环在任务成功后就归零了# 航天员永远年轻！】#景海鹏首次飞天时桂海潮才大四# 。可年龄差并没有让“神十六”三人组之间产生距离。景海鹏告诉记者，航天员永远年轻。对他来说，所有的经历、光环，在任务成功以后就归零了。三名航天员为了共同的梦想，在同一条起跑线上奔跑。桂海潮说，2008年景海鹏首次出征太空时他还在读“大四”，换到当时，想都不敢想自己会成为“景海鹏乘组”中的一员。#中国人筑起攀向太空的天梯# 央视网的微博视频,0,0,0,,凉山,四川,中国,star 4
2,4907017784003735,安岳交警,2023-05-30 08:47:50,早安#川椒道早安#  【时光宝贵，生活应该被热爱的人和事填满】今天是#2023年第150天#，年初写下的心愿，你实现了多少？培养技能，实现自我增值；规律作息，为每天积攒元气…9种滋养自我的方式↓↓愿你用一颗丰盈的心，雕刻出生活美好的模样。早安！ #中国人筑起攀向太空的天梯# ,0,1,0,,资阳,四川,中国,star 5
2,4906886744769903,无心简影,2023-05-30 00:07:08,看看路透社怎么配图的……  #导师上天了##中国人筑起攀向太空的天梯# ,90,161,3291,重庆,重庆,重庆,中国,star 4
2,4907002142656416,新浪军事,2023-05-30 07:45:41,【#神十六航天员乘组出征仪式#】5月30日，神舟十六号载人飞行任务航天员乘组出征仪式在酒泉卫星发射中心问天阁圆梦园广场举行。（新华社）#神十六航天员领命出征##中国人筑起攀向太空的天梯# ,1,5,49,,,,,star 5
2,4907016801225843,宿州网警巡查执法,2023-05-30 08:43:56,【#神十六航天员领命出征# 祝一切顺利！】刚刚，在酒泉卫星发射中心问天阁圆梦园广场，神十六航天员出征仪式举行。景海鹏、朱杨柱、桂海潮领命出征。一起为中国航天加油！ #中国人筑起攀向太空的天梯#（总台央视记者张伟 王刚）  央视新闻的微博视频 ,0,0,0,,宿州,安徽,中国,star 5
3,4907004923478188,亳州高新公安在线,2023-05-30 07:56:43,早安 【早安】用行动浇灌梦想，追光而行，人生自有绚烂时。早安，加油！ 早安#中国人筑起攀向太空的天梯# ,0,45,19,,亳州,安徽,中国,star 5
3,4906975551292221,黑龙江高速交警,2023-05-30 06:00:01,#早安高小黑##中国人筑起攀向太空的天梯#无论走到生命的哪一个阶段，都该喜欢那一段的时光，完成那一阶段该完成的职责，顺生而行，不沉迷过去，不狂热地期待着未来，这样就好。早安！早安 ,4,297,138,,哈尔滨,黑龙江,中国,star 5
