页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905373562309291,KmanBing,2023-05-25 19:54:17,#宁艺卓红毯摔倒#救命  她才20岁，就比我大一岁     呜呜呜本大学生真的很佩服她   慕强谁懂啊 ,1,4,39,广东,广州,广东,中国,star 1
2,4905366859028688,strawberryplanettt,2023-05-25 19:27:39,#宁艺卓红毯摔倒#没把美女摔疼吧，我摸摸哎呀，不小心有三张图掉出来了 ,0,2,49,四川,成都,四川,中国,star 1
2,4905376699647145,乘风破浪ed,2023-05-25 20:06:45,#宁艺卓红毯摔倒#我喜欢这个女孩 ,0,0,2,山西,太原,山西,中国,star 5
2,4905376430168935,小陈九分甜,2023-05-25 20:05:41,#宁艺卓红毯摔倒# 咱就是说中国人别太恨中国人，组合4个人只有她一个大裙摆，被人踩了裙子，好像她想摔倒一样 ,0,1,6,辽宁,沈阳,辽宁,中国,star 3
2,4905376409977016,··小熊行星··,2023-05-25 20:05:35,#宁艺卓红毯摔倒#这次红毯真的美爆了 ,0,0,0,新疆,伊犁哈萨克自治州,新疆,中国,star 5
2,4905376217039748,叫我帅哥313,2023-05-25 20:04:50,#宁艺卓红毯摔倒#小宝当心，吒这次鞋跟都巨巨巨高，宁的裙摆又重，吒这次表现很好很好了！！希望大家团结起来吹啊！五代第一登红毯，而且四个女孩才二十出头啊，宁才20岁！！真的很厉害吒宝们，捂住耳朵往前跑！！！！ ,0,1,11,江苏,常州,江苏,中国,star 1
2,4905339718211579,短暂甜蜜,2023-05-25 17:39:48,#宁艺卓红毯摔倒#司马，你知道我会笑jue过去吗，今早500多w阅督量的正面ct上不到rs正榜，下午买这种容易产生误会的ct，你真的很爱自己的同苞 ,0,0,123,江苏,南京,江苏,中国,star 4
2,4905339583201966,漂亮就行_N,2023-05-25 17:39:16,宁艺卓#宁艺卓红毯摔倒# 什么，你怎么知道宁艺卓珠宝全球首戴，超季成衣全球首穿？你怎么知道外网报道都把她放在c位？ ,35,101,2956,中国台湾,台北市,台湾,中国,star 1
2,4905376162778722,木枳yanggangrong,2023-05-25 20:04:37,#宁艺卓红毯摔倒#这广场是怎么了，再说了人家高定公司让她穿出来不就是展示的嘛 ,0,0,1,中国,,中国,中国,star 4
2,4905376123984967,柏溪Bai,2023-05-25 20:04:28,#宁艺卓红毯摔倒#看了眼图，感觉宁宁笑起来比不笑的图好看。她笑起来有种明媚的感觉。 ,0,0,1,上海,上海,上海,中国,star 4
3,4905373137898575,2soon_Pik,2023-05-25 19:52:36,#宁艺卓红毯摔倒# 你摔一跤别人笑你你说笑毛线有饼幼稚 别人摔一跤你唰唰唰在网上冷嘲热讽 好会给自己积德 ,0,0,18,湖南,,湖南,中国,star 1
3,4905353231734293,萤石款冬,2023-05-25 18:33:30,#宁艺卓红毯摔倒# 抱一丝哦，我们宁宁裙摆太大被人踩到才摔倒了，另外，你怎么知道宁宁高级珠宝成套全球首戴➕超季成衣全球首穿？ ,0,1,38,江苏,无锡,江苏,中国,star 2
3,4905375981378864,有书情感,2023-05-25 20:03:54,弘一法师说：这辈子你最爱的人，就是上辈子最爱你的人。来的都是“债”要还，还就还个干干净净。离开就是还清了，前生不欠，今生不见。缘起，我在人群中看见你；缘尽，我看见你在人群中。好一句前生不欠，今生不见，如果不是曾欠得太多，今生怎么会对你一往情深，不能自拔。问世间情为何物，直教人生死相许。若不是特别的缘分，为何在人群中对你一见钟情，万千人群中却偏偏执着痴爱你一个。我们不能决定今生遇见谁，也不能决定谁的离去，仿佛冥冥之中自有安排，你才会出现在我生命中，让我把“债”还清，还得干干净净。不管我遇见谁，都是我今生该遇见的人，出现在我们生命里自有天意。贵人帮助我们成长，小人让我们成熟，爱人给我们温暖，走散的人让我们懂得珍惜。相遇就是缘分，有些人相伴一程已属幸运。有些爱就是求而不得，让你刻骨铭心的痛，然后不得不面对他的离开。估计“债”已经还清了，要不然就还会继续纠缠。#宁艺卓红毯摔倒# 网页链接,0,4,2,山东,青岛,山东,中国,star 5
3,4905375960405100,haehhanok_e,2023-05-25 20:03:49,#宁艺卓红毯摔倒#咋啦集美好像自打弄一桌这个小女孩20岁和好姐妹一起去戛纳走红毯之后你就再也没笑过了？ ,0,1,3,黑龙江,大庆,黑龙江,中国,star 5
3,4905243962510420,美颜滤镜粉碎机·真实很美好,2023-05-25 11:19:18,投稿 宁艺卓 戛纳红毯生图   #宁艺卓水光肌# ，#宁艺卓红毯摔倒# ,329,1299,75360,浙江,舟山,浙江,中国,star 5
3,4905321716517777,18岁绿茶小妹,2023-05-25 16:28:16,#宁艺卓红毯摔倒#不如看看宁艺卓今天新鲜出炉的ins营业图 ,20,60,1464,四川,德阳,四川,中国,star 5
3,4905375465211836,30岁胖夹子,2023-05-25 20:01:51,#宁艺卓红毯摔倒#@刘飞儿Faye 哎呀，不小心分享的 ,0,0,0,四川,眉山,四川,中国,star 5
3,4905375440050236,鲜桃冰茶,2023-05-25 20:01:45,#宁艺卓红毯摔倒#大裙摆拖地被踩到不小心摔倒啦，没有受伤，宁宁也反应很快迅速站起来了。没有怪队友不去扶哦，毕竟事出突然还隔着一点距离，队友鞋子也不方便行动，没反应到很正常，谢谢工作人员帮了宁宁！ ,0,0,12,天津,天津,天津,中国,star 4
3,4905375356420186,云云云奈川,2023-05-25 20:01:24,#宁艺卓红毯摔倒# 小女孩怎么你们了 摔倒了也要说 摆造型也要说 ,0,1,7,江苏,常州,江苏,中国,star 5
4,4905375349080724,鸣梁露梁,2023-05-25 20:01:23,#宁艺卓红毯摔倒#这戛纳都过了几天了，红地毯现在才出来，还是因为摔倒，好惨？ ,0,2,4,北京,北京,北京,中国,star 1
4,4905345716328988,OoOcee,2023-05-25 18:03:38,#宁艺卓红毯摔倒#对不起，我宁超季礼服裙摆太大了被踩了一脚，谢谢大家关心……幸好队友的礼服都是婚纱品牌没法踩 ,10,50,608,湖南,衡阳,湖南,中国,star 3
4,4905375263888906,肖宁璇不秃头,2023-05-25 20:01:03,#宁艺卓红毯摔倒#宁艺卓你火啦 ,0,0,2,江苏,南通,江苏,中国,star 1
4,4905372734982980,江蘇一枝花NING,2023-05-25 19:51:00,#宁艺卓红毯摔倒#晚上好各位（宁艺卓全球首戴、全球首穿版） ,0,0,37,江苏,宿迁,江苏,中国,star 5
4,4905375134652801,那那就再心动一次,2023-05-25 20:00:32,#宁艺卓红毯摔倒#摔倒了站起来就行，不是有句话叫“在哪里跌倒就在哪里站起来”吗？总比一些人摔倒了就长跪不起强吧 ,0,0,4,天津,天津,天津,中国,star 4
4,4905375071735959,我叫姬野荒野的野,2023-05-25 20:00:17,#宁艺卓红毯摔倒#……走红毯呢不是艺伎跳舞呢，不大方展示衣服难道在那一站动也不动嘛中国女人就给爷吊起来!穿了套最美的裙子露着美腿不多展示展示?笑死 ,0,0,22,辽宁,大连,辽宁,中国,star 2
4,4905365155617367,同昨日一样,2023-05-25 19:20:53,#宁艺卓红毯摔倒#鞋子和裙摆有点难驾驭，不是每个人都想要摔倒博关注，而且人家不是马上站起来了没影响到任何人，别阴谋论了。不小心被踩到裙摆了才不小心摔了一下，而且这鞋子站起来没崴脚已经是万幸了，一些喷子嘴下留情🙏🏻 ,0,0,17,河南,郑州,河南,中国,star 2
4,4905367135851651,奶油泡芙收藏家___,2023-05-25 19:28:45,#宁艺卓红毯摔倒#真是怜爱了，这都要骂她 ,0,0,37,浙江,舟山,浙江,中国,star 4
4,4905374936990903,主要是我冲,2023-05-25 19:59:45,#宁艺卓红毯摔倒#  突然发现吉赛尔皮肤好好啊 完了我要get到她了 ,0,1,1,黑龙江,哈尔滨,黑龙江,中国,star 5
4,4905374917067624,Mina429,2023-05-25 19:59:40,#宁艺卓红毯摔倒#没什么大事就好真的好美啊！！！ ,0,0,1,新疆,博尔塔拉蒙古自治州,新疆,中国,star 5
5,4905374911564830,在你心上蹦跶,2023-05-25 19:59:39,#宁艺卓红毯摔倒# 父老乡亲们 看美女看美女啦 ,0,0,4,山西,太原,山西,中国,star 5
5,4905336056054965,柠檬阿秋,2023-05-25 17:25:15,#宁艺卓红毯摔倒#感觉不应该摔地上 应该踩在广场某些人脸上 ,1,11,178,广东,深圳,广东,中国,star 3
5,4905374886922004,我明天就暴富啦啦啦,2023-05-25 19:59:33,#宁艺卓红毯摔倒#中国女人就是大气 ,0,0,0,上海,上海,上海,中国,star 5
5,4905374844982393,慢慢慢希,2023-05-25 19:59:23,#宁艺卓红毯摔倒#广场上的有些人真的别太恨，遮一遮你们的的丑陋嘴脸吧 ,0,0,9,江西,南昌,江西,中国,star 4
5,4905372681244474,Epheningos,2023-05-25 19:50:47,#宁艺卓红毯摔倒#看到摔倒了第一反应不是应该想的是受没受伤吗？ 怎么点进来就是审判宁艺卓是不是演的 在看一眼哦又是我们在红毯上淡泊名利爱罚站常年混迹在韩娱厕所bot的阴沟队友粉 那没事了 ,0,0,23,,,,中国,star 1
5,4905370713329013,简简单单飞一会儿,2023-05-25 19:42:58,#宁艺卓红毯摔倒#被踩裙子不小心摔倒到底有什么好嘲的啊我说，不是说你是谁的粉丝，就是单纯没素质吧 ,0,0,42,山东,,山东,中国,star 1
5,4905374551116967,沙砾邂逅星光,2023-05-25 19:58:13,#宁艺卓红毯摔倒# 借🐶gs的ct宣传一下我女的美貌 ,0,0,5,山西,太原,山西,中国,star 4
5,4905374333537632,乘风破浪ed,2023-05-25 19:57:21,#宁艺卓红毯摔倒#老韩娱人了，来来回回数年，最终入坑！之前的二代团看实力，生唱细高跟舞蹈；现在的团，舞台滤镜重（当然个别绿卡没有）气场不足…..也许是年龄大的缘故，更喜欢实力台风和野心的歌手。😂从宁宁的身上，看到了自信、实力，也感慨一路在韩务工人的不容易。相信祖国的强大也会给这些孩子们更好的舞台！加油！,0,2,23,山西,太原,山西,中国,star 4
5,4905374291595818,明星娱乐新闻,2023-05-25 19:57:11,#宁艺卓红毯摔倒# 这个胸是衣服的原因吗？ ,0,15,6,安徽,合肥,安徽,中国,star 1
6,4905374228944775,itsakiko,2023-05-25 19:56:56,#宁艺卓红毯摔倒#她真的好美啊，很想知道这是什么发色，发色也真的好好看 ,0,0,14,中国香港,,香港,中国,star 5
6,4905374195652032,谁吃了我的榴莲千层一踹飞shab版,2023-05-25 19:56:48,#宁艺卓红毯摔倒#自信女王美到你了不好意思🥺，下次继续😘 ,0,0,2,广东,茂名,广东,中国,star 5
6,4905374194337951,cuttonpuppy-,2023-05-25 19:56:48,#宁艺卓红毯摔倒# 不说别的 这难道也叫普通？ ,0,0,4,湖南,长沙,湖南,中国,star 1
6,4905370856980585,·魔法少女巴啦啦·,2023-05-25 19:43:31,#宁艺卓红毯摔倒#这还胖啊？这还胖啊？这还胖啊？这还胖啊？瘦成竹竿才好看？？？竹竿身材最难看了 ,0,0,51,四川,泸州,四川,中国,star 1
6,4905374039410455,luckyforstar,2023-05-25 19:56:11,#宁艺卓红毯摔倒# 昨天看到范思哲那一套，就觉得宁那双鞋有点，厚重，走路有点拖着。 ,0,0,1,北京,北京,北京,中国,star 3
6,4905374014244844,毒舌娱记,2023-05-25 19:56:05,#宁艺卓红毯摔倒#宁艺卓在戛纳走红毯时，被人踩了裙子摔倒了，注意安全啊，鞋子本来就很高！其实还是个02年的小女孩 ,0,1,5,河南,濮阳,河南,中国,star 3
6,4905346282293584,CharieWu,2023-05-25 18:05:53,#宁艺卓红毯摔倒#有一说一 妹子摔倒一瞬还是很美的 实属少见 非粉路过 ,1,15,150,上海,上海,上海,中国,star 5
6,4905373968370342,奶思不困,2023-05-25 19:55:54,#宁艺卓红毯摔倒#刷到他的图第一反应就是 这鞋跟也太高了 可别摔了前边有砖后边有跟的 ,0,0,0,天津,天津,天津,中国,star 1
6,4905367206894939,吧唧昏,2023-05-25 19:29:02,#宁艺卓红毯摔倒#精神韩国人太多了，棒子就舔生舔死，本国人恨不得骂死，这就是宁艺卓吃到的中国红利吗 ,0,0,78,江西,宜春,江西,中国,star 4
6,4905373591143689,OA1_,2023-05-25 19:54:24,#宁艺卓红毯摔倒#？她怎么去戛纳了 ,0,2,4,上海,上海,上海,中国,star 4
