页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905373813971899,an不变的心,2023-05-25 19:55:17,#我是中国人我想举自己的国旗#家门一直为你们开着，回来吧.同胞们！ ,0,0,3,浙江,衢州,浙江,中国,star 5
2,4905373775954389,反正都是画那就再画一幅周杰伦吧,2023-05-25 19:55:07,#我是中国人我想举自己的国旗#一番话让人动容 ,0,0,0,安徽,,安徽,中国,star 5
2,4905059375389430,央视新闻,2023-05-24 23:05:49,#我是中国人我想举自己的国旗#【#举五星红旗的台湾选手身后是强大祖国#】最近，我们认识了一位跆拳道选手——来自中国台湾地区的李东宪。他手持五星红旗登上亚太大师运动会领奖台，太帅！他不惧绿营水军网暴，直言“我怕我们台湾人忘了历史忘了回家的路”。背靠祖国和14亿多同胞，李东宪感到无比自信、无比强大。可以确定，有强大祖国做依靠，台湾同胞的民生福祉会更好，发展空间会更大，在国际上腰杆会更硬、底气会更足，更加安全也更有尊严。想跟台湾同胞说句话：海峡割不断乡音、乡情、乡韵，失散再久终得回家，因为这里有你们的根，有你们的乡愁，更有最温暖的怀抱。#主播说联播# 央视新闻的微博视频,728,564,11113,,北京,北京,中国,star 4
2,4905372802352695,南充交警直属四大队,2023-05-25 19:51:16,向英模学习，让英雄的足迹越走越长。在今后的公安工作中，我将继续以英模为榜样，学习他们对党忠诚、执法为民的浩然正气；学习他们牢记宗旨、一心为民的高尚情怀；学习他们长年如一日、甘于平淡的奉献精神。我将以全国特级优秀人民警察的标准严格要求自己，坚定理想信念、筑牢为民初心，将英模们“一心为民、无私奉献”的精神发扬到自身的实际工作中，以更加良好的精神状态和更加昂扬的斗志积极投身人民公安事业，不忘初心、牢记使命，踔厉奋发、勇毅前行！#我是中国人我想举自己的国旗#,0,0,0,,南充,四川,中国,star 5
2,4905372768277830,安娜晨风之梦,2023-05-25 19:51:08,#我是中国人我想举自己的国旗# 为他点赞！中国台湾选手获奖后，双手高举五星红旗！2023年亚太大师运动会在韩国全州举办，在跆拳道比赛中，中国台湾地区的运动员李东宪获得铜牌，颁奖时，他高高举起的是五星红旗!#中国台湾选手获奖后高举五星红旗# 安娜晨风之梦的微博视频 ,0,3,4,广东,广州,广东,中国,star 4
2,4905372688586115,吴大趴,2023-05-25 19:50:49,#我是中国人我想举自己的国旗# 祖国日益强大起来，我为祖国骄傲！！ 🇨🇳🇨🇳🇨🇳 ,0,0,2,福建,泉州,福建,中国,star 5
2,4905371673565485,蓝色风中在摇曳,2023-05-25 19:46:47,#我是中国人我想举自己的国旗#我和我的祖国，一刻也不能分割 ,0,0,2,北京,北京,北京,中国,star 5
2,4905371309706891,好奇坑死口苗,2023-05-25 19:45:20,#我是中国人我想举自己的国旗#  国旗是他自己带的吗？因为折叠得好小一张，折痕也很明显，组委会准备的都是很平整的，有心了啊。 ,0,0,0,重庆,重庆,重庆,中国,star 4
2,4905369929253572,追风之翎,2023-05-25 19:39:51,#我是中国人我想举自己的国旗#五星红旗高高飘扬，李东宪好样的 ,0,0,2,广东,深圳,广东,中国,star 5
2,4905369677859577,美朵coco,2023-05-25 19:38:51,#我是中国人我想举自己的国旗#我是中国人我骄傲我自豪！ ,0,0,1,吉林,长春,吉林,中国,star 5
