页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905377852298288,与贤传情,2023-05-25 20:11:20,#九鹭非香 不接受被诽谤和造谣#  看到有人说那是天曜没长出来鳞片的尾巴，我真忍不了了，白晓生凭什么踩？他配吗！ 九鹭非香你有心吗 被你加进来的男二做了多少伤害男主的事了，你是真不把男主当男主啊 对白晓生好感全无 死编剧死编剧@九鹭非香 ,0,0,0,浙江,温州,浙江,中国,star 1
2,4905377823463374,喵小甜mt,2023-05-25 20:11:13,#九鹭非香 不接受被诽谤和造谣#建议你写男主对雁回是对妈妈的爱 因为小时候被妈妈抛弃 所以极度缺乏母爱 然后他认雁回当妈 天曜就是他爹 ,0,0,2,广东,深圳,广东,中国,star 1
2,4905377811139520,影娱小少年,2023-05-25 20:11:10,#九鹭非香 不接受被诽谤和造谣# 护心这次实火了，不看剧看热闹，不磕糖磕编剧，大可不必，多多刷剧！ ,0,0,0,湖南,长沙,湖南,中国,star 4
2,4905360018899984,雾宇颂桃樱,2023-05-25 19:00:28,#九鹭非香 不接受被诽谤和造谣#没见过哪个剧男女主没有热搜，倒是编剧整天在热搜蹦哒的，，，真服了，，，观众能看到23集纯纯靠男女主的美貌和营业，，，，剧情真是一创一创的，编剧给男女主磕几个吧，无语😓 ,0,7,164,河北,保定,河北,中国,star 1
2,4905359146222899,然然夏天,2023-05-25 18:57:00,#九鹭非香 不接受被诽谤和造谣#好了好了，知道你写得多烂了，呸呸呸呸🙉🙉🙉🙉 ,0,0,43,海南,三亚,海南,中国,star 1
2,4905377768931943,想通通心的菇菇,2023-05-25 20:11:00,#九鹭非香 不接受被诽谤和造谣# 行，全剧都是你写的，这答辩剧情都是你想的，大家没骂错人 ,0,0,1,福建,泉州,福建,中国,star 4
2,4905377706018435,瓜呱爱看综艺剧影,2023-05-25 20:10:45,#九鹭非香 不接受被诽谤和造谣# 热度给了，那就都来看看咱们天雁蜜语有多好磕吧！今晚有冷泉有婚书，还有谁没看！ ,0,0,0,湖南,长沙,湖南,中国,star 5
2,4905377680858477,吃好睡好努力搞钱,2023-05-25 20:10:39,#九鹭非香 不接受被诽谤和造谣#请问绿茶男二的剧情是谁写的？你的戏比你写的剧有意思多了 ,0,0,2,广西,柳州,广西,中国,star 1
2,4905369820991416,宫村izumi,2023-05-25 19:39:25,#九鹭非香 不接受被诽谤和造谣#问题根源是，不管前面15集和她有没有关系，都改变不了中途开始抽疯的事实。和她没关系，那她就是冒领功劳;和她有关系，那就是编着编着自己开始抽疯割裂，不管哪种，都说明她不适合吃编剧这碗饭。再怎么抱团也没用 ,0,1,14,广东,深圳,广东,中国,star 1
2,4905377609285943,剧综小清新,2023-05-25 20:10:21,#九鹭非香 不接受被诽谤和造谣# 借楼安利护心！天雁蜜语真的很好磕，今晚写婚书给我看哭了 ,0,0,1,湖南,长沙,湖南,中国,star 1
3,4905377583340081,晴儿追剧,2023-05-25 20:10:16,#九鹭非香 不接受被诽谤和造谣# 也回应了，也证明了，大家就专心看剧吧。 ,0,0,0,安徽,芜湖,安徽,中国,star 4
3,4905377516225665,娱乐圈大嘴儿,2023-05-25 20:10:00,#九鹭非香 不接受被诽谤和造谣# 今天这集我都二刷了怎么还在吵？吵架不如看护心啊！ ,0,0,2,湖南,长沙,湖南,中国,star 1
3,4905364757157848,被创飞的纯爱战士永不认输,2023-05-25 19:19:18,#九鹭非香 不接受被诽谤和造谣#来，你们告诉我这段谁写的那个制杖沙币写的这个片段不都抢着说是你们写的吗？来，滚出来认，这谁写的？！！！！啊！！！是不是脑子里有💩！！！！！现在杀了天曜，现在杀了他啊！！！！他的龙鳞没有找齐，绿茶男二直接穿鞋踩的，他的血肉庇佑一方的龙，到底为什么要被你们这样羞辱？？？你们说为什么啊！！！！！！啊！！！都去亖都去亖都去亖都去亖都去亖！！！！,4,16,81,中国,,中国,中国,star 1
3,4905315919726896,新浪娱乐,2023-05-25 16:05:14,#九鹭非香 不接受被诽谤和造谣##王一栩为护心编剧发声# 25日，有网友发博称好友刘宝琛是《护心》永州城之前（前15集）的编剧，刘宝琛@长生少艾 也发文称观众对前15集的认可，在某种程度上治愈了她这颗被制片方不断否定的心。引发“《护心》十五集前后不是一个编剧”热议。#护心编剧回应#对此，《护心》方发布律师函称与刘宝琛因剧本质量等原因，在2020年10月解除了编剧合同，公司另聘请其他编剧完成了全部剧本创作工作。编剧@九鹭非香 也发文表示不接受被诽谤和造谣，称自己接手《护心》剧本工作后，“从第一集的剧本开始写，我们重新梳理大纲，写分集剧情。”《苍兰诀》编剧@一只白锦锦 也发声：“如果一部长剧集的编剧们中，某一位编剧不顾剧集整体的宣发节奏和口碑，出现在公众面前认领所有观众喜欢的高光，撇清所有争议——这显然是谎言。也令埋头创作的人感到恐惧。”@王一栩SPro 转发表示：“任何人不应当为了个人名利编造谎言欺骗观众，伤害全体主创的心血。”,75,331,9141,,北京,北京,中国,star 4
3,4905377492375965,圈大猫,2023-05-25 20:09:54,#九鹭非香 不接受被诽谤和造谣# 编剧热度这么高啊，今晚完全没有看过瘾，我能不能直接穿越到大婚当晚坐主桌啊 ,0,0,0,上海,上海,上海,中国,star 4
3,4905377492110421,长夏拾贰,2023-05-25 20:09:54,#九鹭非香 不接受被诽谤和造谣# 中国人有自己的青山刚昌 ,0,0,0,湖南,长沙,湖南,中国,star 1
3,4905370126912180,轰轰烈烈猪猪熊,2023-05-25 19:40:38,#九鹭非香 不接受被诽谤和造谣# 限流了我也要发，九鹭非香我恨你 ,1,2,13,北京,北京,北京,中国,star 1
3,4905377419759952,影视厅长,2023-05-25 20:09:37,#九鹭非香 不接受被诽谤和造谣# 蹭一波编剧的热度，今晚婚书明晚大婚，我都一整个磕疯的状态了 ,0,0,0,湖南,长沙,湖南,中国,star 3
3,4905377331677063,_太阳和月亮,2023-05-25 20:09:16,#九鹭非香 不接受被诽谤和造谣#   虽然与凤行拍完了但是与凤行现在换编剧还来不来得及？（人已疯） ,0,0,0,四川,资阳,四川,中国,star 4
4,4905377306780087,能养一只小猫咪吗,2023-05-25 20:09:10,#九鹭非香 不接受被诽谤和造谣#大家吵什么吵，就这么一点事。今天我们大家之所以欢聚在这里，是为了创我们这么多次的九鹭非香，庆祝她飞升顶流。今天，我要敬九鹭非香，感谢她，让我知道编剧能把剧粉创成这样。我也发自内心地祝愿她，从此以后，和男二的人生一样，发烂发臭！  ,0,0,0,四川,,四川,中国,star 5
4,4905375150903584,剑修呀,2023-05-25 20:00:36,#九鹭非香 不接受被诽谤和造谣#我也是第一次见到男女主角和和美美宣发，双方和平共处，结果编剧团队撕起来了的剧护心也算是开创先河了 ,0,0,19,广东,深圳,广东,中国,star 4
4,4905377303101860,娱乐圈小辣椒,2023-05-25 20:09:09,#九鹭非香 不接受被诽谤和造谣# 都在这里凑热闹，今晚天雁蜜语新糖没人磕吗，先火速去看剧，热度不上怎么加更呢 ,0,0,0,湖南,长沙,湖南,中国,star 4
4,4905377260372770,今年不想吃到香菜,2023-05-25 20:08:58,#九鹭非香 不接受被诽谤和造谣#大姐，你不要太搞笑，先不说前15集谁写的，后面的弱智剧情你倒是先说说谁写的啊，既然要争高光怎么不争男主变小三，男二和女主识海贴，男主捅女主这些“高光”呢，毕竟这可是某人亲自操刀的啊，不争是你也觉得这是剧里的低光吗 ,0,0,1,浙江,金华,浙江,中国,star 3
4,4905377215288208,时光与梦dream,2023-05-25 20:08:48,#九鹭非香 不接受被诽谤和造谣##护心# 从15集之后就真的开始莫名其妙的来了角色的大逆转，讨喜的男二成了男小三还一直恶心人，都发展成这样了天曜竟然一句话不说就捅刀，从有嘴变成没嘴了，女主从那种有主见的人变得开始被男二迷花了眼，还有后面的预告，为什么又是为爱奋不顾身，不管别人死活的俗套剧情啊，真的是好气，平等的创亖书粉剧粉啊,0,0,0,四川,广安,四川,中国,star 4
4,4905377122223293,江淮在逃女明星,2023-05-25 20:08:26,#九鹭非香 不接受被诽谤和造谣# 惨还是我们昊也惨和颂赶紧把他俩打包二搭 ,0,0,2,山东,泰安,山东,中国,star 1
4,4905362610985936,花果山的脸盆桃子,2023-05-25 19:10:46,#九鹭非香 不接受被诽谤和造谣# 男二踩男主尾巴这里谁想的 没有人愿意承认是吧 ,1,25,101,上海,上海,上海,中国,star 4
4,4905377071894356,longzangpu,2023-05-25 20:08:14,#九鹭非香 不接受被诽谤和造谣#强烈怀疑与凤行会不会这样创观众 她是唯一编剧 ,0,0,0,新西兰,,新西兰,新西兰,star 1
4,4905377063505445,小魏画大饼,2023-05-25 20:08:12,#九鹭非香 不接受被诽谤和造谣#怎么说也抹不掉男二踩天耀尾巴😅雁回踩那能吸引我们，男二踩你生怕别人不骂你 ,0,0,0,河南,漯河,河南,中国,star 5
4,4905377060358273,能养一只小猫咪吗,2023-05-25 20:08:11,#九鹭非香 不接受被诽谤和造谣#大姐 你是想出道吗？ C位出道 飞升顶流 护心都没你火 ,0,0,1,四川,,四川,中国,star 1
5,4905350224415498,Sarahhhhhh-,2023-05-25 18:21:33,#九鹭非香 不接受被诽谤和造谣# 这部剧最先走提纯流程的居然是编剧 ,0,3,18,宁夏,银川,宁夏,中国,star 3
5,4905377013435495,网找草,2023-05-25 20:08:00,#九鹭非香 不接受被诽谤和造谣#你好好写也不会有人骂 ,0,0,0,浙江,杭州,浙江,中国,star 1
5,4905376933744077,小叶子禧,2023-05-25 20:07:41,#九鹭非香 不接受被诽谤和造谣#我第一次见这么恶心的男二 ,0,0,1,重庆,重庆,重庆,中国,star 1
5,4905369052645763,天嘲槽点文学,2023-05-25 19:36:22,#九鹭非香 不接受被诽谤和造谣#我以为她只是非常平等的无底线伤害每一个角色…结果现在发现她最恨的还是男主，到底为什么这么恨自己笔下的人物？ ,0,5,51,山东,潍坊,山东,中国,star 4
5,4905376807912495,屁屁橙-,2023-05-25 20:07:11,#九鹭非香 不接受被诽谤和造谣#再怎么辩解 也不能否认永州以后的剧情像一坨屎 观众的眼睛都是雪亮的 ,0,0,0,安徽,合肥,安徽,中国,star 1
