页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4906994169020838,芙蓉公安,2023-05-30 07:14:00,早安芙蓉 不甘心原地踏步，那就把焦虑都化为动力。早安 #中国人筑起攀向太空的天梯# ,0,78,44,,长沙,湖南,中国,star 5
2,4907040084855216,竹山检察,2023-05-30 10:16:27,【#景海鹏说光环在任务成功后就归零了# 航天员永远年轻！】#景海鹏首次飞天时桂海潮才大四# 。可年龄差并没有让“神十六”三人组之间产生距离。景海鹏告诉记者，航天员永远年轻。对他来说，所有的经历、光环，在任务成功以后就归零了。三名航天员为了共同的梦想，在同一条起跑线上奔跑。桂海潮说，2008年景海鹏首次出征太空时他还在读“大四”，换到当时，想都不敢想自己会成为“景海鹏乘组”中的一员。#中国人筑起攀向太空的天梯# 央视网的微博视频 央视网的微博视频央视网的微博视频,0,0,0,,十堰,湖北,中国,star 4
2,4906998900460619,合肥消防,2023-05-30 07:32:48,肥小消 早安 把每一步走得踏实而坚定。 #中国人筑起攀向太空的天梯#， ,0,56,17,,合肥,安徽,中国,star 4
2,4906986447044885,成都都江堰交警,2023-05-30 06:43:19,#早安#   早安！  早安早安#中国人筑起攀向太空的天梯# ,0,249,146,,成都,四川,中国,star 5
2,4907025030709671,中国科普博览,2023-05-30 09:16:38,【“戴眼镜影响我上太空吗？”】#中国人筑起攀向太空的天梯#，成为航天员是不少人的梦想。然而，在近视遍地的今天，相信不少人已深感“梦想与现实”之间的差距。不过，脑袋才是最重要的所在。相应地，对于眼睛的需求，会越来越弱。但是以后还怎么说我上不了太空是因为戴眼镜啊？在线等挺急的~ “戴眼镜影响我上太空吗？”,12,3,37,,北京,北京,中国,star 5
2,4907038734551231,华图李梦娇,2023-05-30 10:11:05,#中国人筑起攀向太空的天梯#(单选题) 2021年6月17日，执行神舟十二号载人飞行任务的飞行乘组人员是：  网页链接 ,0,2,125,北京,北京,北京,中国,star 4
2,4907038708077925,抚州南城发布,2023-05-30 10:10:59,【正在直播：#神十六乘组奔赴苍穹#】神舟十六号瞄准北京时间5月30日9时31分发射。景海鹏、朱杨柱和桂海潮3名航天员已准备就绪。戳直播↓一起关注！#中国人筑起攀向太空的天梯##聚焦神舟十六号# 新华社的微博视频 ,0,0,0,,抚州,江西,中国,star 5
2,4907037857682728,南京金刀客,2023-05-30 10:07:36,#中国人筑起攀向太空的天梯#刚听采访，在2030年登月前，登月载人航天器也会和神舟载人飞船一样先进行几次无人试验。所以，估计无人发射试验快了！ ,0,0,3,江苏,镇江,江苏,中国,star 4
2,4907035948220914,参考消息,2023-05-30 10:00:01,#马斯克发推赞中国航天#【马斯克：中国航天计划比大多数人认为的要先进得多】据俄罗斯卫星社5月30日报道，美国企业家、特斯拉和太空探索技术公司首席执行官马斯克表示，中国的航天计划比大多数人想象的要先进得多。报道称，马斯克在推特上写道：“中国的航天计划比大多数人认为的要先进得多。”他对中国载人航天工程办公室5月29日发布的声明做出如此评价，中方声明称按照计划，中国航天员将在2030年前登陆月球。#中国人筑起攀向太空的天梯#,6,4,26,,北京,北京,中国,star 5
2,4907035810071264,阿菠萝饭,2023-05-30 09:59:28,#中国人筑起攀向太空的天梯# 不如全民免费教育免费医疗 ,0,0,1,北京,北京,北京,中国,star 4
3,4907035777043830,神刀任叔_任学会,2023-05-30 09:59:20,激动人心的一刻！#中国人筑起攀向太空的天梯#,6,5,5,北京,北京,北京,中国,star 4
3,4907035377800051,英语名师吉米老师,2023-05-30 09:57:45,#中国人筑起攀向太空的天梯#我们中国人的梦想是星辰大海！To the infinity and beyond!,0,0,1,广东,广州,广东,中国,star 4
3,4907035261142693,小院深窗,2023-05-30 09:57:17,#中国人筑起攀向太空的天梯#永远热爱，永远热泪盈眶！！我爱你，中国🇨🇳 ,0,0,0,安徽,淮南,安徽,中国,star 5
3,4907034661884644,人荡无罪物荡-必碎,2023-05-30 09:54:54,#中国人筑起攀向太空的天梯# 致敬中国航天人：我们的征途是星辰大海，愿一切顺利，平安凯旋！🇨🇳☀️·　　　　🛸　　　 　🌏　°　　🌓　•　　.°•　　　🚀 ✯🇨🇳✯ 　　　★　*°　　　　🛰　°·　　 .　　　•　°★　• ▁▂▃▄▅▆▇▇▆▅▄▃▁▂▃ ,0,0,0,湖北,恩施土家族苗族自治州,湖北,中国,star 4
3,4906764157322264,新华网,2023-05-29 16:00:01,【#骄傲回顾中国载人航天高燃时刻#】#中国人筑起攀向太空的天梯#回顾30载飞天路，我们把漫游太空的美丽幻想谱写成了纪实的诗篇，镌刻荣耀的背后，每一步走得踏实而坚定。预祝神舟十六号发射任务圆满成功，一起期待#中国空间站再迎太空会师名场面#！ 新华网的微博视频 ,516,188,3198,,北京,北京,中国,star 5
3,4906977320502235,V闪闪,2023-05-30 06:07:03,#中国人筑起攀向太空的天梯#预祝神舟十六号发射任务圆满成功！看题目就想起#流浪地球2# 里的太空电梯。如果有一天技术可以实现了，在地球表面和太空轨道之间使用的超强材料的纤维绳系，比如碳纳米管、石墨烯等，这些材料具有很高的强度和刚度，目前生产成本很高，生产技术也不太成熟，因此需要进一步的研究和发展。这种浩大的工程，也一定是中国参与主导建设的。,17,8,150,北京,北京,北京,中国,star 3
3,4907033985814982,嫌我烦了是叭3,2023-05-30 09:52:13,#中国人筑起攀向太空的天梯# 一切顺利，平安归来,0,0,0,北京,北京,北京,中国,star 5
3,4907033889865903,山东师范大学团委,2023-05-30 09:51:49,#神十六航天员领命出征# 北京时间5月30日9时31分发射神舟十六号载人飞船，飞行乘组由航天员景海鹏、朱杨柱和桂海潮组成，景海鹏担任指令长，再次见证#中国人筑起攀向太空的天梯# 祝他们圆满完成任务，早日凯旋归来 （图片来源见水印） ,0,0,1,,济南,山东,中国,star 5
3,4907009839203357,四川交警,2023-05-30 08:16:16,早安#川椒道早安#  【时光宝贵，生活应该被热爱的人和事填满】今天是#2023年第150天#，年初写下的心愿，你实现了多少？培养技能，实现自我增值；规律作息，为每天积攒元气…9种滋养自我的方式↓↓愿你用一颗丰盈的心，雕刻出生活美好的模样。早安！ #中国人筑起攀向太空的天梯# ,7,85,39,,成都,四川,中国,star 5
4,4907032476385640,南京图书馆,2023-05-30 09:46:13,#相阅南图##邂逅阅时光# 《精神的力量：航天精神引领中华民族探索宇宙》作者:中国空间技术研究院 编 赵小津 主编出版社:人民出版社馆藏索书号： F426.5/0101        本书全面展现中国航天事业发展的历程和成就，真实记述“东方红一号”“神舟飞船”“嫦娥”探月、“北斗”导航、中国空间站等辉煌成就背后一代代航天人接续拼搏奋斗的感人故事，系统阐释“两弹一星”精神、载人航天精神、探月精神、新时代北斗精神的丰富内涵，图文并茂、语言生动、资料丰富，具有很强的可读性和思想性。#中国人筑起攀向太空的天梯#,0,0,1,,南京,江苏,中国,star 5
4,4906992155756775,半月谈,2023-05-30 07:06:00,【正在直播：#神十六航天员乘组出征仪式#】神舟十六号瞄准北京时间5月30日9时31分发射。飞行乘组由航天员景海鹏、朱杨柱和桂海潮组成，景海鹏担任指令长。戳直播↓一起关注！#聚焦神舟十六号##中国人筑起攀向太空的天梯#  新华社的微博视频 ,5,5,40,,北京,北京,中国,star 5
4,4907031708303868,刘光宇,2023-05-30 09:43:10,湖北如何实现先行区模范带头作用？先行区正先行！一季度，湖北经济复苏回暖态势持续巩固，实现同比5.1%增长，高出全国平均水平0.6个百分点。这些年涨势迅猛背后，跟第二产业持续提升有莫大关系！新动能、新产业引领带动作用功不可没。循着敢为人先的开创精神路线，沿着产业升级改造的模范轨迹，踏上丰厚底蕴和无限美好风光的荆楚大地，来了一场说走就走的湖北之旅。从英雄的城市武汉，再到铁打的襄阳，辗转水做的宜昌，体验了丰富多样的湖北人文和自然风光。穿越春秋战国，听曾侯乙编钟诉一段千古情缘，看越王勾践剑一生荣辱梦想。感叹中建三局建设高楼大厦的速度和高度，感受激光、通信等高科技发展的国之重器。一座传统与现代并存共融的铁打的襄阳，再次让我们领略诸葛摇扇分天下，金戈铁马襄阳城的气魄。回到现实，见证这座汽车之城又为现代人民带来多少辉煌！宜昌被称作来电的城市，这里云雾缭绕、仙境一般！这里拥有世界上最大的三峡大坝水电站，身临其境感受雄伟壮观的震撼，以及中国人的伟大智慧。亲眼见到恐龙时代的植物和潜江入海的“水中活化石”——中华鲟。参观了全国最大的精细磷化工企业，了解了三峡库区最大的移民迁建工程，呈现了飞地经济的成功案例和样本！展现了数字底座、智慧城市惠民的现实与未来！魅力湖北，机遇湖北，活力湖北，开创美好，未来已来。伟大时代，中部崛起看湖北！#2023网络名人湖北行##中国人筑起攀向太空的天梯# 宜昌,0,0,1,湖北,宜昌,湖北,中国,star 4
4,4907030336242531,北京政法,2023-05-30 09:37:43,#中国人筑起攀向太空的天梯#【#骄傲回顾中国载人航天高燃时刻#】未来无限可能！,0,1,1,,北京,北京,中国,star 4
