页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907042245181757,宜宾公安,2023-05-30 10:25:01,转需！18组名称相似却大有不同的专业，考生填志愿千万看仔细！  #考研进清华和高考进清华的区别# ,0,0,0,,西双版纳傣族自治州,云南,中国,star 2
2,4907009428948872,小猫粮语录,2023-05-30 08:14:38,#考研进清华和高考进清华的区别#   考研进清华和高考进清华有什么区别吗？  #祝福高考# ,630,2837,50654,广东,深圳,广东,中国,star 5
2,4907042161035596,Sx_xW,2023-05-30 10:24:42,#考研进清华和高考进清华的区别#  继子和亲子的区别 ,0,0,1,广东,,广东,中国,star 3
2,4907042147666599,大嘴发言人,2023-05-30 10:24:39,#考研进清华和高考进清华的区别#   高考进清华，可能同学们用的不是同一套高考试卷；考研进清华，用的是同一套考研试卷。 ,0,0,0,河南,郑州,河南,中国,star 3
2,4907042106770676,毅老板De牛仔裤,2023-05-30 10:24:29,#考研进清华和高考进清华的区别#  对我来说。都是不可能的事 ,0,0,0,安徽,六安,安徽,中国,star 3
2,4907042081083193,北京牙医_jade,2023-05-30 10:24:23,#考研进清华和高考进清华的区别#太卷了你们，还要吧啦出身，够了。 ,0,0,0,北京,北京,北京,中国,star 2
2,4907022309130931,科技新一,2023-05-30 09:05:49,就说一下发生在我身边的事吧，我们班当年有个成绩不如我的男生考上了清华的研究生，所以考研进清华一直给我感觉含金量远不如高考进清华高。不过那年我们班有五个考进了中科院，所以进清华，要比进中科院难#考研进清华和高考进清华的区别# ,6,75,200,山东,青岛,山东,中国,star 4
2,4907041921961016,小柚子yll,2023-05-30 10:23:45,#考研进清华和高考进清华的区别#，笑死，一堆甚至没上过本科的来这里讨论硕士太水要不您先考上大学再说？ ,0,0,0,重庆,重庆,重庆,中国,star 2
2,4907041897055695,温柔的夜11,2023-05-30 10:23:39,#考研进清华和高考进清华的区别#高考进清华的才是真的厉害👍 ,0,0,0,江西,南昌,江西,中国,star 4
2,4907041791676506,飞鱼小雨点,2023-05-30 10:23:14,#考研进清华和高考进清华的区别# 有的地方高考清华是百里挑一，有的地方是万里挑一，不一定进了清华的比那些没进清华的厉害啊 ,0,0,0,北京,北京,北京,中国,star 3
3,4907041467930357,大海深处有家便利店,2023-05-30 10:21:57,#考研进清华和高考进清华的区别#  清华就不是我该考虑的问题…… ,0,0,0,安徽,合肥,安徽,中国,star 4
3,4907041409205270,苏恋然,2023-05-30 10:21:43,#考研进清华和高考进清华的区别#问题来了，天赋型选手pk努力型选手，谁更牛🐮 ,0,0,0,江苏,苏州,江苏,中国,star 4
3,4907041384826009,吃吧吃吧010,2023-05-30 10:21:37,#考研进清华和高考进清华的区别# 不管怎样人家进了，而你我还门外 ,0,0,0,河南,洛阳,河南,中国,star 3
3,4907041086770582,宜宾公安,2023-05-30 10:20:26,考研初试后续如何准备复试？复试时要带哪些材料？十个考研复试常见问题，助你一战成“硕”！ #考研进清华和高考进清华的区别#（人民日报）  ,0,0,0,,西双版纳傣族自治州,云南,中国,star 4
3,4907041028572245,佳琪吖bb,2023-05-30 10:20:12,#考研进清华和高考进清华的区别#清华还是那所给中国培养人才的高等院校吗？ ,0,0,0,广东,广州,广东,中国,star 3
3,4907040952291683,旅行简史作者,2023-05-30 10:19:54,#考研进清华和高考进清华的区别# 以前有一个区别：高考进的读了五年本科再读研，考研进的在其它学校只读了四年本科就读研了。当然，这是很早以前了，现在清华本科也是四年了。 ,0,0,0,上海,上海,上海,中国,star 4
3,4907040911133261,轻分享,2023-05-30 10:19:44,#考研进清华和高考进清华的区别# 确实... 都一样呀... 就早吃几年食堂而已 ,6,17,31,河北,石家庄,河北,中国,star 3
