页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907046300027999,快活林芋圆_Lppppy,2023-05-30 10:41:09,#曝昆汀花1万美元在夜店舔美女的脚#啊啊啊啊啊这是真的舔吗啊啊啊啊 ,0,0,0,上海,上海,上海,中国,star 5
2,4907046145884488,娱王爷,2023-05-30 10:40:31,#曝昆汀花1万美元在夜店舔美女的脚#昆汀被曝夜店舔美女脚趾，花一万舔三十分钟，舔过的地方像干梅子！网友：不可思议，竟然还有这种爱好！#娱乐影像力##元气初夏生活季# 娱王爷的微博视频 ,0,0,1,北京,北京,北京,中国,star 5
2,4907045880600195,毁灭全世界香菜,2023-05-30 10:39:29,#曝昆汀花1万美元在夜店舔美女的脚#  很符合他的精神状态但是也不必描述的如此详细 ,0,0,0,福建,龙岩,福建,中国,star 4
2,4907045868016172,阿卡宇航,2023-05-30 10:39:26,#曝昆汀花1万美元在夜店舔美女的脚# 真就是足控的快乐咱们理解不了……还觉得挺恶心的……但是这种疯言疯语有经常到处看得到……只是有人真的做出来的时候……而且还是个名人……就很……呕～ ,1,3,3,广东,广州,广东,中国,star 4
2,4907045562356208,谭逸华,2023-05-30 10:38:13,#曝昆汀花1万美元在夜店舔美女的脚#港真，昆汀能干出什么事都不稀奇，毕竟是能拍出《无耻混蛋》的主，能和他一样荒唐的大约只有盖里奇了。 ,0,0,0,陕西,西安,陕西,中国,star 4
2,4907045469291177,温柔的夜11,2023-05-30 10:37:50,#曝昆汀花1万美元在夜店舔美女的脚#看了半天才知道是何许人干出来的事。 ,0,0,0,江西,南昌,江西,中国,star 3
2,4907045352899126,伯光君,2023-05-30 10:37:23,#曝昆汀花1万美元在夜店舔美女的脚# 我就想告诉大家。。 原来所谓夜店的VIP房间，也是有监视器的。。  那。。  ,0,0,2,广东,广州,广东,中国,star 4
2,4907045205840489,Idlemovie,2023-05-30 10:36:48,#曝昆汀花1万美元在夜店舔美女的脚#昆汀的风格不就是恋足、唠叨、配乐牛与恶趣味吗？这确实不值得大惊小怪的。昆汀曾在女粉丝脚上签名，在好友罗伯特·罗德里格兹的电影《杀出个黎明》里，昆汀是编剧与制片人加主演之一，还专门为自己安排了一场 舔 脚 跟高山流水的戏，所以面对昆汀的这种行为，只能说“so big”。#微博新知博主#,0,1,2,陕西,榆林,陕西,中国,star 3
2,4907045142923536,鹿荷子,2023-05-30 10:36:33,#曝昆汀花1万美元在夜店舔美女的脚#  虽然但是，没有违反法律的个人性癖不应被拉出来挂。 ,0,1,7,山东,济南,山东,中国,star 4
3,4907020022450863,兲虎,2023-05-30 08:56:44,#曝昆汀花1万美元在夜店舔美女的脚# ,10,19,45,上海,上海,上海,中国,star 4
3,4907006093951263,C科技,2023-05-30 08:01:22,#曝昆汀花1万美元在夜店舔美女的脚#原来是惯犯，昆汀一直喜欢添女人的脚，但花7万人民币实在看不懂！ 昆汀是美国著名导演、演员，执导了《低俗小说》《杀死比尔》《被解救的姜戈》，主演《杀出个黎明》！ ,18,64,190,湖北,宜昌,湖北,中国,star 3
3,4907045017356646,啊筝啊筝啊,2023-05-30 10:36:03,#曝昆汀花1万美元在夜店舔美女的脚##曝昆汀花1万美元在夜店舔美女的脚#恋手就行恋恋脚就没天理了么 ,0,0,1,北京,北京,北京,中国,star 4
3,4907045008443469,叶奈法的狗,2023-05-30 10:36:01,#曝昆汀花1万美元在夜店舔美女的脚#强推低俗小说，无耻混蛋，被解救的姜戈，八恶人，b站都买了，杀死比尔我倒是不感冒，真的好看，看一部少一部 ,0,0,0,安徽,黄山,安徽,中国,star 4
3,4907017905373322,侠盗影娱,2023-05-30 08:48:18,#曝昆汀花1万美元在夜店舔美女的脚# 真菌感染预警——近日一位夜店经理于播客爆料，好莱坞最著名的“足控”昆汀·塔伦蒂诺曾在自己的夜店里斥重金（1万美元小费）只为舔一位脱衣舞娘的jio，整个过程持续了半个小时，最终脱衣舞娘的脚看起来像“梅干”时才停止，具体画面参考p6，为电影《杀出个黎明》剧照。看到这个新闻时的心理状态：第一眼感觉很怪，再看一眼，哦，原来是昆汀，那就不奇怪了,119,1,390,山东,济南,山东,中国,star 4
3,4907044824154395,北青网娱乐,2023-05-30 10:35:16,"#曝昆汀花1万美元在夜店舔美女的脚#昆汀花1万美元在夜店舔美女的脚,一个有味道的热搜，这真的很难。 北青网娱乐的微博视频 ",203,203,210,,太原,山西,中国,star 4
3,4907044370908965,打野阿轲,2023-05-30 10:33:29,#曝昆汀花1万美元在夜店舔美女的脚#啊，这，每个人都有一点点不为人知的小癖好，算了，尊重，人家喜欢就好 ,0,0,2,辽宁,沈阳,辽宁,中国,star 4
3,4907044346266803,鱼姬女士,2023-05-30 10:33:23,#曝昆汀花1万美元在夜店舔美女的脚#第一眼，离谱，第二眼，昆汀啊，哈哈哈哈那太正常啦 ,0,0,1,上海,上海,上海,中国,star 4
4,4907044295935703,Wxfllllla,2023-05-30 10:33:11,#曝昆汀花1万美元在夜店舔美女的脚#   不是吧不是吧，我做错了什么连续两天冲浪都看到有人足控啊… 况且况且讲真讲真写新闻真的没有必要描述得这么具体吧 ,0,0,1,广东,广州,广东,中国,star 3
4,4907043608069310,空浅没空a_,2023-05-30 10:30:27,#曝昆汀花1万美元在夜店舔美女的脚# 啊！这！这！这么样的么……隔着屏幕我已经月了 ,0,1,0,安徽,合肥,安徽,中国,star 1
4,4907043578972783,今日衡阳,2023-05-30 10:30:20,#曝昆汀花1万美元在夜店舔美女的脚#第一眼：看上去像编的 再看：昆汀啊，那肯定是真的 ,0,0,2,湖南,衡阳,湖南,中国,star 4
4,4907043498233785,外刊IT评论,2023-05-30 10:30:01,#曝昆汀花1万美元在夜店舔美女的脚#天哪美国著名鬼才昆汀花一万美元在夜店只为舔美女的脚这是啥癖好   详情==&gt; 天哪美国著名鬼才昆汀花一万美元在夜店只为舔美女的脚这是啥癖好    ,0,0,1,云南,昆明,云南,中国,star 4
4,4906869477081445,铁酱酱酱酱,2023-05-29 22:58:30,一位夜店经理爆料，大导演昆汀花费超过一万美元在夜店舔一位女士的脚。 他从监视器上看到昆汀脱掉女士的鞋子，吸吮她的脚趾并舔舐脚底，整整舔了30多分钟，直到脚趾头看起来像梅子干（泡水后皱巴巴）为止。  #曝昆汀花1万美元在夜店舔美女的脚# ,243,268,5558,浙江,杭州,浙江,中国,star 4
4,4907043318664141,乐奇宝贝的奇梦之光,2023-05-30 10:29:18,#曝昆汀花1万美元在夜店舔美女的脚#看过他电影的人的就知道他喜欢脚啊 到处是脚 ,0,0,0,加拿大,,加拿大,加拿大,star 5
4,4907030021933205,韩剧转圈圈,2023-05-30 09:36:28,#曝昆汀花1万美元在夜店舔美女的脚# 《刹出黎明》克鲁尼绝对是做得很好……他还即兴表演了一句台词，“不，谢谢，我已经有妻子了。”。导演从未打算把这句话放在最后的剪辑中，但在工作室把这句台词放在预告片中后，他觉得有必要把它放在电影中。 韩剧转圈圈的微博视频 ,38,54,247,广西,南宁,广西,中国,star 4
4,4907041698875471,摄影师93,2023-05-30 10:22:52,那就来个足控的福利吧 #曝昆汀花1万美元在夜店舔美女的脚# 南京 ,4,3,34,江苏,南京,江苏,中国,star 4
4,4907043117073056,WILL拉七八倒,2023-05-30 10:28:30,#曝昆汀花1万美元在夜店舔美女的脚# 老头花了钱的正经买卖，有点小癖好而已 话说这个类似的不是早就爆过了吗 ,0,0,0,江苏,苏州,江苏,中国,star 3
4,4907043020865911,Edwin埃德文,2023-05-30 10:28:06,哦豁…现在整个中文圈也都知道昆汀舔jio咯…#曝昆汀花1万美元在夜店舔美女的脚#  查看图片,1,3,5,四川,德阳,四川,中国,star 5
5,4906860572841519,会魔法的卢卡斯,2023-05-29 22:23:08,#曝昆汀花1万美元在夜店舔美女的脚#  好莱坞一个夜店经理表示，他通过监控发现昆汀·塔伦蒂诺花了10000美元在夜店的贵宾厅里舔美女的脚，他脱下美女的鞋子以后，疯狂舔她的脚底、吮吸脚趾，足足持续了30分钟之久，最后舔到对方的脚像是干梅子一样！ ,179,234,3539,浙江,杭州,浙江,中国,star 5
5,4907042899494296,Sublunary_,2023-05-30 10:27:38,#曝昆汀花1万美元在夜店舔美女的脚#   昆汀有三宝，恋足、逼叨、配乐屌。 ,0,0,0,山西,太原,山西,中国,star 4
5,4907042722550130,科基夫斯基,2023-05-30 10:26:56,#曝昆汀花1万美元在夜店舔美女的脚#  ？？ 花钱舔脚这是什么奇怪的癖好啊 恐怖 ,0,0,0,广东,深圳,广东,中国,star 4
5,4907042689781045,吐槽小婊咂,2023-05-30 10:26:48,#曝昆汀花1万美元在夜店舔美女的脚#很符合我对昆汀的刻板印象是他做的出来的事情 ,100,100,100,山西,太原,山西,中国,star 4
5,4907042673003213,卧滴老天鹅,2023-05-30 10:26:44,#曝昆汀花1万美元在夜店舔美女的脚#虽然恶心，但咱也确实管不着付账了，脚趾头主人肯定也是同意了。下一题！ ,0,0,0,北京,北京,北京,中国,star 5
5,4907042341653820,饭圈杂谈,2023-05-30 10:25:25,#曝昆汀花1万美元在夜店舔美女的脚# 原来昆汀恋·足好莱坞夜店经理曝昆汀花1万美元在夜店舔美女的脚，整个过程持续了大约半小时，最后脱衣舞娘的脚看起来像“梅干”。 ,0,0,0,河北,石家庄,河北,中国,star 4
5,4907014964119213,地瓜熊老六,2023-05-30 08:36:38,#曝昆汀花1万美元在夜店舔美女的脚#老变态，去足疗店上班吧，不但不用花钱，还可以舔脚赚钱 ,6,57,225,辽宁,大连,辽宁,中国,star 3
5,4907042248068447,F_猫丢了,2023-05-30 10:25:03,#曝昆汀花1万美元在夜店舔美女的脚#《杀死比尔》上映的时候就有人分析他有恋脚癖  补个图，我一直以为大家都知道 ,0,2,1,四川,自贡,四川,中国,star 4
5,4907042165490910,马上谈,2023-05-30 10:24:43,#曝昆汀花1万美元在夜店舔美女的脚#  中国网友对昆汀的最深印象恐怕要改了，以前是为什么牛批？因为so big！现在是舔脚…好莱坞著名导演昆汀被一个夜店经理曝光，说他通过监控（这么保护贵宾隐私的？）发现昆汀在夜店VIP厅里疯狂舔美女的脚底和脚趾，持续了30分钟… 马上谈的微博视频 ,6,4,15,浙江,湖州,浙江,中国,star 4
6,4907042164966376,GI原希,2023-05-30 10:24:43,#曝昆汀花1万美元在夜店舔美女的脚#婴儿时口欲期吸吮玩具或手脚，或咬人，估计被母亲暴力阻止了。 ,0,0,0,广东,东莞,广东,中国,star 4
6,4907042135344574,娱论电影,2023-05-30 10:24:36,发布了头条文章：《昆汀的癖好不仅体现在诸多电影里，一万美元的八卦在现实上演》 近期一名好莱坞夜店经理在播客上透露，著名导演昆汀·塔伦蒂诺花费超一万美元在夜店舔一位脱衣舞娘的脚，他们先是进了一个贵宾室，脱下脱衣舞娘的鞋子，舔她的脚底，吮吸脚指。整个过程持续了大约半个小时，最后脱衣舞娘的脚看起来像“梅干”才罢休，给IAO脱衣舞娘一万美金的消费。#曝昆汀花1万美元在夜店舔美女的脚# #昆汀·塔伦蒂诺#  昆汀的癖好不仅体现在诸多电影里，一万美元的八卦在现实上演,0,0,0,云南,昆明,云南,中国,star 4
6,4907042114114983,香港电影漫谈,2023-05-30 10:24:31,周星驰谈第一次与昆汀见面的情景，两人互为对方的粉丝，互相索要签名。  #曝昆汀花1万美元在夜店舔美女的脚##影人访谈实录# 香港电影漫谈的微博视频 ,4,3,8,福建,福州,福建,中国,star 4
6,4907042097076784,樱花笺情诗,2023-05-30 10:24:27,#曝昆汀花1万美元在夜店舔美女的脚#我说真的别太荒谬了 但是是昆汀的话也可以理解咱们就是尊重一下人家的癖好 再者说了这样的隐私为什么要被放出来啊 ,0,2,2,河北,唐山,河北,中国,star 3
6,4907042064568075,娱乐鲜儿,2023-05-30 10:24:19,#曝昆汀花1万美元在夜店舔美女的脚# 尊重每个人的癖好……… yue…… 我还是不能理解 yue…… 隔着屏幕都感觉闻到了味道 真的好炸裂啊啊啊 不理解不理解 ,0,0,2,河北,廊坊,河北,中国,star 3
6,4907041925892578,去旅行的多啦,2023-05-30 10:23:46,#曝昆汀花1万美元在夜店舔美女的脚#我觉得吧…这条rs大概是没花钱…是个有内容又娱乐十足的话题！鉴定完毕 ,0,0,1,江苏,苏州,江苏,中国,star 2
6,4907041841221728,今日想食士多啤梨,2023-05-30 10:23:26,#曝昆汀花1万美元在夜店舔美女的脚#哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈！！！睡醒就被这个词条笑死 是他会做出来的事啊 ,0,1,2,广东,广州,广东,中国,star 5
6,4907041435156864,含着李泰容的威猛郑在玹,2023-05-30 10:21:48,#曝昆汀花1万美元在夜店舔美女的脚# 尊..yue..重....yue...每个人.yue..的..算了我尊重不了🤮 ,0,0,2,重庆,重庆,重庆,中国,star 2
6,4907041397934290,资深追剧鹅,2023-05-30 10:21:40,#曝昆汀花1万美元在夜店舔美女的脚#一位好莱坞夜店经理爆料：昆汀花1万美元在夜店舔美女的脚，整整添了30分钟！这癖好真的是变态看了都觉得变态！ ,31,31,31,广东,湛江,广东,中国,star 4
6,4907041313001921,谁让你不是巧克力,2023-05-30 10:21:20,#曝昆汀花1万美元在夜店舔美女的脚#有大艺术成就的多半都有点“异于常人”的癖好 ,0,0,1,北京,北京,北京,中国,star 4
