页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905390222088337,wxy的潜水fan,2023-05-25 21:00:29,#吴宣仪2021年收入#别说什么信什么 ,0,0,1,,,,中国,star 2
2,4905369480468940,执拗hp,2023-05-25 19:38:04,#吴宣仪2021年收入#那么比她火的收入不是更高，干嘛揪着她不放。 ,0,0,30,湖北,孝感,湖北,中国,star 4
2,4905390149997521,玛卡巴卡剧喜欢,2023-05-25 21:00:12,#吴宣仪2021年收入#吴宣仪这个白色裙子真的好适合他，这几天在阿b刷到这个造型的视频，被她惊艳到了！ ,207,201,209,湖北,武汉,湖北,中国,star 5
2,4905390099398783,爆浆炒虾仁_,2023-05-25 20:59:59,#吴宣仪2021年收入# 我说什么💰都赚只会害了你，吴宣仪的命也是命🙏慈善公益全年无休无人提，一个谣言到处传。 ,0,0,5,浙江,宁波,浙江,中国,star 1
2,4905390066370467,你好世界6667,2023-05-25 20:59:52,#吴宣仪2021年收入#咱们郭嘉的明星钱真好赚 ,0,0,0,江苏,南京,江苏,中国,star 4
2,4905390061389218,折花几暮7_7,2023-05-25 20:59:51,#吴宣仪2021年收入# 羡慕了，想出道，然后半小时被退圈，靠被骂的共享的活着 ,0,0,2,辽宁,葫芦岛,辽宁,中国,star 1
2,4905390007653773,锦绣山河浪里个浪,2023-05-25 20:59:38,#吴宣仪2021年收入#它们到底对社会有啥贡献了，怎么能挣这么多？领导层管控一下收入分配吧，以后谁还想上学，人人都当文盲蹦蹦跳跳去了 ,0,0,2,浙江,杭州,浙江,中国,star 3
2,4905389973310640,伍佰叁拾壹,2023-05-25 20:59:30,#吴宣仪2021年收入# 这个rs给我感觉大家都是第一次知道艺人赚得比普通人多还一口一个208，如果3000w说得是真的，哪算出来是208？这计算能力也难怪只能敲敲键盘啦 我儿的高位热搜只有黑热搜，就狗华这腊鸡公司的能力，还分到了7成，想想都替选子不值。 ,0,0,3,浙江,金华,浙江,中国,star 3
2,4905338187551549,帽子被偷啦,2023-05-25 17:33:43,#吴宣仪2021年收入# 拼命读书不如去学唱跳rap…… ,97,713,17703,甘肃,陇南,甘肃,中国,star 4
2,4905361813013064,天嘲槽点文学,2023-05-25 19:07:35,#吴宣仪2021年收入#  搞科研不如搞唱跳🚬 ,8,31,227,山东,潍坊,山东,中国,star 3
3,4905389890210203,少来烦姐哈_暴躁版,2023-05-25 20:59:10,#吴宣仪2021年收入#所以杜华是啥也没干净赚七千万吗 ,0,0,1,上海,上海,上海,中国,star 4
3,4905360412119452,等等再长大吧_,2023-05-25 19:02:02,#吴宣仪2021年收入#平等的恨每一个208…凭什么？凭什么？凭什么？啊啊啊啊啊啊啊 拼死拼活上学读书找工作 一辈子赚不到人家一年的钱 有没有人管管这畸形的社会 ,0,16,160,黑龙江,哈尔滨,黑龙江,中国,star 4
3,4905389826771354,倒霉的烤鱿鱼,2023-05-25 20:58:55,#吴宣仪2021年收入#所以这有什么可酸的…… ,0,0,1,浙江,杭州,浙江,中国,star 4
3,4905331857556620,木头鱼,2023-05-25 17:08:34,#吴宣仪2021年收入# 吴宣仪2021年的收入引发热议，有网友指出吴宣仪2021的收入接近一亿，其中分成3千万。真的假的啊？？ ,459,2266,53105,四川,成都,四川,中国,star 4
3,4905389701203270,Hunter莫然,2023-05-25 20:58:25,#吴宣仪2021年收入##吴宣仪##年收入# 高收入高风险高投入，其实放在哪里都是这样的，所以不要羡慕别人收入多高，关注自己当下怎么努力吧。毕竟有时候换个身份也不一定可以做到多好啊 ,0,0,2,天津,天津,天津,中国,star 4
3,4905389651395838,姑娘从南方来,2023-05-25 20:58:13,#吴宣仪2021年收入# 普通人一辈子赚不到的钱 ,0,0,0,福建,莆田,福建,中国,star 4
3,4905389550998302,·脸红的思俊期·,2023-05-25 20:57:49,#吴宣仪2021年收入#真的假的天呢 分我点 ,0,0,0,浙江,宁波,浙江,中国,star 1
3,4905389373784970,魔法少女吴贝蒂,2023-05-25 20:57:06,#吴宣仪2021年收入# 呃呃呃呃呃呃呃你们从哪儿看的 吴宣仪亲口告你的？什么都信只会害了你们愤怒就去整顿娱乐圈 把明星的工资打下来，别在这儿喷一个娱乐圈产物下无辜的小女孩#支持整顿娱乐圈# ,0,0,6,山西,大同,山西,中国,star 1
3,4905389360939843,星梦今天也要努力呀,2023-05-25 20:57:03,#吴宣仪2021年收入# 普通人再努力也比不上走后门的特权咖和208 ,0,0,2,河南,郑州,河南,中国,star 4
3,4905389340237143,口圭卡卡卡卡,2023-05-25 20:56:59,#吴宣仪2021年收入#快删掉 我眼红极了 ,0,0,2,江苏,扬州,江苏,中国,star 5
4,4905296663154585,扒圈小记,2023-05-25 14:48:43,吴宣仪2021年挣了快一个亿，乐华给她分了3000w左右，程潇分了1900w。   #吴宣仪2021年收入# ,29,185,2280,湖北,荆门,湖北,中国,star 4
4,4905389109809903,江_皖苧,2023-05-25 20:56:04,#吴宣仪2021年收入#多关注我姐新剧吧 一天天闲出屁来给我姐安什么狗屁名头 证据甩我脸上再说话。。。 ,0,0,3,广东,潮州,广东,中国,star 5
4,4905389000234752,替小昂摘星星_stars,2023-05-25 20:55:38,#吴宣仪2021年收入#她又不是没在工作，在家里躺着钱从天上来，况且21年她全年无休，不要因为数字而否定了她的努力 ,0,0,2,浙江,舟山,浙江,中国,star 4
4,4905388929454892,别冷到我了,2023-05-25 20:55:21,#吴宣仪2021年收入#打工人真的看不得这种新闻 ,0,0,3,广西,百色,广西,中国,star 4
4,4905340275267142,海口卖盐芒果的,2023-05-25 17:42:01,#吴宣仪2021年收入##吴宣仪2021年收入# 额。。。先不说具体收入没办法确定真假 仅凭一个没有任何依据的“网友投稿” yxh发啥都跟着跑的 我只能说祝你成功吧 ,7,6,223,安徽,宣城,安徽,中国,star 4
