页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905390007129177,marhabaaay,2023-05-25 20:59:38,#宁艺卓红毯摔倒#宝宝好像是裙子被人踩到了   有一说一 宝宝真漂亮 ,0,0,0,河南,,河南,中国,star 5
2,4905333010465980,sakak_,2023-05-25 17:13:09,#宁艺卓红毯摔倒#被人踩到裙摆才不小心摔的，有些人在审判什么？宁艺卓此次全球首戴萧邦为本届戛纳设计的高级珠宝，全球首穿范思哲秋冬超季成衣，别酸了 ,0,0,119,北京,北京,北京,中国,star 1
2,4905368616961134,吁吁一天嘘嘘几次呢,2023-05-25 19:34:38,#宁艺卓红毯摔倒#为什么要说吒老四刻意扭啊都到这上面了不扭不摆造型，在床上睡觉的时候再扭吗 ,0,8,85,河北,石家庄,河北,中国,star 3
2,4905382382147528,熬熬奶油粥,2023-05-25 20:29:20,#宁艺卓红毯摔倒# 宁宁姐你是真的要红了 ,0,2,26,安徽,合肥,安徽,中国,star 5
2,4905383909657030,容若叙,2023-05-25 20:35:24,#宁艺卓红毯摔倒#摔了一下不立马起来了吗？而且又不是那种全身都趴下摔倒的那种？为什么要骂她？还有说她走戛纳红毯做作的，我真的觉得好笑。小女孩有些野心很正常，你在红毯上端着个淡泊无所谓的架子的前提是你有足够的星光，在大家不熟知你的时候夸张一些吸引镜头这没有什么可指摘的。她在韩娱竞争，那里换代如此之快，能走到大众视野的已经是经过层层筛选了，背后不知道多少腥风血雨，你今天说宁艺卓的队友比宁艺卓端庄淡泊有什么用啊，媒体拍她吗路人记得住她吗，对于品牌方而言毫无意义，女团成员在红毯上扯什么淡泊松弛状态真是令人发笑。,1,4,71,湖南,长沙,湖南,中国,star 3
2,4905389844599018,冰美式无花果,2023-05-25 20:58:59,#宁艺卓红毯摔倒#  汤姆的 dy🐔真素别太那个 人家艺卓摔倒很快站起来 有的人才真是思想跪地 ,0,0,2,吉林,,吉林,中国,star 5
2,4905389495422680,散猫猫可爱捏,2023-05-25 20:57:36,#宁艺卓红毯摔倒#我们小宁真的很美 ,0,0,4,四川,成都,四川,中国,star 5
2,4905389428050906,来一口桃酥-,2023-05-25 20:57:20,#宁艺卓红毯摔倒#外网在夸 咱们这在骂 我说真的别太恨了 ,0,0,8,广西,梧州,广西,中国,star 1
2,4905389412062014,Amethyst_JN,2023-05-25 20:57:16,#宁艺卓红毯摔倒#好美好美好美！ ,0,0,2,安徽,合肥,安徽,中国,star 5
2,4905389226986723,爱吃香菇菜心,2023-05-25 20:56:32,#宁艺卓红毯摔倒#跌倒不算什么 站起来的人生更加精彩 ,0,0,7,上海,上海,上海,中国,star 4
3,4905369607079948,PINK_Wendy,2023-05-25 19:38:34,#宁艺卓红毯摔倒#要命，有些人的评论真的恶臭满满。还难评，还胖，还端着，还小动作多？你上红毯不好好展现，不好好凹造型拍照，去那里干嘛？当电线杆？嘲吧嘲吧，使劲嘲，下次你凝结还是最高待遇！ ,0,0,84,广东,,广东,中国,star 1
3,4905389075990732,好难搞先生,2023-05-25 20:55:56,#宁艺卓红毯摔倒#  气场还是不错的 ,0,0,0,广东,深圳,广东,中国,star 4
3,4905339718211579,短暂甜蜜,2023-05-25 17:39:48,#宁艺卓红毯摔倒#司马，你知道我会笑jue过去吗，今早500多w阅督量的正面ct上不到rs正榜，下午买这种容易产生误会的ct，你真的很爱自己的同苞 ,0,1,163,江苏,南京,江苏,中国,star 4
3,4905343605540424,娱扒爷,2023-05-25 17:55:15,宁艺卓在戛纳红毯摔跤了！[哆啦A夢害怕][哆啦A夢害怕][哆啦A夢害怕]#宁艺卓红毯摔倒# ,0,4,15,广东,韶关,广东,中国,star 3
3,4905355097671180,静候苹果树,2023-05-25 18:40:55,#宁艺卓红毯摔倒#   为什么要一个20岁处于事业上升期的奋斗批主唱在可以展示自己的时候松弛？私下松弛就够了哦，红毯和舞台是事业批宁艺卓的战场，野心不是贬义词 ,0,2,92,广东,广州,广东,中国,star 4
3,4905388803888033,宁檬星冰乐,2023-05-25 20:54:51,#宁艺卓红毯摔倒#gc上的队友粉能不能藏得好一点 至于破防成这样吗 就这么看不惯宁艺卓是品牌爸爸的宠儿吗 那你憋着 以后还会有更多你破大防的机会 ,0,0,8,广东,广州,广东,中国,star 3
3,4905388703744996,你仍一无所知,2023-05-25 20:54:27,#宁艺卓红毯摔倒##娱乐至死#短裙美女摔倒就可以获得热榜位置，更多紧迫或者有价值的东西被排除在人们的视野之外，这并非谁的过错，而是群体选择的结果。 ,0,0,0,陕西,西安,陕西,中国,star 4
3,4905388518415003,一只小熊喵·,2023-05-25 20:53:43,#宁艺卓红毯摔倒#被踩到裙子不小心摔了一下，站起来就好了，来看看宁艺卓在戛纳的其它造型 ,0,1,1,福建,漳州,福建,中国,star 4
3,4905388446581599,_罐装冰块_,2023-05-25 20:53:25,#宁艺卓红毯摔倒#我说你们别太恨奶油粥了都是国人为什么恶意这么大 ,0,1,1,北京,北京,北京,中国,star 1
3,4905388439505611,西瓜味的坏坏,2023-05-25 20:53:24,#宁艺卓红毯摔倒#我只知道宁艺卓很美 ,0,0,0,江西,宜春,江西,中国,star 5
4,4905388413814367,时团人均帅哥,2023-05-25 20:53:18,#宁艺卓红毯摔倒#鞋底有高 裙摆又长 能不摔跤嘛 ,0,0,0,广东,中山,广东,中国,star 2
4,4905388363486729,Seven十七吖_,2023-05-25 20:53:06,#宁艺卓红毯摔倒# 有些人真的别太恨中国女人 来看看新鲜的宁宁吧 ,0,2,10,江苏,淮安,江苏,中国,star 5
4,4905382160374741,睡不醒不想醒还嘚醒,2023-05-25 20:28:27,#宁艺卓红毯摔倒# 哈哈哈哈哈哈哈哈哈哈词条里只注意了宁宁的美貌和中国宝宝都有的卡介苗疤痕 ,1,12,59,安徽,蚌埠,安徽,中国,star 5
4,4905347037004865,hunhun吖,2023-05-25 18:08:53,#宁艺卓红毯摔倒#Ning粉是真的有意思，喷Ning队友的时候，从仪态到穿着到外貌到珠宝，每一点都能拧出来骂几百个帖子，然后队友粉反击的时候，就拿国籍说事。建议集体让Ning回国，待在韩国太委屈了。 ,9,9,39,上海,上海,上海,中国,star 4
4,4905243962510420,美颜滤镜粉碎机·真实很美好,2023-05-25 11:19:18,投稿 宁艺卓 戛纳红毯生图   #宁艺卓水光肌# ，#宁艺卓红毯摔倒# ,364,1355,77292,浙江,舟山,浙江,中国,star 5
4,4905384152144421,V_ytata,2023-05-25 20:36:22,#宁艺卓红毯摔倒#我说有的国人真的别太恨美女了。。。 ,0,3,54,广东,汕尾,广东,中国,star 4
4,4905388157965783,土地证抽筋,2023-05-25 20:52:17,#宁艺卓红毯摔倒#，，，被谁踩了，怎么也不给宁道歉 ,0,0,1,山东,德州,山东,中国,star 1
