页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905313915113193,西部决策,2023-05-25 15:57:16,【#女孩剪了一撮头发家长赔了1万多# ，店主：店里给顾客接8次头发】近日，广东东莞。刘先生店里一名顾客6岁的女儿，剪掉另一位顾客大把头发，报警后女孩家长赔偿了11500元。刘先生称，当时大家都在忙，没看到，最终经过协调，理发店负责接8次头发费用为12000元，除女孩家长赔偿的11500元外，被剪头发的顾客自己出剩下的500元。@西部决策 西部决策的微博视频,699,3524,156599,,西安,陕西,中国,star 4
2,4905388816732111,蜜汁可乐炸鸡,2023-05-25 20:54:54,#女孩剪了一撮头发家长赔了1万多#我看了视频和照片，根本就不是一撮，简直是一大把好不。 ,0,0,0,重庆,重庆,重庆,中国,star 1
2,4905388669667168,汐汐淋漓,2023-05-25 20:54:19,#女孩剪了一撮头发家长赔了1万多# 我想说才赔1万多吗！！ 对我这种 必须长发的人来说 感觉这点非常不够！ 而且别迫短发真的是很气人 ,0,0,0,广西,南宁,广西,中国,star 3
2,4905355572414083,苍南言,2023-05-25 18:42:48,#女孩剪了一撮头发家长赔了1万多#6岁女童一时好奇减掉顾客一撮头发需赔1万多，店老板回应：还退了500块6岁女童由于一时贪玩，给家长造成1万多元的损失。事情是怎么回事呢？5月25日，广东东莞，一6岁女童跟随家长来到理发店。理发店当时正处于理发高峰期，大家都在忙碌。被大家遗忘的女孩觉得无聊，好奇心强的她就学着理发师的样子从柜子里拿出剪刀，并趁一位顾客不注意，剪掉了其一大撮头发。顾客看到自己精心打理的头发被剪掉，怒而报警。通过调解，本来赔偿12000元的，但由于女孩母亲不同意，退了500块，最终协调赔偿了11500元。出门在外，家长一定要时刻紧盯孩子，这既关系到孩子的人身安全，也可以避免不必要的财产损失。,39,38,63,重庆,重庆,重庆,中国,star 1
2,4905388035805308,-送尔远道-,2023-05-25 20:51:48,#女孩剪了一撮头发家长赔了1万多# 有红领巾，应该不止六岁，至少二年级了，还这么熊...真活该了 ,0,0,0,江苏,苏州,江苏,中国,star 1
2,4905387835525947,也想侣鱼虾而友麋鹿,2023-05-25 20:51:00,#女孩剪了一撮头发家长赔了1万多# 有的小孩就是手欠…今天坐车后面一个小男孩一直在薅我头发，我还以为他一个人，一扭头发现他妈妈就坐在他旁边我委婉地对小孩说了句，给我薅掉了怎么办他还继续薅，看我不理他了还把脸伸前面来和我脸对脸，全程他妈都没有制止 ,0,1,0,湖北,襄阳,湖北,中国,star 1
2,4905387453057036,无敌可爱薇薇子,2023-05-25 20:49:29,#女孩剪了一撮头发家长赔了1万多#你管这叫一撮，差点一整个头的头发都剪完了，你怎么不说剪了几根头发呢？就跟亲戚小孩来我家，把沙发和墙画得乱七八糟，他们说一句小孩子不懂事一样，做错了就要承担责任，这些言论看着就烦 ,0,0,1,江苏,南通,江苏,中国,star 1
2,4905386886826626,Autumn小公举,2023-05-25 20:47:14,#女孩剪了一撮头发家长赔了1万多# 这不是一撮 是一大把 要是我肯定当场就炸了 退一万步讲 小孩随意能去拿剪刀 得亏剪的是头发 要是…… 所以我一般出门都躲着小孩走 我害怕真害怕 Autumn小公举的微博视频 ,0,4,4,北京,北京,北京,中国,star 1
2,4905386861660234,爱上夏,2023-05-25 20:47:08,#女孩剪了一撮头发家长赔了1万多#小朋友拿剪刀太危险了，家长要好好教育啊，万一伤到人就不是一万了！ ,0,0,0,福建,泉州,福建,中国,star 1
2,4905335150611137,衝鋒号角,2023-05-25 17:21:39,5月25日（采访时间）广东东莞，女童在理发店剪掉顾客一大把头发，店老板：女孩妈妈赔了11500元，用于女顾客店里接发。   #女孩剪了一撮头发家长赔了1万多#衝鋒号角的微博视频 ,5,61,180,江苏,,江苏,中国,star 5
