页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907007159570957,散散0606,2023-05-30 08:05:37,#官方通报男子砍杀柯基威胁妻子#哎只能说能离还是离了吧，保护好自己，下次就不知道是砍什么了。 ,0,0,0,四川,,四川,中国,star 3
2,4907007129682779,口h嗨王子,2023-05-30 08:05:30,#官方通报男子砍杀柯基威胁妻子#玛雅 杀害动物的能不能判刑啊 这是想砍狗狗吗 是想砍女生吧我趣  别老说自己喝多了不小心可以吗？？你特么喝多了直接躺那了爬都爬不起来 还尼玛拿刀呢 ,0,0,0,河北,,河北,中国,star 1
2,4907007063362075,我上网就是为了看别人发疯,2023-05-30 08:05:14,#官方通报男子砍杀柯基威胁妻子#  到底谁被&quot;圆满解决&quot;了啊？ ,0,0,0,天津,天津,天津,中国,star 3
2,4906870772599028,龙猫自在,2023-05-29 23:03:40,#官方通报男子砍杀柯基威胁妻子#  男的家暴妻子的时候他没有寒意，二十多刀砍死柯基血溅满地的时候他没有寒意，女方把事实公之于众希望离婚保命的时候，它感觉到寒意了 ,56,37,5021,天津,天津,天津,中国,star 3
2,4907007054190198,猫小猪呼噜噜,2023-05-30 08:05:12,#官方通报男子砍杀柯基威胁妻子# 有次聊起虐待动物的话题，老公说如果我哪天把家里的猫怎么样了，肯定离婚，因为能对朝夕相伴的宠物下手的人，他害怕，怕我接下来会对他行凶。我听了很欣慰，因为在我的认知里这样想的人是正常人。 ,0,0,1,辽宁,,辽宁,中国,star 4
2,4906862292505816,北京青年报,2023-05-29 22:29:58,#官方通报男子砍杀柯基威胁妻子#【山东郓城：“柯基被砍”事件属实，将对发帖人的正当权益提供全方位保护】#男子砍杀柯基威胁妻子被行拘# 据“郓城发布”微信公众号，5月29日，郓城县政府发布情况通报。内容如下：2023年5月28日，我县一居民在网上发布其丈夫砍杀宠物犬并对其暴力威胁的帖文。郓城县政府对此高度重视，即部署公安、发帖人所在街道办事处等部门开展多方调查。经立案调查，发帖人反映情况属实。针对其丈夫的违法行为，属地派出所已依法作出行政拘留12天、罚款300元的处罚。对发帖人的正当权益，我县有关部门将提供全方位保护。同时，将进一步加强动物保护等方面工作。 #官方通报男子砍杀柯基事件#,5277,13907,234930,,北京,北京,中国,star 4
2,4906991028012470,青公子V_,2023-05-30 07:01:31,阳光信用早安，清晨是希望，是开始，不管今天的天气怎样，你的心里一定要洒满阳光，落落大方，好好生活，好运一定会与你撞个满怀#官方通报男子砍杀柯基威胁妻子# 青公子V_的微博视频 ,0,19,20,湖北,鄂州,湖北,中国,star 5
2,4907006958504368,轻武器高工王_辉,2023-05-30 08:04:49,#官方通报男子砍杀柯基威胁妻子# 太可笑了，请问什么叫“动物保护”?狗是国家的几级保护动物?如果是杀一只鸡呢？是不是也要拘留?女拳＋狗奴，无敌。西方白左意识形态向中国的渗透大业取得了阶段性成果。 ,1,0,2,北京,北京,北京,中国,star 4
2,4907006936745281,小P_Dylan,2023-05-30 08:04:44,#官方通报男子砍杀柯基威胁妻子# 拘留12天 罚款300 哈哈哈 好担心女主的人身安全 不知道这个畜生出来后会做出什么事来 ,0,0,0,上海,上海,上海,中国,star 5
2,4906882629636077,子午侠士,2023-05-29 23:50:47,#官方通报男子砍杀柯基威胁妻子#看了话题评论区，果不其然，《通报》遭喷了。“情况属实”，是什么情况属实，是当天砍狗并威胁女主的情况属实，还是女主爆料的一切，包括经常遭到家暴的情况属实?如果只是当天的情况属实，那么，行拘12天，罚款300元这个处理，是恰当的。但如果女主长期受到家暴，那么，这个处理就有点偏轻。有的通报是可以简略，一笔带过的，有的需要叙述清楚，特别是舆论关注的重点问题，说不清就会有麻烦。,24,27,85,陕西,西安,陕西,中国,star 4
