页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907003862058115,平安广元,2023-05-30 07:52:31,早安早安心语  早上好～  #中国人筑起攀向太空的天梯# ,0,16,8,,广元,四川,中国,star 5
2,4907003628225059,雅安市交警支队直属三大队,2023-05-30 07:51:35,周二早安🍉  祝一切顺利#中国人筑起攀向太空的天梯# ,0,22,8,,雅安,四川,中国,star 5
2,4906764157322264,新华网,2023-05-29 16:00:01,【#骄傲回顾中国载人航天高燃时刻#】#中国人筑起攀向太空的天梯#回顾30载飞天路，我们把漫游太空的美丽幻想谱写成了纪实的诗篇，镌刻荣耀的背后，每一步走得踏实而坚定。预祝神舟十六号发射任务圆满成功，一起期待#中国空间站再迎太空会师名场面#！ 新华网的微博视频 ,278,88,1755,,北京,北京,中国,star 5
2,4906869090685204,2049年的世界,2023-05-29 22:56:59,#导师上天了##中国人筑起攀向太空的天梯# 从2003年的神舟五号开始，到去年的神舟十五号，近二十年里，航天员都是来自军队中的航天员大队，是从本来就苛刻的飞行员队伍中进一步选拔出来的。而到了神舟十六号，首次出现了一位戴着眼镜的平民航天员。他来自云南省保山市施甸县的一个镇子上。这在一定程度上意味着我国的载人航天事业走出了重要的一步：经过良好锻炼的普通人，也有希望能进入太空了。虽然现在这个条件仍然还是非常苛刻，但这毕竟又近了一层。也许在未来的某一天，进入太空将是一件很平常的事情，就像如今人们乘坐飞机那样。那个时候，会有更多像你我这样的普通人在太空这个更大舞台上，演绎出丰富多彩的故事。------------------------------　　庄宇站在航天大厦的楼顶，凝视着天空中快速移动的中国太阳。在它的光芒下，首都的高楼投下了无数快速移动的影子，使得北京仿佛是一个随着中国太阳转动的大面孔。　　这是中国太阳最后一次环绕地球运行，它已达到了第二宇宙速度，将飞出地球的引力场，进入绕太阳运行的轨道。这人类第一艘载人恒星际飞船上有二十个人，除水娃外，其他人是从上百万名志愿者中挑选出来的，其中包括三名与水娃共事多年的“镜面农夫”。中国太阳还未启程就达到了它的目标：人类社会对太阳系外宇宙探险的热情再次出现了。　　庄宇的思绪回到了二十三年前的那个闷热的夏夜，在那个西北城市，他和一个来自干旱土地的农村男孩登上了开往北京的夜行列车。　　作为告别，中国太阳把它的光斑依次投向各大城市，让人们最后一次看到它的光芒。最后，中国太阳的光斑投向大西北，水娃出生的那个小村庄就在光斑之中。　　村边的小路旁，水娃的爹娘同乡亲们一起注视着向东方飞行的中国太阳。　　水娃爹喊道：“娃啊，你要到老远的地方去吗？”　　水娃从太空中回答：“是啊爹，怕是回不了家了。”　　水娃娘问：“那地方很远？”　　水娃回答：“很远，娘。”　　水娃爹问：“比月亮还远吗？”　　水娃沉默了几秒钟，用比刚才低许多的声音说：“是的，爹，比月亮远些。”　　水娃的爹娘并不觉得特别难受，娃是在那比月亮还远的地方干大事呢！再说，这可是个了不起的年头，即使是远在天涯海角的人，随时都可以和他说话，还可以在小电视上看见他，这跟面对面没啥子区别。但他们不会想到，随着时间的流逝，那小屏幕上的儿子将变得越来越迟钝，对爹娘关切的问话，他要想好长时间才能回答。他想的时间开始只有几秒钟，以后越来越长，一年后，爹娘每问一句话，儿子将呆呆地想一个多小时才能回答。最后儿子将消失，他们将被告之水娃睡觉了，这一觉要睡四十多年。在这以后，水娃的爹娘将用尽余生，继续照顾那块曾经贫瘠现已肥沃起来的土地，过完他们那充满艰辛但已很满足的一生。他们最后的愿望将是：在遥远未来的一天，终于回家的儿子能看到一个更美好的家园。　　中国太阳正在飞离地球轨道，它在东方的天空中渐渐暗下去，它周围的蓝天也慢慢缩为一点，最后，它将变为一颗星星融入群星之中，但早在这之前；恒星太阳的曙光就会把它完全淹没。　　曙光也照亮了村前的这条小路，现在它的两旁已种上了两排白杨，不远处还有一条与它平行的小河。二十四年前的那天，也是在这清晨时分，在同样的曙光下，一个西北农家的孩子怀着朦胧的希望在这条小路上渐渐远去。　　这时北京的天已经大亮，庄宇仍站在航天大厦的楼顶，望着中国太阳最后消失的位置，它已踏上了漫长的不归路。中国太阳将首先进人金星轨道之内，尽可能地接近太阳，以获得更大的加速光压和更长的加速距离，这将通过一系列复杂的变轨飞行来实现，其行驶方式很像大航海时代驶逆向风的帆船。七十天后，它将通过火星轨道；一百六十天后，它将掠过木星；两年后．它将飞出冥王星轨道成为一艘恒星际飞船，飞船上的所有人将进人冬眼；四十五年后它将掠过半人马座，宇航员们将短暂苏醒，自中国太阳启程一个世纪后，地球才能收到他们发回的关于半人马座的探测信息；这时，中国太阳正在飞向天狼星的路上，由于半人马座三星的加速，它的速度将达到光速的百分之十五，将于六十年后，也就是自地球启程一个世纪后到达天狼星，当中国太阳掠过这个由天狼星Ａ、Ｂ构成的双星系统后，它的速度将增加到光速的十分之二，向星空的更深处飞去。按照飞船上生命冬眼系统能维持的时间极限，中国太阳有可能到达波江座－ε星，甚至可能（虽然这种可能性很小很小）最后到达鲸鱼座79星，这些恒星被认为可能有行星存在。　　谁也不知道中国太阳将飞多远，水娃他们将看到什么样的神奇世界，也许有一天他们对地球发出一声呼唤，要上千年才能得到回音。但水娃始终会牢记母亲行星上的一个叫中国的国度，牢记那个国度西部一片干旱土地上的一个小村庄，牢记村前的那条小路，他就是从那里启程的。,40,27,556,山东,济南,山东,中国,star 4
2,4907002981254821,安康政法,2023-05-30 07:49:01,【#景海鹏说光环在任务成功后就归零了# 航天员永远年轻！】#景海鹏首次飞天时桂海潮才大四# 。可年龄差并没有让“神十六”三人组之间产生距离。景海鹏告诉记者，航天员永远年轻。对他来说，所有的经历、光环，在任务成功以后就归零了。三名航天员为了共同的梦想，在同一条起跑线上奔跑。桂海潮说，2008年景海鹏首次出征太空时他还在读“大四”，换到当时，想都不敢想自己会成为“景海鹏乘组”中的一员。#中国人筑起攀向太空的天梯# 央视网的微博视频 via：@央视网,0,0,2,,,陕西,中国,star 4
2,4907002923321202,新浪军事,2023-05-30 07:48:47,【#戴眼镜也能上太空#背后是更多圆梦的机会】29日，神舟十六号乘组载荷专家桂海潮亮相，“戴眼镜的航天员”备受关注。以前大家觉得航天员首先得是飞行员，身体素质惊人，一般人望尘莫及。但现在，拔尖的科研人员和工程技术人员经过严格训练，也可以圆梦太空。任务不同，选拔标准也不同，对于载荷专家，低度近视也是可以的。祖国的载人航天事业持续蓬勃发展，有能力让更多领域的人才平安往返太空，也一定会给更多人带来圆梦太空的机会！#中国人筑起攀向太空的天梯#@央视新闻 央视新闻的微博视频,2,0,4,,,,,star 5
2,4907002012633985,星辰HE大海,2023-05-30 07:45:10,#中国人筑起攀向太空的天梯##神舟十六号# 桂老师给你比一个，桂老师你学生还没毕业呢。话说我想跨专业读你的博可以不。 ,0,0,0,黑龙江,绥化,黑龙江,中国,star 5
2,4906888175814210,Sun_刘磊,2023-05-30 00:12:49,#导师上天了#刚看到导师上天了时，我以为导师又在发什么癫，结果没想到真是上天了！  桂海潮，云南施甸人，31岁成为博导，36岁开始上天，学术论文50余篇，首位出征空问站任务航天载荷专家、首位非军人航天员.....，真正的小镇做题家。 #中国人筑起攀向太空的天梯# ,8,3,69,上海,上海,上海,中国,star 4
2,4907001510102141,紫阳法院,2023-05-30 07:43:10,早安#中国人筑起攀向太空的天梯#“条条大路通罗马。”此路不通就另寻他路，他路不通就自创新路，只要初心不变、矢志不移，就可能找到新的路径，抵达我们想去的地方。世界每分每秒都在变化，只有不断更新自己，才能具备应对生活的实力。学会变通，不断更新自己，才能困顿少、生机多，走得更通达、更从容。 紫阳法院的微博视频,0,88,69,,安康,陕西,中国,star 5
2,4907001103253559,粤港澳小小胖,2023-05-30 07:41:32,粤港澳小小胖 【#中国人筑起攀向太空的天梯#】迎着朝阳，英雄出征！祝凯旋！#神十六航天员领命出征# 粤港澳小小胖的微博视频 ,0,1,5,广东,深圳,广东,中国,star 5
3,4907001047419322,嗣君destiny,2023-05-30 07:41:20,#中国人筑起攀向太空的天梯#未来是不是有机会在月球上生活 ,0,1,1,浙江,杭州,浙江,中国,star 4
3,4906977320502235,V闪闪,2023-05-30 06:07:03,#中国人筑起攀向太空的天梯#预祝神舟十六号发射任务圆满成功！看题目就想起#流浪地球2# 里的太空电梯。如果有一天技术可以实现了，在地球表面和太空轨道之间使用的超强材料的纤维绳系，比如碳纳米管、石墨烯等，这些材料具有很高的强度和刚度，目前生产成本很高，生产技术也不太成熟，因此需要进一步的研究和发展。这种浩大的工程，也一定是中国参与主导建设的。,4,4,75,北京,北京,北京,中国,star 3
3,4907000913724634,赫山公安分局,2023-05-30 07:40:48,#中国人筑起攀向太空的天梯# 人生没有捷径，一分耕耘，一分收获，只有向下扎根，才能向上生长。早安！#神十六航天员领命出征# （图片来源于网络） ,2,27,25,,益阳,湖南,中国,star 5
3,4906999923870918,福州仓山警方在线,2023-05-30 07:36:52,早安早安#早安# 简单的活着，风来听风，雨来听雨，人生百味，随意就好！早安！ #中国人筑起攀向太空的天梯# ,0,19,10,,福州,福建,中国,star 5
3,4906999378347818,新浪军事,2023-05-30 07:34:42,【#神十六航天员领命出征# 祝一切顺利！】刚刚，在酒泉卫星发射中心问天阁圆梦园广场，神十六航天员出征仪式举行。景海鹏、朱杨柱、桂海潮领命出征。一起为中国航天加油！#神十六出征仪式# #中国人筑起攀向太空的天梯# @央视新闻 央视新闻的微博视频 ,5,4,53,,,,,star 5
3,4906992570728691,大公文匯網,2023-05-30 07:07:38,【载荷专家入列 神十六今启航】中国空间站应用与发展阶段的首次载人飞行任务──神舟十六号载人飞船，瞄准今日上午9时31分在酒泉卫星发射中心升空。飞行乘组由指令长景海鹏、航天飞行工程师朱杨柱、载荷专家桂海潮3名航天员组成。这也是中国航天员队伍“新成员”─航天飞行工程师和载荷专家的“首秀”。预祝他们成功！#中国人筑起攀向太空的天梯# 大公文匯網的微博视频,5,3,30,,深圳,广东,中国,star 5
3,4906998900460619,合肥消防,2023-05-30 07:32:48,肥小消 早安 把每一步走得踏实而坚定。 #中国人筑起攀向太空的天梯#， ,0,18,7,,合肥,安徽,中国,star 4
3,4906998447211264,科技INF,2023-05-30 07:31:00,【官方确认：2030年前 国人首次登陆月球】中国官方宣布神舟十六号飞船将于5月30日9时31分起飞，这也是中国载人航天工程中的首个间站应用与发展阶段的载人飞行任务。中国载人航天工程办公室还发布另一项重要消息：我国载人登月工程的登月任务已经开始实施，计划在2030年前实现中国人首次登月。这是中国航天发展的重要里程碑，对于推动中国航天技术的发展具有重大意义。目标是在2030年前实现中国人首次登陆月球，开展月球科学考察及相关技术试验，突破掌握载人地月往返，月面短期主流人机联合探测等关键技术，完成“登、巡、采、研、回”等多重任务，形成独立自主的载人月球探测能力。#桂海潮# #神舟十六号出征# #中国人筑起攀向太空的天梯#,1,1,4,山东,日照,山东,中国,star 5
3,4906992155756775,半月谈,2023-05-30 07:06:00,【正在直播：#神十六航天员乘组出征仪式#】神舟十六号瞄准北京时间5月30日9时31分发射。飞行乘组由航天员景海鹏、朱杨柱和桂海潮组成，景海鹏担任指令长。戳直播↓一起关注！#聚焦神舟十六号##中国人筑起攀向太空的天梯#  新华社的微博视频 ,3,5,26,,北京,北京,中国,star 5
3,4906996204308065,supergirl3333333,2023-05-30 07:22:05,#中国人筑起攀向太空的天梯# 想起了流浪地球里面的那座通天塔/电梯，真的来了耶✌🏻耶✌🏻耶 ,0,0,0,江苏,泰州,江苏,中国,star 4
4,4906995766789713,国遇米伦,2023-05-30 07:20:21,#中国人筑起攀向太空的天梯#再过两个小时，博士乘组将开启太空之旅，愿一切顺利，天上的几位是不是快回来了#临窗微语# ,0,0,0,江西,九江,江西,中国,star 5
4,4906995582239290,梅仔718,2023-05-30 07:19:37,这世间，唯有青春与梦想不可辜负。花开正好，微风不燥，扬帆起航，来吧！让我们一起去追逐梦想，勇敢往前飞。早安！为了梦想，加油吧！ #中国人筑起攀向太空的天梯# 梅仔718的微博视频 ,0,30,36,重庆,重庆,重庆,中国,star 5
4,4906989391447951,黄龙检察,2023-05-30 06:55:01,早安快来围观！黄龙网红露营地惊现狍子惬意游泳！早上好#中国人筑起攀向太空的天梯##2030年前实现中国人登陆月球#（视频:黄龙宣传）#黄检分享# 黄龙检察的微博视频 ,0,70,45,,延安,陕西,中国,star 5
4,4906994429592203,津彩青春,2023-05-30 07:15:02,6时44分，中国载人航天工程总指挥、空间站应用与发展阶段飞行任务总指挥部总指挥长许学强下达出发命令，景海鹏、朱杨柱、桂海潮3名航天员领命出征。（央视网）#神十六航天员领命出征##中国人筑起攀向太空的天梯# 津彩青春的微博视频 ,1,32,15,,天津,天津,中国,star 5
4,4906992935634530,昆明市西山区发布,2023-05-30 07:09:06,#西山区弥勒寺合欢花开得正欢#【【美景】在弥勒寺公园，有一种花开得正欢......】 快趁着初夏的凉爽，去弥勒寺公园感受一下合欢花的美吧！ #中国人筑起攀向太空的天梯# 昆明市西山区发布的微博视频 ,0,0,0,,昆明,云南,中国,star 4
4,4906992378839275,辽宁共青团,2023-05-30 07:06:53,3名航天员领命出征！一切顺利！  #中国人筑起攀向太空的天梯##神十六航天员出征画面# 辽宁共青团的微博视频 ,5,5,13,,沈阳,辽宁,中国,star 5
4,4906973432643934,哭哭咧咧嘻嘻哈哈,2023-05-30 05:51:36,#中国人筑起攀向太空的天梯#上九天揽月下五洋捉鳖，仰望星空，脚踏实地，你若飞，我便是你助力的翅膀，我们中国的飞天梦终将一步步脚踏实地的实现。加油中国！ ,0,8,22,北京,北京,北京,中国,star 5
