页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907418939559343,大湾区视频,2023-05-31 11:21:53,【#你能接受无彩礼婚姻吗#】最近关于彩礼的话题一直备受网友热议，如“离婚了30万彩礼该不该返还”、“小县城十八万八的彩礼合理吗”、“闪婚几天闹离婚男方索要6万彩礼”等话题。据谷雨数据发布的《国人彩礼调查》中显示有超过七成（73.8%）的婚姻都收过彩礼，山东以86.6%的人口比例成为全国第一流行送彩礼的地区。同时，据“中国彩礼礼金地图”上显示，浙江以超过18万的平均值，在所有地区中高居第一，远超全国平均值69095元#浙江彩礼超全国平均水平11万排第一#。而彩礼除了送礼金以外，还有超过七成送了首饰，近四成的彩礼&quot;顺带&quot;送房、送车。但有些地区的网友表示没听说过彩礼这件事，并且表示只要真心喜欢没有彩礼也行。所以，你能够接受无彩礼婚姻吗？#新人订婚用押钞车运送998万现金# 大湾区视频的微博视频,0,1,0,,深圳,广东,中国,star 5
2,4907418888177731,高坪公安,2023-05-31 11:21:41,【#新人订婚用押钞车运送998万现金# 准新郎：这在当地很常见，仪式后会存入女方账户】5月30日，浙江台州。一对新人订婚，男方用运钞车运来了998万元现金作为彩礼，此外还有金砖、名表等。30岁的准新郎颜先生表示，这是本地习俗，在台州很常见。现金由押运公司的工作人员押运至银行存至女方的银行账户。@九派新闻  九派新闻的微博视频,1,0,1,,南充,四川,中国,star 4
2,4907418603487444,宜宾公安,2023-05-31 11:20:32,据新浪新闻～#新人订婚用押钞车运送998万现金#法姐讲法什么是彩礼呢？彩礼和赠与有什么区别呢？@北京房产律师王佳红 来为您解答via央视社会与法#今日说法#  各自心意各自能力，不必强行要求，学法守法@四川监狱 @平安温州  传播法治人人学法 法治四川的微博视频 ,0,3,2,,西双版纳傣族自治州,云南,中国,star 5
2,4907418570719587,小乖豌豆,2023-05-31 11:20:25,#新人订婚用押钞车运送998万现金# 押钞车可以私人租用吗？ ,0,0,0,吉林,长春,吉林,中国,star 3
2,4907418338985025,真系变成老坑公,2023-05-31 11:19:30,#新人订婚用押钞车运送998万现金#用这种新闻刺激老百姓真的好吗？ ,0,0,0,广东,广州,广东,中国,star 1
2,4907376216117098,泼墨画霓裳_落笔写惆怅,2023-05-31 08:32:07,#新人订婚用押钞车运送998万现金# 对不起，贫穷限制了我的想象，看来双方都不是普通家庭！ ,0,10,31,广东,佛山,广东,中国,star 4
2,4907353037603904,青岛环保,2023-05-31 07:00:01,#咘噜说早安# 早安 五月的最后一天也要加油哦 #新人订婚用押钞车运送998万现金# ,6,75,18,,青岛,山东,中国,star 5
2,4907418011831686,夫男报前主编,2023-05-31 11:18:12,#新人订婚用押钞车运送998万现金# 姐姐真飒 创业成功 ,0,0,0,广东,深圳,广东,中国,star 5
2,4907406138806289,龙姐碎碎念,2023-05-31 10:31:01,#新人订婚用押钞车运送998万现金#集美们别羡慕嫉妒恨，人家这是公子小姐的联姻，和我们木有关系。 ,1,3,23,浙江,杭州,浙江,中国,star 5
2,4907397423041838,科技新一,2023-05-31 09:56:23,服！这年头彩礼都干到一千万了吗？？#新人订婚用押钞车运送998万现金# ,19,118,300,山东,,山东,中国,star 1
