页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4905322441082684,美好的幸福永恒,2023-05-25 16:31:08,#能开得起大女主古偶的女演员# 请也要知道  杨幂 电影票房也厉害，85后女演员票房第一，华语女演员影史前四。这是一个【爆剧最多+票房丰收】的top女演员。 ！85后收视top1+票房top1,0,0,4,江苏,苏州,江苏,中国
2,4905302295841615,满满满满满满满正能量,2023-05-25 15:11:06,#能开得起大女主古偶的女演员#  杨紫全面开花🌸  不如来预约长相思和要久久爱  杨紫很优秀 我知道 ,0,3,115,新疆,,新疆,中国
2,4905309578203741,嘉木锄禾日当午,2023-05-25 15:40:02,#能开得起大女主古偶的女演员# 赵丽颖不挑题材，不挑平台，不挑档期。无论是古装剧大女主，还是现实主义题材大女主，都能自由驾驭。赵姐的人生，本身就是大女主的人生。 ,9,30,336,浙江,杭州,浙江,中国
2,4905301574157295,Du_Mber小姐,2023-05-25 15:08:13,#能开得起大女主古偶的女演员#带杨紫了那我就来安利杨紫待播剧啦所谓提名无所谓，因为业内已经无数次认证过杨紫国民人气小花90收视女王等等毕竟是有实绩有上星大爆剧有高口碑作品有事业心带飞粉丝全能无短板的紫神速速打开腾讯视频预约#杨紫长相思# 吧#原来长相思十年前就找过杨紫#  Du_Mber小姐的微博视频,28,98,1384,湖北,武汉,湖北,中国
2,4905318754028424,起名字好火页人,2023-05-25 16:16:30,#能开得起大女主古偶的女演员#首先大女主跟一番不一样，别偷换概念，赵丽颖什么都可以演，题材不限，风吹半夏也是大女主 ,0,0,39,北京,北京,北京,中国
2,4905322114188651,瓜风夏语我有大头,2023-05-25 16:29:51,#能开得起大女主古偶的女演员# 可是幂丽巴仙，看起来没有很care古偶的样子！这东西，谁稀罕（把古偶当救命稻草）谁去争好嘛！ ,0,1,5,湖南,长沙,湖南,中国
2,4905321959788299,栋梁之材李小猫,2023-05-25 16:29:14,#能开得起大女主古偶的女演员#丽颖没的说，城市农村古装，什么题材都拿捏；紫妹算90后演员成绩不错的，最近陷入题材狭窄和转型难关，希望早日突破瓶颈驶入宽赛道；迪丽热巴外形限制比较多，不是什么题材都合适，都市剧里太亮眼了，期待正剧成绩；幂姐一直在风口浪尖，很有个人魅力，这几个人里幂姐电影票房确实是最好的。,0,1,3,北京,北京,北京,中国
2,4905321920725933,粉粉墨pink,2023-05-25 16:29:05,#能开得起大女主古偶的女演员# 能抗大女主古偶也不算啥吧，内娱美女也挺多的，古偶都是仙仙的，还有帅气男明星搭档。内娱女明星能抗住农村戏，能让年轻人关注农村戏，农村戏也能演出圈才是本事。动辄说自己能抗题材的，建议不搭流量，纯靠自己抗一番农村戏能抗出来才叫真抗剧哈 ,0,0,1,重庆,重庆,重庆,中国
2,4905321904213719,七仔心上熊熊,2023-05-25 16:29:01,#能开得起大女主古偶的女演员#这热搜不是看今天玫瑰故事的班底，酸出来的吧 ,0,0,2,辽宁,大连,辽宁,中国
2,4905321850471997,席琳之道,2023-05-25 16:28:48,#能开得起大女主古偶的女演员# 除了刘诗诗还能有谁？古偶爆剧：步步惊心、风中奇缘、女医明妃传。两部S+在手，必爆无疑了 待播剧：一念关山（S+） 待拍剧：狐妖小红娘竹业篇（S+） ,0,0,3,广东,深圳,广东,中国
3,4905310475256074,你的星星已到货-碧苍王妃版,2023-05-25 15:43:35,就不能让她萌混过关吗导演  兔耳朵都要掉了#赵丽颖#   其实好期待姐来一个这样的古装#能开得起大女主古偶的女演员# 你的星星已到货-碧苍王妃版的微博视频 ,0,4,121,浙江,杭州,浙江,中国
3,4905302842150865,常春藤姥姥,2023-05-25 15:13:16,#能开得起大女主古偶的女演员#知道能单独扛S+古偶的4位女演员是谁吗 ,3,58,496,北京,北京,北京,中国
3,4905308327513264,不灭幽灵,2023-05-25 15:35:04,#能开得起大女主古偶的女演员#迪丽热巴不仅有古偶大女主作品，还有央视一套黄金档大女主，女性公诉，女警题材大女主，现偶大女主。真真实实业内认可扛剧顶流花。有些人别着急除名哦 ,47,160,1310,,,,中国
3,4905313150698977,南枝小雨转甜,2023-05-25 15:54:14,#能开得起大女主古偶的女演员# 赵姐还真是没限过题材，没限过平台过耶！啥角色都能演好,0,0,35,四川,南充,四川,中国
3,4905321376776794,lokicyr,2023-05-25 16:26:54,#能开得起大女主古偶的女演员#夸一夸迪丽热巴，现实题材首部女公诉人题材视角的公诉，展现打拐背后女警和关注失踪人口的利剑玫瑰🌹网络诈骗需要被关注，打击拐卖需要被关注，背后努力的她们需要被看到，任何领域里我们都需要“她们”。在很多待播待拍里少数有的女性视角题材，很不错。 ,0,0,1,广东,广州,广东,中国
3,4905321360003553,向幸福的地方迁徙-nzg,2023-05-25 16:26:51,#能开得起大女主古偶的女演员#能不能别只考虑各家女演员的粉丝，考虑下更广大的观众！别只拍粉丝电视剧电影行吗，格局大一点好不好！ ,0,0,2,北京,北京,北京,中国
3,4905321015022497,过期性格,2023-05-25 16:25:29,#能开得起大女主古偶的女演员#我觉得赵丽颖从出来以来都是演的大女主剧，除了青云志 ,0,0,18,浙江,杭州,浙江,中国
3,4905320823130120,银杏树与凤凰花,2023-05-25 16:24:43,#能开得起大女主古偶的女演员# 既然提到了青年演员#杨紫# ，那就来宣传一下紫妹的待播剧长相思，要久久爱和电影猎毒，也期待六月将要进的新组。 银杏树与凤凰花的微博视频 ,0,2,25,黑龙江,佳木斯,黑龙江,中国
3,4905320549191843,浅笑971230,2023-05-25 16:23:38,#能开得起大女主古偶的女演员#谁还记得再生缘的女主孟丽君，叶璇男装真的yyds ,0,0,1,湖北,武汉,湖北,中国
3,4905320318767349,灰姬猫猫,2023-05-25 16:22:43,#能开得起大女主古偶的女演员#🆘40岁的就别一直古偶了吧，多点追求 ,0,0,2,广西,南宁,广西,中国
