页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4905323334471937,卡匹迪恩呀,2023-05-25 16:34:42,#护心编剧回应#我觉得16-20集简直是💩到底谁写的💩快来认领💩 ,0,0,0,广西,南宁,广西,中国
2,4905316251077034,那边趴在树上的那个,2023-05-25 16:06:33,#护心编剧回应# @九鹭非香 @彭蕴睿pyr @Loreley_K @六酷村妇  你们每个人都有那么多委屈 说 这段谁写的 ,2,12,80,上海,上海,上海,中国
2,4905323233804518,江南有棵相思树,2023-05-25 16:34:17,#护心编剧回应#这次回应到挺快的，我也不想管前十五集谁写的，我只想知道捅刀、男小三、女主和男二贴贴、男主卑微跟随、假结婚这些脑残剧情谁写的，麻烦出来认领一下，我精准骂 ,0,0,1,广东,汕头,广东,中国
2,4905314178564668,黄焖鸡米饭多放肉,2023-05-25 15:58:18,#护心编剧回应#那谁写的16到20集，这个怎么没认出来认领？都知道写的和💩一样是吧？ ,0,1,17,河北,沧州,河北,中国
2,4905323208378737,沙耶加的可能性,2023-05-25 16:34:12,#护心编剧回应# 你们编剧团队真的都辜负了侯明昊周也的努力 ,0,0,1,四川,遂宁,四川,中国
2,4905323187409178,来碗鲜虾鱼板面不要面,2023-05-25 16:34:07,#护心编剧回应#这都什么乱七八糟的，浑水摸鱼的大可不必哈 ,0,0,0,广东,广州,广东,中国
2,4905315159774590,青春小说影视剧透呀,2023-05-25 16:02:13,【#护心编剧回应#】 编剧团三番文宴：阿九（九鹭非香）是我见过现场输出能力最快的编剧，没有之一。 ▶护心所引发的割裂争议，原因有很多，该复盘的复盘，该反省的反省，但无论如何都不能抹杀阿九作为编剧的专业能力。 ,3,10,50,上海,上海,上海,中国
2,4905323162239104,鲨鱼多加辣椒,2023-05-25 16:34:00,#护心编剧回应#给男女主磕一个吧 ,0,0,0,广东,深圳,广东,中国
2,4905315919726896,新浪娱乐,2023-05-25 16:05:14,#九鹭非香 不接受被诽谤和造谣##王一栩为护心编剧发声# 25日，有网友发博称好友刘宝琛是《护心》永州城之前（前15集）的编剧，刘宝琛@长生少艾 也发文称观众对前15集的认可，在某种程度上治愈了她这颗被制片方不断否定的心。引发“《护心》十五集前后不是一个编剧”热议。#护心编剧回应#对此，《护心》方发布律师函称与刘宝琛因剧本质量等原因，在2020年10月解除了编剧合同，公司另聘请其他编剧完成了全部剧本创作工作。编剧@九鹭非香 也发文表示不接受被诽谤和造谣，称自己接手《护心》剧本工作后，“从第一集的剧本开始写，我们重新梳理大纲，写分集剧情。”《苍兰诀》编剧@一只白锦锦 也发声：“如果一部长剧集的编剧们中，某一位编剧不顾剧集整体的宣发节奏和口碑，出现在公众面前认领所有观众喜欢的高光，撇清所有争议——这显然是谎言。也令埋头创作的人感到恐惧。”@王一栩SPro 转发表示：“任何人不应当为了个人名利编造谎言欺骗观众，伤害全体主创的心血。”,12,33,160,,北京,北京,中国
2,4905323082811689,-_-柚-_-,2023-05-25 16:33:42,#护心编剧回应#别尽想着邀功，锅谁背？ ,0,0,1,浙江,杭州,浙江,中国
