页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家
2,4905322579755372,车市观察V,2023-05-25 16:31:42,#专家建议新冠二阳不要带病上班#二阳没有假期了，也没有特殊的要求，一些症状并不明显，不上班谁给发工资？政策变了，不能在要求在家隔离了。 ,0,0,1,山东,济南,山东,中国
2,4905274450118008,说一声啥也不知道,2023-05-25 13:20:27,#专家建议新冠二阳不要带病上班#建议很好，怎么落实？ ,1,22,34,河北,石家庄,河北,中国
2,4905322549875335,张悦蓉,2023-05-25 16:31:35,#专家建议新冠二阳不要带病上班# 祈祷健康平安🙏  建议所有领导都看到专家的建议🙏🙏 ,0,0,1,四川,成都,四川,中国
2,4905289029258094,禾几日月,2023-05-25 14:18:23,#专家建议新冠二阳不要带病上班# 这个吧...没可操作性... ,25,134,1417,北京,北京,北京,中国
2,4905322353791613,丷纸鸢乂,2023-05-25 16:30:48,#专家建议新冠二阳不要带病上班#希望专家到我面前来说你来帮我们请假，扣的工资你来给~“砖家” ,0,0,0,西藏,山南,西藏,中国
2,4905322332819086,Carrie_小珉,2023-05-25 16:30:43,#专家建议新冠二阳不要带病上班#呵呵，我们不想休息吗？都说经商环境差，怎么没有人说就业环境差！ ,0,1,0,江苏,常州,江苏,中国
2,4905322202271523,啊哦月亮打烊了,2023-05-25 16:30:12,#专家建议新冠二阳不要带病上班#二阳转阴第一天上班 头晕眼花 喘气费劲 ,0,0,0,上海,上海,上海,中国
2,4905322055995727,吃两口蛋黄酥苏,2023-05-25 16:29:37,#专家建议新冠二阳不要带病上班# 胡说什么呢胡说，人能站起来就能上班 ,0,0,0,江苏,南京,江苏,中国
2,4905258012903651,壹点文字,2023-05-25 12:15:08,想到父亲在面粉厂做着十二小时轮班的工作，晚上到家时精疲力尽，脸色发白，脾气暴躁的样子，我经常会放声大笑。再想到还有成千上万像我家的这些人一样，我就会笑得更响。他们每天早上从自家的门前台阶上涌出，去往磨房、工厂、木料厂和伦敦的码头，辛苦劳累一星期，星期天才得休息，星期一又得奔赴苦役。每晚回家时都变得更老，更累，却没有更富。我和雷蒙德喝茶时经常笑话这种对生活的消极背叛。他们砍呀挖呀推呀包啊查啊，为别人的利润呻吟和流汗；笑话他们为了肯定自己，把一生的低眉折腰看成是美德；笑话他们为没错过这地狱中的每一天而奖励自己。（麦克尤恩《最初的爱情，最后的仪式》，潘帕 译，上海译文出版社）#专家建议新冠二阳不要带病上班#,9,4,71,湖南,长沙,湖南,中国
3,4905321364194897,貌美如和花,2023-05-25 16:26:52,#专家建议新冠二阳不要带病上班#二阳一般多久可以痊愈啊？害怕耽误考试 ,0,0,0,四川,成都,四川,中国
3,4905321199305300,珠峰原住民,2023-05-25 16:26:13,#专家建议新冠二阳不要带病上班#我觉得还是要看症状。如果阳了，没啥症状，做好自己的防护，也告知好别人做好防护，该上班上班。如果有症状，估计你也没力气上班，该请病假请病假吧。#做好防护# ,0,0,0,吉林,长春,吉林,中国
3,4905321053033098,居居if,2023-05-25 16:25:38,#专家建议新冠二阳不要带病上班#有谁一阳 流感 二阳都赶上的 ,0,0,0,河南,郑州,河南,中国
3,4905320881326799,平安绵阳,2023-05-25 16:24:57,【二阳比首阳症状轻吗？】#专家建议新冠二阳不要带病上班# 我们先了解什么是“二阳”。当前流行的XBB系变异株是新冠病毒奥密克戎的重组变异株。研究数据显示，与早期流行的奥密克戎变异株相比，其传播力和免疫逃逸能力都要强，但致病力没有明显变化。近期有不少人反映自己二次感染了新冠病毒，“二阳”有哪些症状，如何应对“二阳”？戳↓↓ #嗓子痛就是二阳了吗#,0,2,2,,绵阳,四川,中国
3,4905320827063601,况郈燚燚,2023-05-25 16:24:44,#专家建议新冠二阳不要带病上班# 根本不测。安能辨他／她是阴阳。 症状轻，好得快是真的。 ,0,0,1,广东,广州,广东,中国
3,4905320792983039,净无洐xx,2023-05-25 16:24:36,#专家建议新冠二阳不要带病上班#建议专家不要理论脱离实际 ,0,0,0,四川,成都,四川,中国
3,4905320768603454,可可肉肉胖胖熊,2023-05-25 16:24:30,#专家建议新冠二阳不要带病上班#我们公司倒是要求阳了请病假不要去公司，可是相应的工资也按病假算呀，我还好能申请个居家办公，可是像一线工人这种的居家根本办不了公的就喝西北风呗 ,0,0,1,北京,北京,北京,中国
3,4905320746322388,跟随在神的身边,2023-05-25 16:24:25,#专家建议新冠二阳不要带病上班#这边建议每年国家每年出4个感染新冠法定病假，这样大家自然会请假在家好好休息不上班，不乱传播。 ,0,0,0,浙江,台州,浙江,中国
3,4905320511703950,mhwonyaeng,2023-05-25 16:23:29,#专家建议新冠二阳不要带病上班# 我建议你不要建议 ,0,0,0,浙江,杭州,浙江,中国
3,4905271404528934,李苦舟,2023-05-25 13:08:21,#专家建议新冠二阳不要带病上班#  没用。 “清零”的时候感染了不上班是允许的，现在“和病毒共存”了，感染了不上班谁发工资？自己的工作谁做？同事不会抱怨？所以，很多人的想法必然是“要感染都感染算了”。 ,2,7,33,河南,安阳,河南,中国
4,4905320277349860,七八玖拾零零,2023-05-25 16:22:33,#专家建议新冠二阳不要带病上班# 建议专家发给钟帼CDC啊！发给全帼各单位的大领导和小领导啊……发给全帼大老板和小老板啊……重点要发给做饮食那些厨师和老板啊，病了不休息不关门还不带口罩一边咳嗽一边把咳嗽出来的口水咳到食物里…… ,0,0,1,广西,梧州,广西,中国
4,4905320255591437,太阳是我啃圆地,2023-05-25 16:22:28,#专家建议新冠二阳不要带病上班#又出来口嗨，能上班阳了也要上，不能上5倍工资也上不了，就别出来找骂了，大家要挣钱配合你的建议买药，要不买药钱哪里来，你的别墅豪车哪里来。 ,0,0,2,山西,大同,山西,中国
4,4905320126617544,陆公瑾大人,2023-05-25 16:21:57,#专家建议新冠二阳不要带病上班#哪个专家，好想认识一下，这么体贴 ,0,0,1,北京,北京,北京,中国
4,4905320092537647,念念的远方,2023-05-25 16:21:49,#专家建议新冠二阳不要带病上班#说的什么屁话，能休息谁想上岗？ ,0,0,1,河南,郑州,河南,中国
4,4905319999996354,我是一片云1818,2023-05-25 16:21:27,#专家建议新冠二阳不要带病上班#那上班有意传染别人的有人管吗？呵呵 ,0,0,0,江苏,常州,江苏,中国
4,4905319992660013,做你的春秋白日梦吧,2023-05-25 16:21:25,#专家建议新冠二阳不要带病上班#好的，请专家直接向劳动保障部门建议，制定相关文件并下发各单位，谢谢。 ,0,0,2,上海,上海,上海,中国
4,4905319949668523,jin412486581_454,2023-05-25 16:21:15,#专家建议新冠二阳不要带病上班#我跟我老公老公本周日都是第一次阳，我请了三天病假还有60%工资，今天好点了就上班了。我老公休息就一分钱没有。不上班专家给我钱家里开销吗两个人在家喝西北风吗？  （上班我一个人一间办公室，全程N95，中午到点回家吃饭，上班还点了两次艾条熏屋子） ,0,0,1,江苏,无锡,江苏,中国
4,4905319949665931,伊琳Ealing,2023-05-25 16:21:15,#专家建议新冠二阳不要带病上班#这个建议很好，下次别建议了！ ,0,0,0,上海,上海,上海,中国
4,4905319782940831,说给国货,2023-05-25 16:20:34,#专家建议新冠二阳不要带病上班# 建议专家不要乱建议。只要不是强制执行企业就不会主动执行……不利于企业效益的事情哪个企业会主动做。怎么现在专家随便说两句不靠谱的话都能上热搜了！ ,0,1,9,湖南,长沙,湖南,中国
4,4905319777436399,洛阳的水瓶座,2023-05-25 16:20:34,#专家建议新冠二阳不要带病上班# 一副不食人间烟火的腔调 ,0,0,0,河南,洛阳,河南,中国
5,4905319710591097,青柠呆桃子,2023-05-25 16:20:18,#专家建议新冠二阳不要带病上班#怎么落实呢？我们单位四个一阳，一个二阳全在上班，每天工作瑟瑟发抖中 ,0,0,0,河北,沧州,河北,中国
5,4905319404143198,谢漂亮的小天使,2023-05-25 16:19:05,#专家建议新冠二阳不要带病上班#砖家砖家，站着说话不腰疼 ,0,0,1,浙江,台州,浙江,中国
5,4905319329172321,等等Waited,2023-05-25 16:18:47,#专家建议新冠二阳不要带病上班#谁知道自己阳没阳，老是喉咙痛，抗原又测不出来 ,0,0,0,湖南,益阳,湖南,中国
5,4905319249219281,大耳朵不糊涂涂,2023-05-25 16:18:28,#专家建议新冠二阳不要带病上班# 🧱家能不能帮我和老板说说 我阳了也还在打工啊！ ,0,0,2,福建,福州,福建,中国
