页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907535813840020,澎湃新闻,2023-05-31 19:06:18,#毕节回应记者被殴打事件#【毕节回应记者采访教师溺亡事件遭殴打：不管涉及谁绝不姑息】#贵州教师溺亡河边发现一堆鹅卵石#  采访教师溺亡事件遭殴打记者已做伤情鉴定。三名打人者具体身份信息仍是谜。毕节市相关部门一负责人表示，不管涉及谁绝不姑息。被打记者称希望查清凶手背后是否有人指使。网页链接 澎湃新闻的微博视频,23,22,278,,上海,上海,中国,star 3
2,4907552661307423,孤舟湘情,2023-05-31 20:13:14,#贵州教师溺亡河边发现一堆鹅卵石#，承认和不承认，对于老师溺亡已经是不争的事实，真的需要更多的理解。 ,0,0,1,湖南,长沙,湖南,中国,star 4
2,4907552427740332,不开心的小绵羊咩咩,2023-05-31 20:12:19,#贵州教师溺亡河边发现一堆鹅卵石#  领导肯定不承认是为了学校捡石头死的 ,0,0,0,山西,太原,山西,中国,star 1
2,4907552201246349,郝吉林,2023-05-31 20:11:25,#贵州教师溺亡河边发现一堆鹅卵石# 年年淹死人，也不能让有关部门重视并管理严密起来。麻木不仁到了这个地步。 ,0,0,1,山西,太原,山西,中国,star 1
2,4907552100058933,肖战的小仙女丶,2023-05-31 20:11:01,#贵州教师溺亡河边发现一堆鹅卵石#鹅卵石只能在河里才能捡到……无法预见上游情况。学校应该给老师们一个交代。 ,0,0,1,河南,郑州,河南,中国,star 3
2,4907551591766812,阡之南兮,2023-05-31 20:09:00,#贵州教师溺亡河边发现一堆鹅卵石#只有同职业的人才知道，任何一个领导放个屁我们都得忠实践行。 ,0,0,1,湖南,株洲,湖南,中国,star 4
2,4907541857569547,会微笑的奶茶,2023-05-31 19:30:19,#贵州教师溺亡河边发现一堆鹅卵石# 每年都会淹死几个人，也不足以让他们完善制度吗？跟视人命如草芥又有什么区别？？？ ,0,5,53,山东,威海,山东,中国,star 3
2,4907551576033119,萌新Summer,2023-05-31 20:08:56,#贵州教师溺亡河边发现一堆鹅卵石#最可悲又愤怒的是，大搞形式主义不正之风真正害死老师的领导并不会受到什么实质性的处罚。底层之苦，进退两难。 ,0,0,4,北京,北京,北京,中国,star 3
2,4907551487428334,骑着狮子私奔,2023-05-31 20:08:35,#贵州教师溺亡河边发现一堆鹅卵石#放水不通知，不提前放喇叭警示也可以的吗？ ,0,0,1,湖南,永州,湖南,中国,star 2
2,4907550991981517,游走毕节,2023-05-31 20:06:37,【#中国记协原书记处书记就记者被打发声#：记者在织金县被打，当地有关方面应拿出明确处置措施】#记者被打当地应拿出明确处置措施# 5月30日，极目新闻记者李贤诚在贵州省毕节市织金县采访“水电站放水致两名教师溺亡”一事时，遭到多名不明身份人士殴打，引发关注。5月31日，红星新闻记者采访了中国记协原党组成员、书记处书记，人民日报高级编辑、中国传媒大学马克思主义新闻传播创新实践研究中心主任顾勇华。顾勇华表示，记者在织金县被打事件，当地有关方面应有明确态度，依法查清事件经过，拿出明确处置措施。#贵州教师溺亡河边发现一堆鹅卵石# 中国记协原书记处书记就记者被打发声：当地应拿出明确处置措施 中国记协原书记处书记就记者被打发声：当地应拿出明确处置措施,1,0,0,贵州,黔南,贵州,中国,star 5
3,4907496847970328,红星新闻,2023-05-31 16:31:28,【#中国记协原书记处书记就记者被打发声#：记者在织金县被打，当地有关方面应拿出明确处置措施】#记者被打当地应拿出明确处置措施# 5月30日，极目新闻记者李贤诚在贵州省毕节市织金县采访“水电站放水致两名教师溺亡”一事时，遭到多名不明身份人士殴打，引发关注。5月31日，红星新闻记者采访了中国记协原党组成员、书记处书记，人民日报高级编辑、中国传媒大学马克思主义新闻传播创新实践研究中心主任顾勇华。顾勇华表示，记者在织金县被打事件，当地有关方面应有明确态度，依法查清事件经过，拿出明确处置措施。#贵州教师溺亡河边发现一堆鹅卵石# 中国记协原书记处书记就记者被打发声：当地应拿出明确处置措施,10,18,70,,成都,四川,中国,star 5
3,4907547079215917,摇温,2023-05-31 19:51:04,#贵州教师溺亡河边发现一堆鹅卵石#不是校方组织，这6个老师难道是闲的蛋疼，非要捡一堆破石头回家么？？？咋，难道这6个老师都有收藏烂石头的癖好，还刚好就凑一块去捡破烂去了？特么的校方推卸责任说谎的时候草稿都不打，最基本的逻辑事实都不尊重，也太特么不把民众的智商放眼里了吧。记者调查打记者，你有通天的本事把网民的嘴都堵上啊！那个要检查的上级那么形式主义该负责任吧！那个组织的校领导该负责任吧！水电站该负责任吧！真的神烦所谓的上级检查，屁领导为了自己的乌纱帽使劲讨好上级，牺牲大部分下属的时间，这种情况在很多单位很常见吧！就拿我们单位，昨天风风火火4点开始放下手头一切工作搞卫生，就为了迎检，结果人领导不来了！卧槽特么的！,0,1,44,新疆,乌鲁木齐,新疆,中国,star 1
