页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907015496796196,俠歌俠舞,2023-05-30 08:38:45,#神十六航天员领命出征#致敬中国航天，致敬中国航天人！祝一切顺利！ 俠歌俠舞的微博视频 ,0,0,1,广东,汕头,广东,中国,star 5
2,4907015485260280,Yo兔兔兔,2023-05-30 08:38:42,#神十六航天员领命出征#我们的程途是星辰大海! ,0,0,0,广东,深圳,广东,中国,star 5
2,4907006446013803,共青团中央,2023-05-30 08:02:47,【祝一切顺利！神十六航天员领命出征】刚刚，在酒泉卫星发射中心问天阁圆梦园广场，神十六航天员出征仪式举行。#景海鹏朱杨柱桂海潮领命出征#。一起为中国航天加油！#为神舟十六号喝彩#央视新闻的微博视频 ,85,152,668,,北京,北京,中国,star 5
2,4907015451708390,南苑场站一枝花,2023-05-30 08:38:34,#神十六航天员领命出征#征程路途顺，凯旋荣归故。祝福中国航天，祝福中国航天人。 ,0,0,0,黑龙江,哈尔滨,黑龙江,中国,star 5
2,4907015434141885,衢州检察,2023-05-30 08:38:29,【#送航天员出征现场合唱歌唱祖国#】神舟十六号今日发射，景海鹏、朱杨柱、桂海潮领命出征。出征仪式现场集体合唱《歌唱祖国》。一起为中国航天加油！祝一切顺利！#神十六航天员出征现场合唱歌唱祖国##神舟十六号今日发射# 中国新闻网的微博视频 ,0,0,0,,衢州,浙江,中国,star 5
2,4907015430210869,酒泉公安,2023-05-30 08:38:29,【#神十六航天员乘组出征仪式#】5月30日，神舟十六号载人飞行任务航天员乘组出征仪式在酒泉卫星发射中心问天阁圆梦园广场举行。#神十六航天员领命出征##聚焦神舟十六号#（记者：黎云、李国利、黄一宸） ,0,0,0,,酒泉,甘肃,中国,star 5
2,4907005686579537,央视新闻,2023-05-30 07:59:46,【#景海鹏朱杨柱桂海潮出征太空#】今早，迎着朝阳，#神十六航天员领命出征#！发条微博，祝福我们的航天英雄！#直播神舟十六号发射# 央视新闻的微博视频 ,1206,992,11660,,北京,北京,中国,star 5
2,4907015414219451,七月andSeptember,2023-05-30 08:38:25,#神十六航天员领命出征#国之大器 祖国繁荣富强 愿一切顺利 ,0,0,0,吉林,吉林,吉林,中国,star 5
2,4907015413696083,小陈陈Jz,2023-05-30 08:38:25,#神十六航天员领命出征# 祝“出差”愉快，一切顺利🇨🇳 ,0,0,0,重庆,重庆,重庆,中国,star 5
2,4907015350779986,0707永立,2023-05-30 08:38:09,#神十六航天员领命出征#  祝发射顺利！  相信一定会给国人带来好运！ ,0,0,0,河南,郑州,河南,中国,star 5
3,4907015279741377,熊猫小团子呀,2023-05-30 08:37:53,#神十六航天员领命出征# 顺利！平安！凯旋！ ,0,0,0,新疆,伊犁哈萨克自治州,新疆,中国,star 5
3,4907015275023219,平安曲靖,2023-05-30 08:37:52,#小曲说早安##神十六航天员领命出征# 今天星期二，过了星期二，一天快一天早安哟~ ,0,1,1,,曲靖,云南,中国,star 5
3,4907015266632188,隆安检察,2023-05-30 08:37:50,早安  所谓万丈深渊，下去，也是前程万里。 周二愉快#神十六航天员领命出征#  （图源：@喵呜不停 ）南宁·隆安县 ,0,1,1,,南宁,广西,中国,star 5
3,4907015254574464,今日诸城,2023-05-30 08:37:47,#为什么57岁的景海鹏能四上太空#【景海鹏每日标配运动清单】#神十六航天员领命出征# 时刻准备着！飞天在即，景海鹏此时心情很平静！他每天的标配是：做600个俯卧撑、600个仰卧起坐、上千次跳绳！ 中国航天科技集团的微博视频 ,0,0,0,,潍坊,山东,中国,star 5
3,4907015237271844,武汉反邪教,2023-05-30 08:37:42,英雄出征！祝凯旋！#神十六航天员领命出征#！,0,0,0,,武汉,湖北,中国,star 5
3,4907015233079539,一号哨位,2023-05-30 08:37:42,#神舟十六号发射# #神十六航天员领命出征#，所向皆星河！ ,0,1,3,黑龙江,,黑龙江,中国,star 5
3,4907015224427604,夕颜暮辞,2023-05-30 08:37:40,#神十六航天员领命出征#太好了！愿一切顺利 ,0,0,0,安徽,,安徽,中国,star 5
3,4907014554389264,HW前HR,2023-05-30 08:35:00,神十六航天员亮相出征仪式：神舟十六号出征仪式上，景海鹏、朱杨柱、桂海潮3名航天员出征途中亮相领命出发！真快，一下子空间站换好多批宇航员上去了。后续还要搞一个舱段上去，搞成十字型架构。要是再上个核心舱那相当于是可以日常可以6人了。要是登月比美国人这次还快，就好玩了。 HW前HR的微博视频,2,5,51,广东,深圳,广东,中国,star 5
3,4907013932585514,空天砺剑,2023-05-30 08:32:32,#神十六航天员领命出征# 距离发射还有一小时！ ,1,1,23,山东,临沂,山东,中国,star 2
3,4906997113687044,凤凰网财经,2023-05-30 07:25:42,【#马斯克盛赞中国航天成就# ：“远比大多数人意识到的更先进” 】特斯拉和SpaceX首席执行官马斯克周一发帖，盛赞中国航天工程（603698）“远比大多数人意识到的更先进”。加拿大宇航员克里斯.哈德费尔德(Chris Hadfield)转发了CGTN的一篇报道：中国探月工程总设计师吴伟仁在4月23日接受央视新闻采访时称，2030年之前中国人的脚印肯定会踏在月球上。马斯克在哈德费尔德的推文下评论称：“中国的太空计划远比大多数人意识到的更先进。”(新浪财经) #神十六航天员领命出征# #马斯克称中国航天比多数人想象得强大#,6,21,74,,北京,北京,中国,star 5
4,4907015162299544,康斯坦丁,2023-05-30 08:37:25,#神十六航天员领命出征#从这次的仪式就能看出我们载人航天的巨大变化，只有景海鹏一个人敬礼，而且在请示的时候也省去了“中国人民解放军航天员大队”这个前缀。这说明了我们已经从完全只由人民军队航天员执行航天任务向由更加专精的科学家执行任务，能够带来更大的成就。#中国人筑起攀向太空的天梯##神十六出征仪式,0,0,0,湖北,武汉,湖北,中国,star 5
4,4906999203235413,牧星观海天,2023-05-30 07:34:00,#神舟十六号#猜猜桂海潮有没有带隐形眼镜 #神十六航天员领命出征# ,2,18,38,黑龙江,哈尔滨,黑龙江,中国,star 5
4,4907015106987787,重庆小向童鞋,2023-05-30 08:37:12,#神十六航天员领命出征##神舟十六号# 目前飞船所有舱门都已关闭 ,0,0,0,重庆,重庆,重庆,中国,star 1
4,4907012906025957,胜利主义章北海,2023-05-30 08:28:27,#神十六航天员领命出征# 神舟十六发射，祖传红色椅子又来啦！ ,5,16,74,广东,深圳,广东,中国,star 5
4,4907015023624732,比前一秒好一点,2023-05-30 08:36:51,#神十六航天员领命出征#祝福祖国航天事业繁荣昌盛！ ,0,0,0,福建,,福建,中国,star 5
4,4907004240333012,Run700,2023-05-30 07:54:01,#神十六航天员领命出征#桂海潮的名字太棒了！蟾宫折桂望海潮！吉祥又大气，必定凯旋荣归！而且他是云南保山施甸人，记得不错的话，滇西小哥就是那儿的人，地杰人灵！ ,0,2,12,河南,周口,河南,中国,star 5
4,4907014964381572,杏林横笛,2023-05-30 08:36:38,#神十六航天员领命出征#86年的都上天了呀。   中国的攀天之路，一步一个脚印，扎扎实实！  为我们的航天员点赞，为我们的国家点赞！#中国人筑起攀向太空的天梯# ,0,0,2,北京,北京,北京,中国,star 5
4,4907014964379860,文文alive,2023-05-30 08:36:37,#神十六航天员领命出征#祝顺利！我们的未来是星辰大海！ ,0,0,1,北京,北京,北京,中国,star 5
4,4907014914836376,一碗荤豆花,2023-05-30 08:36:26,#神十六航天员领命出征#为中国航天加油，祝福中国航天所向皆星河！ 一碗荤豆花的微博视频 ,0,0,2,四川,自贡,四川,中国,star 5
4,4907014901993405,内江高新公安,2023-05-30 08:36:23,#神十六航天员领命出征#早安 看似幸运和巧合的事，都源于悄悄的努力。早安！ ,0,1,0,,内江,四川,中国,star 5
5,4906998992470468,学习军团,2023-05-30 07:33:10,【#神十六航天员领命出征# 祝一切顺利！】据中国载人航天工程办公室消息，北京时间2023年5月30日6时42分，神舟十六号载人飞行任务航天员乘组出征仪式在酒泉卫星发射中心问天阁圆梦园广场举行。6时44分，中国载人航天工程总指挥、空间站应用与发展阶段飞行任务总指挥部总指挥长许学强下达出发命令，景海鹏、朱杨柱、桂海潮3名航天员领命出征。截至今日，神舟十五号航天员乘组进驻空间站已满半年，正在准备迎接即将到来的神舟十六号航天员乘组。（作者丨邓孟、解放军报记者康子湛；摄影丨新华社记者 李刚）,3,1,12,,北京,北京,中国,star 5
5,4907014868435712,趋势点期,2023-05-30 08:36:15,#神十六航天员领命出征#我们的征途是星辰大海，祝一切顺利，平安凯旋！ ,0,0,0,湖北,武汉,湖北,中国,star 5
5,4907014826230391,GOING,2023-05-30 08:36:05,GOING#神十六出征仪式##神十六航天员领命出征#我们的征途是星辰大海 祝一切顺利！凯旋归来！ GOING的微博视频 ,0,0,0,北京,北京,北京,中国,star 5
5,4907014825706435,有钱的小凡凡,2023-05-30 08:36:05,#神十六航天员领命出征# 祝顺利，期待凯旋 ,0,0,0,山西,太原,山西,中国,star 5
5,4907014808930714,米团团呦吼,2023-05-30 08:36:01,#神十六航天员领命出征# 预祝圆满成功 我们的征程是星辰大海 ,0,0,0,新疆,乌鲁木齐,新疆,中国,star 5
6,4907014615993723,香港商報網,2023-05-30 08:35:15,【马斯克：中国的航天计划比大多数人意识到的更超前】当地时间5月29日，特斯拉和SpaceX公司的首席执行官马斯克在推特表示，“中国的航天计划比大多数人意识到的更加超前。”（tq）#神十六航天员领命出征##中国人筑起攀向太空的天梯# ,0,1,2,,深圳,广东,中国,star 5
6,4907014562251200,水母网,2023-05-30 08:35:01,#为什么57岁的景海鹏能四上太空# 【57岁景海鹏成中国四度飞天第一人：每天600个俯卧撑、600个仰卧起坐、上千次跳绳已成标配】#神十六航天员领命出征#  航天员乘组团队中的“老大哥”——第四次执行飞天任务的景海鹏作为神舟十六号载人飞行任务的指令长，这次他又将开启自己的太空之旅，成为中国四度飞天第一人。景海鹏称：“晚上十二点之前我几乎没有睡过觉，周末几乎没有休息过。我行李箱里有一个宝物，秘密武器，我有一个跳绳，我出差期间我都会每天坚持，每天六百个俯卧撑六百个仰卧起坐，上千次跳绳，已经成了我的标配了，就是为了四次圆梦，我十分渴望再当先锋，要做不负使命、不负时代的奋斗者、攀登者，我十分渴望再打胜仗，让浩瀚太空，再次见证一名中国航天战士对党和人民的绝对忠诚。”（都市快报）57岁景海鹏成中国四度飞天第一人：每天600个俯卧撑、600个仰卧起坐、,0,0,0,,烟台,山东,中国,star 5
