页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907013806492512,宁津公安,2023-05-30 08:32:02,【时光宝贵，生活应该被热爱的人和事填满】今天是#2023年第150天#，年初写下的心愿，你实现了多少？培养技能，实现自我增值；规律作息，为每天积攒元气…9种滋养自我的方式↓↓愿你用一颗丰盈的心，雕刻出生活美好的模样。早安！ #中国人筑起攀向太空的天梯# ,0,2,1,,德州,山东,中国,star 5
2,4907013353768768,三湘都市报,2023-05-30 08:30:14,【直播 | #中国人筑起攀向太空的天梯#】神舟十六号瞄准9时31分发射，#神十六航天员领命出征# 航天员景海鹏、朱杨柱、桂海潮出征太空！逐梦九天，中国要强！关注直播，为中国航天加油，祝福中国航天所向皆星河！  #航天员朱杨柱毕业于长沙#三湘都市报的微博直播 ,2,0,1,,长沙,湖南,中国,star 5
2,4907013270409213,夏津公安,2023-05-30 08:29:54,"#早安,新的一天# 据说早起的人都会有好运气#中国人筑起攀向太空的天梯# ",0,0,0,,德州,山东,中国,star 5
2,4906764157322264,新华网,2023-05-29 16:00:01,【#骄傲回顾中国载人航天高燃时刻#】#中国人筑起攀向太空的天梯#回顾30载飞天路，我们把漫游太空的美丽幻想谱写成了纪实的诗篇，镌刻荣耀的背后，每一步走得踏实而坚定。预祝神舟十六号发射任务圆满成功，一起期待#中国空间站再迎太空会师名场面#！ 新华网的微博视频 ,322,103,2096,,北京,北京,中国,star 5
2,4906987312382477,翠屏公安,2023-05-30 06:46:45,#早安# 期待一切！周二快乐。#早安心语##中国人筑起攀向太空的天梯# ,0,21,13,,宜宾,四川,中国,star 5
2,4906992570728691,大公文匯網,2023-05-30 07:07:38,【载荷专家入列 神十六今启航】中国空间站应用与发展阶段的首次载人飞行任务──神舟十六号载人飞船，瞄准今日上午9时31分在酒泉卫星发射中心升空。飞行乘组由指令长景海鹏、航天飞行工程师朱杨柱、载荷专家桂海潮3名航天员组成。这也是中国航天员队伍“新成员”─航天飞行工程师和载荷专家的“首秀”。预祝他们成功！#中国人筑起攀向太空的天梯# 大公文匯網的微博视频,5,3,35,,深圳,广东,中国,star 5
2,4907003628225059,雅安市交警支队直属三大队,2023-05-30 07:51:35,周二早安🍉  祝一切顺利#中国人筑起攀向太空的天梯# ,0,56,13,,雅安,四川,中国,star 5
2,4907012053536908,宁局湛江火车站,2023-05-30 08:25:04,#坐着高铁看中国# 【祖国大陆距离台湾最近的地方，遇见蓝眼泪！】数据显示，每年4月至6月期间，平潭长江澳、猫头墘、东美村等地出现“蓝眼泪”盛景次数较多，吸引众多游客前来打卡。今天，小编就带你坐着高铁去平潭，一起体验这座被《中国国家地理》杂志提名的最美海岛。#中国人筑起攀向太空的天梯#祖国大陆距离台湾最近的地方，遇见蓝眼泪！,0,0,0,,湛江,广东,中国,star 5
2,4907012037543568,走进红河消防,2023-05-30 08:25:00,#蓝朋友对你说早安#  早安起床啦，帮你把太阳挂起来 #中国人筑起攀向太空的天梯# ,0,6,1,,红河哈尼族彝族自治州,云南,中国,star 5
2,4907010720794681,兰山融媒,2023-05-30 08:19:46,【#景海鹏说光环在任务成功后就归零了# 航天员永远年轻！】#景海鹏首次飞天时桂海潮才大四# 。可年龄差并没有让“神十六”三人组之间产生距离。景海鹏告诉记者，航天员永远年轻。对他来说，所有的经历、光环，在任务成功以后就归零了。三名航天员为了共同的梦想，在同一条起跑线上奔跑。桂海潮说，2008年景海鹏首次出征太空时他还在读“大四”，换到当时，想都不敢想自己会成为“景海鹏乘组”中的一员。#中国人筑起攀向太空的天梯#央视网的微博视频,0,0,0,,临沂,山东,中国,star 4
3,4907010338329221,珠峰峥嵘,2023-05-30 08:18:15,#中国人筑起攀向太空的天梯#在铸造世界一流航天工程的过程中，中国航天人也展现出强烈的责任心和特殊的使命感。 ,0,0,0,西藏,拉萨,西藏,中国,star 4
3,4907009901855972,吉林共青团,2023-05-30 08:16:31,迎着朝阳，英雄出征！祝凯旋！（央视新闻）  #神十六航天员亮相出征仪式##中国人筑起攀向太空的天梯##神十六航天员领命出征# 吉林共青团的微博视频 ,0,5,7,,,吉林,中国,star 5
3,4907009499465125,燕紫乔木M78,2023-05-30 08:14:55,#中国人筑起攀向太空的天梯#太空电梯建起来！！ ,0,0,1,河北,石家庄,河北,中国,star 4
3,4907000913724634,赫山公安分局,2023-05-30 07:40:48,#中国人筑起攀向太空的天梯# 人生没有捷径，一分耕耘，一分收获，只有向下扎根，才能向上生长。早安！#神十六航天员领命出征# （图片来源于网络） ,2,78,30,,益阳,湖南,中国,star 5
