页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905369677859577,美朵coco,2023-05-25 19:38:51,#我是中国人我想举自己的国旗#我是中国人我骄傲我自豪！ ,0,0,0,吉林,长春,吉林,中国,star 5
2,4905369619403944,西充公安,2023-05-25 19:38:37,范红：我将始终坚持高标准、严要求，立足当前岗位职责使命，严厉打击各类公共交通违法犯罪，以永不懈怠的精神状态和一往无前的奋斗姿态，坚决扛起新时代公安机关使命任务，以实际行动投身到成都大运会安保维稳工作中来，为平安南充建设贡献力量。#我是中国人我想举自己的国旗# ,0,0,1,,,四川,中国,star 5
2,4905369493050716,游历丁丁,2023-05-25 19:38:07,那种无声的咆哮，哀嚎，仿佛时时刻刻在提醒我们那永世的仇恨，他们告诉我们，不破东瀛，死不瞑目！勿忘国耻，吾辈当自强！——辽源煤矿万人坑。#我是中国人我想举自己的国旗# 游历丁丁的微博视频 ,0,6,5,四川,雅安,四川,中国,star 4
2,4905369405495646,LCQ兔兔,2023-05-25 19:37:46,#我是中国人我想举自己的国旗#好样的！ 给这个台湾地区跆拳道选手点赞！我是中国人我想举自己的国旗，中国人我骄傲🇨🇳 ,0,0,1,广东,广州,广东,中国,star 5
2,4905368955655196,我是白敬亭的小心肝,2023-05-25 19:35:59,#我是中国人我想举自己的国旗#我是中国人，我想举自己的国旗，为你点赞 ,0,0,0,广东,东莞,广东,中国,star 5
2,4905368540679065,怀化禁毒,2023-05-25 19:34:20,我以我心爱祖国，我以我行报祖国。 祝奋斗整天的你，#晚安# 好梦#我是中国人我想举自己的国旗# ,0,14,8,,怀化,湖南,中国,star 5
2,4905368348003058,咬肉肉要抱抱-,2023-05-25 19:33:34,#我是中国人我想举自己的国旗#   最美中国红🇨🇳，反驳无效！！！ ,0,0,0,吉林,,吉林,中国,star 1
2,4905368340137382,JFOR_ME,2023-05-25 19:33:32,#我是中国人我想举自己的国旗# 好样的台湾同胞，他好勇敢！ ,0,0,0,广东,深圳,广东,中国,star 5
2,4905367891086518,棣莹_Dylan,2023-05-25 19:31:45,#我是中国人我想举自己的国旗#让五星红旗高高飘扬！ ,0,0,0,河北,石家庄,河北,中国,star 5
2,4905367672717730,华哥评论,2023-05-25 19:30:52,#我是中国人我想举自己的国旗#为你骄傲，中国台湾省难得清醒的年轻人，为你加油💪 ,1,0,2,江西,新余,江西,中国,star 5
3,4905212164706264,空天砺剑,2023-05-25 09:12:57,#我是中国人我想举自己的国旗# 承认自己是堂堂正正的中国人，这才是台湾省所有人该有的样子！ ,5,9,383,山东,东营,山东,中国,star 5
3,4905366686797601,南方饮酒客,2023-05-25 19:26:58,#我是中国人我想举自己的国旗#举起国旗，少说话多做事 ,0,0,1,广东,佛山,广东,中国,star 5
3,4905365273314630,新界视频,2023-05-25 19:21:21,#好老师不缺舞台河南要将他们宠上天#【直播 | “因为有爱”师德师风主题思政课暨感动中原年度教育人物、辅导员年度人物颁奖典礼】为广泛宣传我省教育系统近两年涌现出的“四有”好老师典型代表，河南省委教育工委、省教育厅将于5月25日19：30举办，“因为有爱”师德师风主题思政课暨感动中原年度教育人物、辅导员年度人物颁奖典礼。实力“宠”师，为老师们搭建专属舞台，在这里尽情绽放精彩！@河南教育   #我是中国人我想举自己的国旗# 河南手机报的微博直播,0,0,1,,郑州,河南,中国,star 5
3,4905364862015865,论爱兴无人能敌贝壳,2023-05-25 19:19:43,#我是中国人我想举自己的国旗#我爱我的国，我爱我的家，有国才有家，有了强大的国， ,0,0,3,安徽,黄山,安徽,中国,star 5
3,4905364597770307,众告,2023-05-25 19:18:40,#我是中国人我想举自己的国旗#  这样的要多多鼓励。多多支持。多多保护。 ,0,0,0,河北,保定,河北,中国,star 5
3,4905363675284381,太原铁路,2023-05-25 19:15:00,#铁道线上繁星点点# 星光不问赶路人，时光不负有心人，愿满天繁星带走你所有的烦恼。（许卫峰）#晚安# 铁粉！晚安  #我是中国人我想举自己的国旗# ,6,13,13,,北京,北京,中国,star 5
3,4905363155193925,当阿波罗遇到雅典娜,2023-05-25 19:12:56,祖国反黑站#我是中国人我想举自己的国旗#“我爱我的国，我爱我的家”，有国才有家，有了强大的国，才有稳定的家🇨🇳我爱我的祖国，没有国哪来的家。谁破坏我的家，谁伤害我的祖国，谁就是我的敌人。亿万国人同呼吸共命运，与中国人民为敌不会有好下场 #国泰航空曾被曝员工拒绝使用中文名名牌#当阿波罗遇到雅典娜的微博视频,0,0,2,广东,广州,广东,中国,star 5
3,4905205399554121,-四分三十三秒-,2023-05-25 08:46:04,#我是中国人我想举自己的国旗#这是美丽的祖国，这是英雄的祖国 ，这是强大的祖国 。 ,34,18,802,安徽,蚌埠,安徽,中国,star 5
3,4905362237163885,青春临沂,2023-05-25 19:09:17,我是中国人我想举自己的国旗！中国台湾跆拳道选手李东宪：“背靠祖国和14亿同胞，我无比自信，无比强大！”  #我是中国人我想举自己的国旗##青春新榜样# （同心四川） 青春山东的微博视频 ,0,0,0,,聊城,山东,中国,star 5
4,4905361233938821,会飞的兔子825,2023-05-25 19:05:18,#我是中国人我想举自己的国旗#  希望台湾早点被收回来。让那些网暴力李东宪的人被我们网暴，然后还不敢呲一个牙 ,0,0,10,上海,上海,上海,中国,star 5
