页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905367206894939,吧唧昏,2023-05-25 19:29:02,#宁艺卓红毯摔倒#精神韩国人太多了，棒子就舔生舔死，本国人恨不得骂死，这就是宁艺卓吃到的中国红利吗 ,0,0,67,江西,宜春,江西,中国,star 4
2,4905354495001824,五月贤学者,2023-05-25 18:38:31,#宁艺卓红毯摔倒# 宁艺卓放个屁队友粉都要上赶着闻 ,0,10,99,江苏,南京,江苏,中国,star 1
2,4905373591143689,OA1_,2023-05-25 19:54:24,#宁艺卓红毯摔倒#？她怎么去戛纳了 ,0,1,3,上海,上海,上海,中国,star 4
2,4905373562309291,KmanBing,2023-05-25 19:54:17,#宁艺卓红毯摔倒#救命  她才20岁，就比我大一岁     呜呜呜本大学生真的很佩服她   慕强谁懂啊 ,0,0,8,广东,广州,广东,中国,star 1
2,4905373557332347,新一读阅,2023-05-25 19:54:16,#宁艺卓红毯摔倒# 明星真好啊，走个红毯不慎摔倒都能上热搜榜！现在的热搜太容易了吧！ ,0,0,0,贵州,黔南,贵州,中国,star 4
2,4905364988103149,云朵偷奶喝,2023-05-25 19:20:13,#宁艺卓红毯摔倒#我说中国人别太恨中国人，点开热搜我以为大家都在关心有没有受伤，怎么还有人在骂啊，开了眼了。 ,0,0,56,福建,厦门,福建,中国,star 1
2,4905373477641277,GY的无理取闹,2023-05-25 19:53:57,#宁艺卓红毯摔倒#宁艺卓吃你家饭了嘛 你为她花钱了吗 没花 就闭嘴 有什么资格说关你屁事 ,0,0,0,浙江,绍兴,浙江,中国,star 1
2,4905331333534246,宇宙超级无敌炸裂可爱的嘎嘎,2023-05-25 17:06:29,#宁艺卓红毯摔倒#和队友差好多，我说的是造型 ,2,31,107,辽宁,葫芦岛,辽宁,中国,star 2
2,4905373365178975,还要多远多久,2023-05-25 19:53:30,#宁艺卓红毯摔倒#so bad。 ,0,0,1,贵州,毕节,贵州,中国,star 3
2,4905373310392160,蝶豆花柠檬爱玉,2023-05-25 19:53:17,#宁艺卓红毯摔倒#美的，中国人别太恨中国人 ,0,1,4,四川,遂宁,四川,中国,star 5
3,4905341672755387,芒果糯米猫,2023-05-25 17:47:34,#宁艺卓红毯摔倒#有的人故意挑起骂战 宁芬从来没说需要队友扶 队友的高跟鞋也很高 况且也有工作人员扶 希望大家擦亮眼睛 不要被带节奏 ,0,4,190,湖北,黄冈,湖北,中国,star 3
3,4905372207547136,NINGCh006,2023-05-25 19:48:54,#宁艺卓红毯摔倒#戛纳这么大场面，这么多摄像机怼着，不扭不摆造型什么时候摆？有些人别拿“表现欲这么强”来嘲宁艺卓，你担这么大场面有可能被吓的一动不动了😂😂 ,0,4,26,江苏,苏州,江苏,中国,star 3
3,4905373193208838,babe_wai,2023-05-25 19:52:49,#宁艺卓红毯摔倒# 宁艺卓是谁啊  中国人还是韩国的 ,0,5,1,安徽,宣城,安徽,中国,star 5
3,4905373137898575,2soon_Pik,2023-05-25 19:52:36,#宁艺卓红毯摔倒# 你摔一跤别人笑你你说笑毛线有饼幼稚 别人摔一跤你唰唰唰在网上冷嘲热讽 好会给自己积德 ,0,0,6,湖南,,湖南,中国,star 1
3,4905240883626598,扒圈小记,2023-05-25 11:07:04,宁艺卓戛纳红毯表现被指没见过世面、爱蹭镜头、表演欲旺盛，来看看动图，有这种感觉吗？   #宁艺卓红毯摔倒# ,83,234,12358,湖北,荆门,湖北,中国,star 3
3,4905372974061887,是妮小洁呀,2023-05-25 19:51:57,#宁艺卓红毯摔倒#对女明星别太苛刻。。。安静欣赏美女不好吗 ,0,0,2,重庆,重庆,重庆,中国,star 4
3,4905367303881058,爱看美女z,2023-05-25 19:29:24,#宁艺卓红毯摔倒#团偏柳，也很喜欢中国女人宁宁，可爱又美。一些人对自己的同胞不要那么恶毒。 ,0,1,17,四川,宜宾,四川,中国,star 4
3,4905372756744434,倒霉花生酱,2023-05-25 19:51:05,#宁艺卓红毯摔倒#咋了 就爱宁宁 ,0,0,2,河南,郑州,河南,中国,star 5
3,4905372734982980,江蘇一枝花NING,2023-05-25 19:51:00,#宁艺卓红毯摔倒#晚上好各位（宁艺卓全球首戴、全球首穿版） ,0,0,15,江苏,宿迁,江苏,中国,star 5
3,4905372681244474,Epheningos,2023-05-25 19:50:47,#宁艺卓红毯摔倒#看到摔倒了第一反应不是应该想的是受没受伤吗？ 怎么点进来就是审判宁艺卓是不是演的 在看一眼哦又是我们在红毯上淡泊名利爱罚站常年混迹在韩娱厕所bot的阴沟队友粉 那没事了 ,0,0,8,,,,中国,star 1
4,4905366897560436,不想洗头zzz-,2023-05-25 19:27:48,#宁艺卓红毯摔倒# 宁宁你是真的火了………… 后面的忘了 谢谢几亿人给我女流量🫰🫰🫰 ,0,0,23,四川,成都,四川,中国,star 5
4,4905361847618947,山up道人,2023-05-25 19:07:44,#宁艺卓红毯摔倒#这又是哪位妖蛾子？像颗蚕豆 ,2,3,20,广东,茂名,广东,中国,star 4
