页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905358990515669,空天砺剑,2023-05-25 18:56:23,#国泰航空曾被曝员工拒绝使用中文名名牌# 数典忘祖，她们的优越感来自哪里？ ,10,39,132,山东,东营,山东,中国,star 1
2,4905349528425046,大漠叔叔,2023-05-25 18:18:47,#国泰航空曾被曝员工拒绝使用中文名名牌#热度越高越好，报应来了！ 请国泰航空回应，在2019年中国·成都第十八届世界警察和消防员运动会期间，国泰航空泄露飞往成都参加运动会的香港警察航班信息和人员名单一事！ 来！秋后算账！ ,110,116,2084,海南,海口,海南,中国,star 1
2,4905371158708926,地瓜熊老六,2023-05-25 19:44:44,#国泰航空曾被曝员工拒绝使用中文名名牌#是杀他爹了？还是杀她妈了？哪里来的这么大仇恨？会说几句破英语，哪里来的莫名优越感？ ,24,107,819,辽宁,大连,辽宁,中国,star 1
2,4905368722082011,-四分三十三秒-,2023-05-25 19:35:03,#国泰航空曾被曝员工拒绝使用中文名名牌#跪久了站不起来啦。 ,9,25,112,安徽,,安徽,中国,star 3
2,4905391941491210,全员绝色,2023-05-25 21:07:19,#金星 橙汁# 这一期我也看过，金姐是不是因为太敢说了得罪了很多人这节目才被叫停了啊？#国泰航空曾被曝员工拒绝使用中文名名牌# 全员绝色的微博视频 ,0,0,5,广西,桂林,广西,中国,star 4
2,4905391408547156,老钟叔·,2023-05-25 21:05:12,#国泰航空曾被曝员工拒绝使用中文名名牌#这得是有多大的仇啊？才能这么恨我们。#国泰航空承认员工泄露港警信息# ,0,0,0,河北,,河北,中国,star 1
2,4905391333579740,咱冷静点,2023-05-25 21:04:54,#国泰航空曾被曝员工拒绝使用中文名名牌#我自己的亲姑姑，在香港长大，在香港接受教育，在香港结婚，老公只是一个开巴士的司机，然后她特别瞧不起大陆人，她不止瞧不起大陆人，她是连亲爹亲妈她都瞧不起，两三年有路过就回来看一下自己亲爹亲妈，来的时候那样子搞得好像是她老公是香港首富，可是没有人愿意搭理她，这一次奶奶去世我们也没有通知她过来，因为她说过，奶奶要是去世不用通知她，说告诉她要是吓着她，她就要谁死,1,2,2,广东,东莞,广东,中国,star 5
2,4905391110228171,0-0橘吆ly-r,2023-05-25 21:04:01,#国泰航空曾被曝员工拒绝使用中文名名牌# 不是外国倒爱放洋屁 还是伪造自我得意的那种 可是屁只是臭人且膈应哦 ,0,0,0,四川,乐山,四川,中国,star 1
2,4905390737725810,推土机和水果糖绝配,2023-05-25 21:02:32,#国泰航空曾被曝员工拒绝使用中文名名牌# 香港难道光是航空公司这样吗？不止啊 ,0,0,3,湖北,武汉,湖北,中国,star 4
2,4905390389068533,vivianhuqh,2023-05-25 21:01:09,#国泰航空曾被曝员工拒绝使用中文名名牌# 做过国泰和港龙，体验非常一般，这点全日空和大韩好多了，虽然不一定喜欢中国人，但服务是无可挑剔的 ,0,0,1,浙江,宁波,浙江,中国,star 4
