页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905335196223578,在逃颜控钱多多,2023-05-25 17:21:50,#吴宣仪2021年收入# 这个收入数据到底哪里来的是真是假还有待证实，吴宣仪赚的多那证明她工作也多吧！还是多多关心她的待播剧吧！（ps我也想进娱乐圈 ,93,94,107,浙江,杭州,浙江,中国,star 4
2,4905393429943494,西耶歇歇,2023-05-25 21:13:14,#吴宣仪2021年收入#娱乐圈真好赚，喊苦的就得接受普通人的审判！！！ ,0,0,0,广西,南宁,广西,中国,star 4
2,4905393333473226,悦夏桃子酒_,2023-05-25 21:12:51,#吴宣仪2021年收入# 小吴好好工作就好，又没违法犯罪,0,0,0,广东,佛山,广东,中国,star 5
2,4905383372526796,心动53耶耶号,2023-05-25 20:33:16,#吴宣仪2021年收入# 先看看行程表吧2021年几乎全年无休 老板分成7000W ,0,5,20,四川,成都,四川,中国,star 1
2,4905393065826412,玫瑰有好多墙头,2023-05-25 21:11:47,#吴宣仪2021年收入#我自己废赚的少认了，但是科学家们做这么大贡献勤勤恳恳几辈子也赚不到208w一年赚的💰，难免有些唏嘘 ,0,0,4,山东,青岛,山东,中国,star 4
2,4905338187551549,帽子被偷啦,2023-05-25 17:33:43,#吴宣仪2021年收入# 拼命读书不如去学唱跳rap…… ,100,733,18541,甘肃,陇南,甘肃,中国,star 4
2,4905392775629234,初白1022,2023-05-25 21:10:38,#吴宣仪2021年收入##吴宣仪# #吴宣仪郎君不如意#  山海自有归期，风雨自有相逢，意难平终将和解，万事终将如意。 @吴宣仪_Betty  期待齐葩公主 ,0,0,1,河南,郑州,河南,中国,star 3
2,4905392755443123,L-Ying531,2023-05-25 21:10:33,#吴宣仪2021年收入# 吴宣仪的命也是命 能不能别逮着她不放了 人家美貌与实力并存 赚得多怎么了 ,0,1,4,广东,,广东,中国,star 5
2,4905392717436534,高木景子,2023-05-25 21:10:24,#吴宣仪2021年收入#不能说不羡慕，人家唱唱跳跳一年挣你八辈子啦 ,0,0,0,上海,上海,上海,中国,star 3
2,4905392717434788,明子啊_,2023-05-25 21:10:24,#吴宣仪2021年收入#大家努努力 争取成为下一个杜华 ,0,0,1,山西,运城,山西,中国,star 5
