页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905392066527654,萬人迷-影音,2023-05-25 21:07:48,#女孩剪了一撮头发家长赔了1万多#原视频我看到了。最终协商结果是赔偿1.2W接发两年。 ,0,0,5,北京,北京,北京,中国,star 1
2,4905391890631521,穿越到巨龙的世界,2023-05-25 21:07:07,#女孩剪了一撮头发家长赔了1万多#现在的女人从小到大就是这样，没有丝毫公德心，有一次在广州三号线，下班人太多了，我抢到一个门边扶手，旁边站着位老阿姨，我就跟老阿姨说您扶这吧稳一点。老阿姨就扶了连声道谢。过了会我旁边有人下车我抢了座给老阿姨，她坐了，开始哭，我一头雾水。突然旁边坐着的一个一直玩手机女生抬头吼老阿姨，哭什么哭？原来是她女儿哦！,0,0,0,广东,珠海,广东,中国,star 1
2,4905391797830902,南昌熊明,2023-05-25 21:06:45,#女孩剪了一撮头发家长赔了1万多#   孩子太顽皮，家长担责，理所当然，不必讶异。赔偿一万多，个人觉得不够多，至少三五万，方才能长记性吧。将心比心，一万块，能买能那名顾客对秀发被剪的愤怒和抚平精神伤害吗？换作是你，你乐意吗？ ,0,0,5,江西,南昌,江西,中国,star 1
2,4905391173141902,新京报教育新闻,2023-05-25 21:04:16,【#小女孩剪掉顾客头发家长赔万元和解#】5月25日，一段小女孩在理发店拿剪刀剪掉女顾客一大撮头发的视频引关注。@新京报我们视频 从涉事理发店获悉，事发5月16日，当时小女孩的母亲和被剪掉头发的女顾客都在做头发，店员也在忙，没有人注意小女孩的行为。被剪掉头发的女顾客当时哭得很伤心，不同意把头发剪短，经过三个小时的调节，双方最终和解，小女孩母亲赔偿11500元，理发店按成本2年内给女顾客做8次接发护理。#女孩剪了一撮头发家长赔了1万多#（记者：王昆鹏 运营：李卿 马冉 制作：张笑然） 新京报我们视频的微博视频,0,0,0,,北京,北京,中国,star 1
2,4905391156369751,星河璀璨唯爱战,2023-05-25 21:04:12,#女孩剪了一撮头发家长赔了1万多#虽然小孩子好奇心强，但是这样剪人家头发太过分了，明显是教育有问题，赔偿也是理所应当的，也得长长记性了，这件事情大家都是受害者，理发店不但没责任，还含泪赚了一万多 ,0,0,1,广东,,广东,中国,star 1
2,4905342405972560,北京头条,2023-05-25 17:50:29,【#女孩剪了一撮头发家长赔了1万多# 店主：店里给顾客接8次头发】近日，广东东莞。刘先生店里一名顾客6岁的女儿，剪掉另一位顾客大把头发，报警后女孩家长赔偿了11500元。刘先生称，当时大家都在忙，没看到，最终经过协调，理发店负责接8次头发费用为12000元，除女孩家长赔偿的11500元外，被剪头发的顾客自己出剩下的500元。@西部决策 西部决策的微博视频,3,7,17,,北京,北京,中国,star 5
2,4905390841794203,烊烊梨涡漩圈圈,2023-05-25 21:02:57,#女孩剪了一撮头发家长赔了1万多#这叫一撮头发？倒霉孩子手见家长没教好活该赔s你们！ ,0,0,1,湖北,武汉,湖北,中国,star 1
2,4905390545049873,小稚矜呀,2023-05-25 21:01:46,#女孩剪了一撮头发家长赔了1万多#该赔，就是这个接发是这么贵的吗 ,0,2,0,浙江,金华,浙江,中国,star 1
2,4905390099140964,八爪Rainco,2023-05-25 21:00:00,#女孩剪了一撮头发家长赔了1万多#？？？？？这叫一撮？这明明叫一把。。。 ,0,0,1,黑龙江,大庆,黑龙江,中国,star 1
2,4905390044873430,二月如栢,2023-05-25 20:59:46,#女孩剪了一撮头发家长赔了1万多#5月25日广东东莞，女童理发店剪掉顾客大把头发，经过协商处理，孩子家长赔偿11500元 二月如栢的微博视频 ,0,0,0,重庆,重庆,重庆,中国,star 5
