页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907538304207589,亦久li,2023-05-31 19:16:12,#一年级都火了#直到现在我还是喜欢葛洧吟😘 ,0,1,2,广东,珠海,广东,中国,star 5
2,4907536567767169,邓妮啊,2023-05-31 19:09:18,#一年级都火了# 刚开始看的时候，就觉得成毅好帅。这么多年过去了他依旧很帅。他从未忘记自己的初心，一起期待成毅新剧！成毅 ,1,21,40,青海,西宁,青海,中国,star 5
2,4907538279566564,饼饼爱鸡胸肉,2023-05-31 19:16:06,#一年级都火了# 期待2部cvb年冠在手，实绩流量演技出色大帅哥成毅的： 悬疑探案大男主《莲花楼》、 武侠男频《英雄志》、 治愈现偶《南风知我意》 #成毅# ,0,0,3,北京,北京,北京,中国,star 4
2,4907538208525158,流向8黎,2023-05-31 19:15:49,#一年级都火了# 只看过成毅那季，那时候的他还没完全像个老干部，倒是很像我们学生时代都会有的那种小班长，有能力有责任感能凝聚人心，最关键的是长得帅。 ,0,0,6,辽宁,鞍山,辽宁,中国,star 4
2,4907535012726655,一只傅小鸟,2023-05-31 19:03:07,#一年级都火了#  当时不认识成毅的时候，他明明得到了男主的角色，却因为他已经拍过戏了，想把这个机会让给别人，我顿时觉得这人真怪好的咧，在这个圈子竟然还有主动让角色的 ,0,9,322,安徽,宣城,安徽,中国,star 4
2,4907538107860859,黑豹黑豹黑豹85,2023-05-31 19:15:25,#一年级都火了#我总觉得成毅是不是被穿越了，就是灵魂换了，怎么感觉和一年级不一样了呢现在有点腼腆嘴笨笨的，以前挺外相能说的啊。 ,0,0,2,辽宁,沈阳,辽宁,中国,star 4
2,4907538095276244,shadow_0214920,2023-05-31 19:15:21,#一年级都火了#成毅一路走来不易，虽经历过低谷，经历过黑网暴，但依然能保持初心，不炒做，不营销，通过低调又认真，敬业又努力的态度，和精湛的演技，得到了业内导演等工作人员的认可和夸奖，也收获了一批批欣赏他的观众和粉丝！这么优秀的演员应该火！也值得更火！ ,0,1,6,河南,郑州,河南,中国,star 5
2,4907530125839734,冷暖自知FSQ,2023-05-31 18:43:42,#一年级都火了#  当时还不认识成毅，后来看了琉璃认识的。 不得不说这个演员演戏真的有点东西，哭戏，眼神戏和打戏都是上乘，演技细腻又有层次感，虐感突出，少见的无短板。他的演绎也总能让观众与他同悲同喜，所以观众会越陷越深。  总之能让角色发光的演员，观众一定看的到，也一定会火的  #成毅# ,114,406,2889,中国,,中国,中国,star 4
2,4907538011654158,维顽辰,2023-05-31 19:15:02,#一年级都火了#当时真的好喜欢葛洧吟大美女 ,0,0,1,四川,成都,四川,中国,star 5
2,4907538007723953,毅淇安安然,2023-05-31 19:15:01,#一年级都火了#  演员的演技好不好，就是看能不能让观众与他同悲同喜，越陷越深…刚好成毅就是拥有这种能力，每一个角色都被他赋予生命，所以才会让人感同身受能让角色发光的演员，观众一定看的到，也一定会火的  #成毅# ,0,0,9,重庆,重庆,重庆,中国,star 4
3,4907532613849986,林_淇淇,2023-05-31 18:53:35,#一年级都火了# 那个一年级里傲娇的优秀少年现在是我最喜爱的人啊…@成毅 ,0,3,31,浙江,宁波,浙江,中国,star 4
3,4907534551357023,柒柒捌捌-17,2023-05-31 19:01:17,#一年级都火了# 那就记得来看成毅新剧莲花楼哦 ,0,0,25,江苏,无锡,江苏,中国,star 4
3,4907535955394600,流光-若逝,2023-05-31 19:06:51,不好意思😬认识成毅才看的一年级， 青涩少年长成了害羞少年 原来一直都这么优秀，后悔认识太迟了 #一年级都火了# ,10,13,57,江苏,镇江,江苏,中国,star 5
3,4907537974171263,威海大璇,2023-05-31 19:14:53,#一年级都火了#  是最棒的淇淇@成毅  谢谢你没有放弃一直走到今天 让我们看到你 期待你的更多惊喜 也会陪你一直走下去 #成毅莲花楼#  2023.05.17绿色森林  网页链接打戏混剪 成毅的宣宝的微博视频 ,0,1,8,山东,威海,山东,中国,star 5
