页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905379157511255,午六水,2023-05-25 20:16:31,#国泰航空曾被曝员工拒绝使用中文名名牌#真的理解不了殖人，为啥那么能跪舔，关键是不论你怎么跪你的殖爹也不把你当人啊。 ,0,0,1,北京,北京,北京,中国,star 1
2,4905379048460252,瀛寰孤客,2023-05-25 20:16:05,#国泰航空曾被曝员工拒绝使用中文名名牌# 国泰航空员工拒绝使用中文名名牌，他们就是认为被英国殖民统治自己就是英国人，不是中国人，所以感觉当个假洋人就高人一等了，自我感觉良好，这种恋殖思想已经是根深蒂固了，他们已经不认自己的祖宗了，他们都忘了自己身上流的血是中国人的血，这些人已经没救了。,0,0,2,福建,厦门,福建,中国,star 5
2,4905378859455451,古丶月momo,2023-05-25 20:15:20,#国泰航空曾被曝员工拒绝使用中文名名牌# 这公司工会能忍？还不组织罢工，赶紧让中国瘫痪啊 ,0,0,0,江苏,常州,江苏,中国,star 1
2,4905378585777933,原来是佐田,2023-05-25 20:14:15,#国泰航空曾被曝员工拒绝使用中文名名牌#你以为你是谁呢？ 当个服务员还当出优越感来了   真是笑掉大牙 ,0,0,0,浙江,嘉兴,浙江,中国,star 1
2,4905378414333665,英语名师吉米老师,2023-05-25 20:13:34,#国泰航空曾被曝员工拒绝使用中文名名牌#既然不用中文名牌，那就给他发个狗牌吧，不，发狗牌都侮辱狗了，这种人就该被社会舆论狠狠毒打一顿~ ,0,0,2,广东,广州,广东,中国,star 1
2,4905346864777231,凤凰网视频,2023-05-25 18:08:12,【6年前 #国泰航空曾被曝员工拒绝使用中文名名牌#】近日，“国泰空乘歧视乘客录音曝光”话题冲上多个平台热搜，引发广泛关注。而这已不是国泰航空第一次因为歧视引发争议，早在几年前该公司就有类似新闻传出，被曝空姐拒绝使用中文名名牌，不想讨好内地客人。（上游新闻） ,11,33,221,,北京,北京,中国,star 4
2,4905377584125804,WS偏执狂,2023-05-25 20:10:16,有网友在社交平台发视频称，国泰航空菜单中文部分无酒水。国泰航空工作人员回应，可能是排版的问题。#国泰航空曾被曝员工拒绝使用中文名名牌##细数国泰航空4起歧视风波# WS偏执狂的微博视频 ,3,1,5,重庆,重庆,重庆,中国,star 4
2,4905365680689559,昵称已修改了呀,2023-05-25 19:22:58,#国泰航空曾被曝员工拒绝使用中文名名牌# 恕我直言，我们要是一直这么惠港惠台，真的是自己看不起自己，越来越多的年轻人看到了这些不公，都是中国人，凭啥啊？ ,0,1,49,广东,东莞,广东,中国,star 1
2,4905349528425046,大漠叔叔,2023-05-25 18:18:47,#国泰航空曾被曝员工拒绝使用中文名名牌#热度越高越好，报应来了！ 请国泰航空回应，在2019年中国·成都第十八届世界警察和消防员运动会期间，国泰航空泄露飞往成都参加运动会的香港警察航班信息和人员名单一事！ 来！秋后算账！ ,100,105,1696,海南,海口,海南,中国,star 1
2,4905376983549857,东荷呵呵,2023-05-25 20:07:53,#国泰航空曾被曝员工拒绝使用中文名名牌#多新鲜啊.早就上过热搜的事。天天跪台跪港的，是现在才发现那边一堆👻 ,0,0,0,上海,上海,上海,中国,star 5
3,4905360958167400,羊又走丢了,2023-05-25 19:04:12,李国麟的三观很正！为这样正能量的老戏骨点赞！  国泰航空的全部人员都应该好好听他这段话…… #国泰航空曾被曝员工拒绝使用中文名名牌##细数国泰航空4起歧视风波# 羊又走丢了的微博视频 ,9,29,105,广西,贺州,广西,中国,star 4
3,4905376916442237,chanchanbabyHK,2023-05-25 20:07:37,#国泰航空曾被曝员工拒绝使用中文名名牌#wowwww ,1,2,12,中国香港,,香港,中国,star 1
3,4905347578333688,李小粥的茶水间,2023-05-25 18:11:02,我特不理解这都2023年了，居然还有内地人无脑吹捧香港，甚至在国泰事件里反思乘客，简直软骨病晚期了。我是在2007年就去过香港，玩了迪士尼，那时年纪小，确实觉得那边到处高楼大厦、人也精致好看、消费还特高，但也有个很差的印象：酒店太小，车道和室内空间也小，到处都紧紧缩缩的非常压抑。对普通人而言，旅游还行，但要长期生活，那生活肯定质量特低。过去的香港，是精致、高端、先进、商业繁荣的代名词，是领头羊和示范，连港星的地位都高人一等，去趟香港是个值得炫耀的事，但现在？哦，那地方买东西倒是不错，其他嘛，也就那样。而且最先反应过来的，是内地的年轻人追星族，他们觉得香港新出的明星一个个又土又丑，比内地的小鲜肉差远了，这就是无形中的祛媚，很多人觉得80后90后太过自信，看不起港台，太战狼，但事实是，随着社会的发展、尤其经济进步带来的眼界提升，00后和10后只会更加自信，尤其在文娱和消费领域，年青一代对香港的滤镜几乎已经消失殆尽。以前，如果一个年轻人不会说英文，或者口语极差带有浓浓的方言味儿，是真的会自卑的，但现在不可能出现这种情况，比如短视频里的著名梗，就是拿自家土的掉渣的方言去代替英文，这本身就是自信的表现：让英文回归到工具属性，而非阶层地位的划分。现在的00后尤其10后，大部分是打心眼儿里就看不上欧美和港台文化了，或者说，他们能更加客观的进行对比和评价。这就是客观事实，是14亿统一文化和统一市场下熏陶出来的自信，也是经济基础决定上层建筑的最好例子，现在应该转变思路的，是香港那群所谓的精英和破防的失意中下层，不过他们是否转变，也无所谓，因为双标和歧视行为下最后利益受损的还是他们，该开除就开除呗。#国泰航空曾被曝员工拒绝使用中文名名牌##国泰航空称空中服务员工会不代表国泰##微博新知博主#,36,75,781,广东,广州,广东,中国,star 1
3,4905350861688776,财智孙国英,2023-05-25 18:24:05,德不配位，必有灾殃！#国泰航空曾被曝员工拒绝使用中文名名牌#【6年前被曝员工拒绝使用中文名名牌，#细数国泰航空4起歧视风波#】,0,0,35,河南,郑州,河南,中国,star 1
3,4905359050016315,小凡好摄,2023-05-25 18:56:37,#国泰航空曾被曝员工拒绝使用中文名名牌# 赖岳谦教授：“洋买办这种奴才心态，才会觉得讲洋文高人一等！” #黄媒不会说的真相# 小凡好摄的微博视频 ,14,8,194,重庆,重庆,重庆,中国,star 5
3,4905376123720618,蓝蓝的懒兰兰,2023-05-25 20:04:28,#国泰航空曾被曝员工拒绝使用中文名名牌#这工会还不组织罢工简直忍不了，赶紧的搞大点 ,0,0,9,江苏,苏州,江苏,中国,star 5
3,4905375842963092,吃饭睡觉权志龙,2023-05-25 20:03:21,#国泰航空曾被曝员工拒绝使用中文名名牌# 不给我发飞机餐我真的记一辈子 ,0,0,3,广东,广州,广东,中国,star 1
3,4905375231115647,牧星观海天,2023-05-25 20:00:54,真要敢停飞，我还敬它是条汉子。  小学学语文课本上里有只觉得自己不叫太阳就不会升起的公鸡，这就是。#国泰航空曾被曝员工拒绝使用中文名名牌# ,0,4,27,黑龙江,哈尔滨,黑龙江,中国,star 1
