页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905380662742427,Bhyoseon,2023-05-25 20:22:30,#九鹭非香 不接受被诽谤和造谣#那你就接受谩骂吧，我真的觉得不行就BE吧，强行HE也没意思了，好烦啊为什么侠女和灵龙会变成这样啊，我要纠结死了 ,0,0,0,山西,朔州,山西,中国,star 4
2,4905362610985936,花果山的脸盆桃子,2023-05-25 19:10:46,#九鹭非香 不接受被诽谤和造谣# 男二踩男主尾巴这里谁想的 没有人愿意承认是吧 ,1,31,119,上海,上海,上海,中国,star 4
2,4905371783663553,六月小幸运,2023-05-25 19:47:13,#九鹭非香 不接受被诽谤和造谣#她的意思是之前那个编剧写了前十五集，她接手后跟团队从第一集开始着手改，改完后续写了后面十五集。只能说，还好前十五集有别人打好了基础，后面十五集没了基础后，写得太垃圾了 ,0,0,14,广东,广州,广东,中国,star 2
2,4905380460895008,流光萤雪,2023-05-25 20:21:42,#九鹭非香 不接受被诽谤和造谣#这部剧让我知道了编剧 ,0,1,1,浙江,温州,浙江,中国,star 4
2,4905380440967288,暗号三十七,2023-05-25 20:21:37,#九鹭非香 不接受被诽谤和造谣#这就是你笔下的男主吗，虐不是这么虐的… ,1,5,1,北京,北京,北京,中国,star 4
2,4905380415803370,落芨笙,2023-05-25 20:21:31,#九鹭非香 不接受被诽谤和造谣#你要是把剧本打磨好点也不至于有这一遭了想创亖观众直说 ,0,0,0,浙江,宁波,浙江,中国,star 2
2,4905380372810269,冷风吹小包,2023-05-25 20:21:21,#九鹭非香 不接受被诽谤和造谣#想骂九鹭非香的都去优酷护心的弹幕上吵 ,0,0,0,上海,上海,上海,中国,star 1
2,4905380309894724,不知改什么名字好H,2023-05-25 20:21:06,#九鹭非香 不接受被诽谤和造谣#一个坏消息：与凤行，唯一的编剧是九鹭非香 ,0,0,0,江西,赣州,江西,中国,star 1
2,4905380289972354,温柔涵养,2023-05-25 20:21:01,#九鹭非香 不接受被诽谤和造谣#剧外比剧里还精彩 搬小板凳吃瓜 ,0,0,1,安徽,淮南,安徽,中国,star 4
2,4905380288924660,释怀不了ing,2023-05-25 20:21:01,#九鹭非香 不接受被诽谤和造谣# 今天又是稳定发疯的一天， 男二什么时候嘎 看见他就烦 ,0,0,1,浙江,绍兴,浙江,中国,star 5
3,4905380075539962,铜瓷木,2023-05-25 20:20:10,#九鹭非香 不接受被诽谤和造谣#好诶，围绕编剧权依法si一场，没准能规范一下行业，让裁缝编剧制、门外汉插手剧本等乱象早日消失。 ,0,0,0,江苏,南京,江苏,中国,star 4
3,4905363105646768,去有风的地方fly,2023-05-25 19:12:44,#九鹭非香 不接受被诽谤和造谣#就是说男二踩龙尾这个剧情是谁想出来的？？？这得吃了多少💩才能想出来这么恶心的剧情？？？？ ,0,8,85,浙江,杭州,浙江,中国,star 4
3,4905380017080091,数羊才睡着,2023-05-25 20:19:56,#九鹭非香 不接受被诽谤和造谣# 护心剧情高开低低低低低低低低低低低低低低低低低低低低低低低低低走 ,0,1,2,四川,眉山,四川,中国,star 1
3,4905379958363828,想淋雨却有伞,2023-05-25 20:19:42,#九鹭非香 不接受被诽谤和造谣#完了，深深担忧与凤行 ,0,0,0,河北,秦皇岛,河北,中国,star 1
3,4905379933194848,绛绿翳翳,2023-05-25 20:19:36,#九鹭非香 不接受被诽谤和造谣# 我不care到底有没有关系。我就想追个剧，剧rs都没这么高呢，我真的无语。倒油的给我爬，剧粉没有你说的那么在乎到底谁写的，护心没崩 ,0,0,5,湖南,长沙,湖南,中国,star 4
3,4905375126524208,好big一块奶酪,2023-05-25 20:00:30,#九鹭非香 不接受被诽谤和造谣# 你写的？你写的又怎样，写崩成这样还不让人说了？ 我气得一口老血喷出来，男二就那样捅男主痛处，女主居然没什么反应，真有病 ,0,7,18,四川,成都,四川,中国,star 1
3,4905379895449418,等待一切桃,2023-05-25 20:19:27,#九鹭非香 不接受被诽谤和造谣#现在还有从头到尾剧情不拉跨的剧吗？我真的不理解，好多明明很好看的剧，结果不是人设崩，就是剧情越来越拉跨。接受批评反正就是不改，下次还写！ ,0,1,0,河北,秦皇岛,河北,中国,star 4
