页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905379181628574,十七栀子-,2023-05-25 20:16:37,#租客仅剩13元花11元买瓜探望房东#互相尊重 互相理解 互帮互助 都会好起来的！ 十七栀子-的微博视频 ,0,0,6,云南,丽江,云南,中国,star 5
2,4905379181627688,曹丽娟Jancy心理学,2023-05-25 20:16:37,#租客仅剩13元花11元买瓜探望房东#都是能看到别人的人，心里有爱 ,0,0,0,上海,上海,上海,中国,star 4
2,4905378989478076,平安合江,2023-05-25 20:15:51,岁月，总存有一份温情，化作你人生中难忘的感动#租客仅剩13元花11元买瓜探望房东# ,0,0,0,,泸州,四川,中国,star 4
2,4905378833247508,X花少女团海棠DAYTOY,2023-05-25 20:15:14,#租客仅剩13元花11元买瓜探望房东#滴水之恩，当涌泉相报，人间自有真情在。 ,0,0,1,陕西,咸阳,陕西,中国,star 4
2,4905378707674270,滁州市人民政府发布,2023-05-25 20:14:44,#亭城夜话#  没有人能决定你生活的色彩， 除了你。  #租客仅剩13元花11元买瓜探望房东# ,0,3,1,,滁州,安徽,中国,star 4
2,4905346248213990,最后一支多巴胺,2023-05-25 18:05:45,#租客仅剩13元花11元买瓜探望房东#几年前，有一位租客得了肺癌，晚期，被送进急诊抢救室，是他的房东全程照顾、付钱。那是一位六十多岁的外地男子，离异，没有子女，本地没有朋友，租了房东的房子，靠打零工生活。一开始患病，他不愿意来医院。后来下不了床了，房东就做了好些个饼和水放在他床边，让他自己吃。再后来，吃不动了，就送到了医院。再后来，联系到他老家还有一个哥哥，民政部门联系后把他送回老家了。虽然人生坎坷，但终究能落叶归根，也算不错的结局了。这个世界上好人还是有很多的，能帮别人一把就帮一把。不要去做坏人或恶人，人就这一辈子，很短暂的。,0,8,113,江苏,镇江,江苏,中国,star 4
2,4905378363743635,亓纪的想法,2023-05-25 20:13:22,#租客仅剩13元花11元买瓜探望房东#越长大越孤单，越明白被人关心的可贵！ ,0,0,0,河南,郑州,河南,中国,star 1
2,4905378305805148,罗一罗,2023-05-25 20:13:08,#租客仅剩13元花11元买瓜探望房东#房东是好房东，租客也是好租客。滴水之恩，当涌泉相报，都是性情中人。你愿意给我温暖，我也愿意给你温暖。人生确实就是这样，当你什么都好的时候，总觉得身边的人对你都很好，总觉得自己人脉很广。也下意识的认为自己在别人心目中的位置都是很高，但是当有一天你没落了，生病了，躺在医院的时候，谁最关心你，谁最在乎你那真的是一目了然。房东是好房东，租客也是好租客。#微博新知博主#,0,0,1,湖南,郴州,湖南,中国,star 5
2,4905378200947431,003生了在线催004,2023-05-25 20:12:43,#租客仅剩13元花11元买瓜探望房东#房东很善良，租客也有情义，原房东早日康复，愿这个租客今后的日子也越来越好！ ,0,0,2,广东,广州,广东,中国,star 5
2,4905370704678709,溧阳检察,2023-05-25 19:42:56,晚安也许不能事事如意，但可以事事尽力，有遗憾不可惜，问心无愧即可。晚安💤#租客仅剩13元花11元买瓜探望房东##晚安##阿贴说晚安# （图片来自网络） ,0,81,56,,南京,江苏,中国,star 5
3,4905377710479909,帅俆坤,2023-05-25 20:10:46,#租客仅剩13元花11元买瓜探望房东#让一部分人先富，带动剩下一部分人后富，呵呵，真踏马明智之举🙂 ,0,0,3,山东,,山东,中国,star 1
3,4905377516230952,思想杂谈,2023-05-25 20:10:00,#租客仅剩13元花11元买瓜探望房东#经过大约三个小时的徒步，额头挂满汗珠的薛文明手里提着路边花11元买来的两个甜瓜站在病房门口，此时他兜仅剩两块钱。詹陈民看到薛文明的到来，先是震惊，后是感动。用他的话说，就是“好朋友都没打电话关心过我。他自己平时都吃不上饭，还用仅有的钱买东西来看我”。 ,0,0,4,安徽,黄山,安徽,中国,star 4
3,4905374102588739,闲云野鹤伊凡,2023-05-25 19:56:26,#租客仅剩13元花11元买瓜探望房东#互相理解互相尊重是当前最重要的事情，这个租客开了个好头啊，人生海海，总要允许有人错过你，才能赶上最好的相遇— ,0,43,135,新疆,,新疆,中国,star 4
3,4905376790618685,拈香成尘111,2023-05-25 20:07:07,#租客仅剩13元花11元买瓜探望房东#晚风中古村落，韵味十足，第二次造访，散步中的流连忘返。 泉州·晋江梧林传统村落 拈香成尘111的微博视频 ,0,0,0,福建,泉州,福建,中国,star 4
