页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905380545036595,呓呓呓语,2023-05-25 20:22:01,#吴宣仪2021年收入# 我靠 这种水平的艺人都赚这么多！？ ,0,0,1,上海,上海,上海,中国,star 2
2,4905380436771119,HaveANullObjectException,2023-05-25 20:21:35,#吴宣仪2021年收入# 大家不要只看到这些有名的明星挣得多 其实很多学艺术只能当个18线默默无闻 挣得也不少 ,0,0,0,辽宁,沈阳,辽宁,中国,star 3
2,4905380427075366,萨菠萝咂saparoza,2023-05-25 20:21:34,#吴宣仪2021年收入#这么久的合约还是三七分啊 ,0,0,1,福建,厦门,福建,中国,star 4
2,4905380355768729,快乐星球_吴宣仪,2023-05-25 20:21:16,#吴宣仪2021年收入# 我老婆努力挣钱在养我我也要好好努力 ,0,0,0,辽宁,沈阳,辽宁,中国,star 5
2,4905338388090773,叫我姨太好了,2023-05-25 17:34:31,有网友爆料吴宣仪2021的收入接近一亿，这还只是个秀人，所以说现在的人挤破头都要扎进娱乐圈是有原因的🤨  #吴宣仪2021年收入# ,4,15,183,河北,邯郸,河北,中国,star 4
2,4905380260349082,魔仙堡主很暴躁,2023-05-25 20:20:54,#吴宣仪2021年收入#下辈子，能不能也让我靠脸吃个饭啊！！ ,0,0,1,北京,北京,北京,中国,star 1
2,4905380255894148,炒粉加颖火虫,2023-05-25 20:20:53,#吴宣仪2021年收入# 怎么不羡慕老板，老板赚更多呢 ,0,0,1,江苏,无锡,江苏,中国,star 3
2,4905356268669994,内娱都以为瓜子糊了,2023-05-25 18:45:34,#吴宣仪2021年收入# 啊、、、你觉得她糊了，其实她赚疯了～  难怪都拼了命想往娱乐圈钻 ,0,43,101,湖南,株洲,湖南,中国,star 4
2,4905380041985392,美眉的自我修养,2023-05-25 20:20:02,#吴宣仪2021年收入# Emmm一个亿虽然多，但是公司分的大头更多 ,0,0,2,江苏,宿迁,江苏,中国,star 4
3,4905364220807475,明德先生,2023-05-25 19:17:10,#吴宣仪2021年收入#刚才在大兴机场线上遇到一个小兄弟，便闲聊了起来。小伙子二十来岁，人很精神，在机场线大兴新城站内工作。他是劳务派遣性质的，并非正式工。我随口问了一句：你们待遇怎么样？他说，基本工资3000块钱，疫情三年了，不好找工作，就在这里先干着。我问他：你们交五险一金吗？他讪讪地回答说：不交。我们有两种发工资的方式，一种要五险一金，一种是不要五险一金，我主动选择的不要五险一金，可以多发点。我继续问他：工作时间怎么样？他回答说：早上9点，晚上7点，10个小时。那一个月最多能挣多少钱？他说：加班可以多挣一些，最多有5000多。食宿呢？管吃住。住宿是上下铺，四人间。聊了一小会，他到大兴新城下车了，我打开微博，刚好就看到了这条热搜。一时无言以对，加快了回家的步伐。,16,18,133,北京,北京,北京,中国,star 5
3,4905364879575372,Yisstal,2023-05-25 19:19:47,#吴宣仪2021年收入# 首先怎么能证明是真的 其次没偷没抢，认真工作，合法纳税 再者这个工资水平在这个行业只能说一般吧 最后不甘心你也可以逐梦娱乐圈没人拦 ,0,0,19,河南,郑州,河南,中国,star 2
3,4905347824747676,杨杨_Cytheria,2023-05-25 18:12:01,#吴宣仪2021年收入#无凭无据 空口造谣 ,0,1,103,北京,北京,北京,中国,star 5
3,4905379932671857,四季弥漫的歌声,2023-05-25 20:19:36,#吴宣仪2021年收入# 所以三四线明星也能赚这么多💰吗？太可怕了 而且赚这么多一个牙都整不好吗？形象气质也越来越土了，这姐混到头了 ,0,0,4,海南,琼海,海南,中国,star 4
3,4905379776956203,传媒界光哥,2023-05-25 20:18:59,双滋影视传媒总部#吴宣仪2021年收入#吴宣仪多才多艺，一年赚一个亿的确应该的。吴宣仪已经是当红女星了，一个代言估计好几百万，十个就几千万了，再接两三部部电视剧和电影，一年一个亿很正常。#吴宣仪##双滋影视传媒总部# ,0,0,3,江苏,苏州,江苏,中国,star 4
3,4905379715093515,ZaZaZsu_,2023-05-25 20:18:44,#吴宣仪2021年收入#我仇富，下辈子我也想当208😭😭😭 ,0,0,1,江苏,无锡,江苏,中国,star 4
3,4905331857556620,木头鱼,2023-05-25 17:08:34,#吴宣仪2021年收入# 吴宣仪2021年的收入引发热议，有网友指出吴宣仪2021的收入接近一亿，其中分成3千万。真的假的啊？？ ,417,2109,47588,四川,成都,四川,中国,star 4
3,4905379518222608,habitual_ghostwriter,2023-05-25 20:17:57,#吴宣仪2021年收入# 赚的钱还要被拿去养同公司的懒汉……,0,0,1,浙江,绍兴,浙江,中国,star 4
4,4905360421556043,也许属鱼吴宣仪,2023-05-25 19:02:04,#吴宣仪2021年收入# 哇，这个词条下面好多拼命读书的人啊微博未来可期 ,1,16,167,广东,深圳,广东,中国,star 4
4,4905379462909078,扒爹,2023-05-25 20:17:44,吴宣仪能赚这么多？她在大众眼里，人气并不是特别旺，也不是头部艺人，她一年能挣普通人十几辈子都挣不到的钱，确实很意外。不过杨天真早就公开的告诉过大家，明星收入就是很高，就算是一个籍籍无名的十八线小糊咖一年也能赚个一百多万，更别说一些有了名气，有了作品的成熟艺人了。#吴宣仪2021年收入#,50,50,52,广东,,广东,中国,star 4
4,4905379434339239,不卬,2023-05-25 20:17:37,#吴宣仪2021年收入# 别说艺人赚多少了，你加油去当她们老板，不用工作还可以拿走七成薪水 ,0,1,5,浙江,宁波,浙江,中国,star 1
4,4905379367224236,汪兴人xback,2023-05-25 20:17:21,#吴宣仪2021年收入#钱都砸在前期和明星身上    我们后期人员加班加点把一部作品做完到上映  钱就那么点  奖金都没有🙃 ,0,0,1,重庆,重庆,重庆,中国,star 3
4,4905350429410507,穿校服的jiojio,2023-05-25 18:22:22,#吴宣仪2021年收入# 大家伙点进热一了吧，看到是吴宣仪又来凑热闹了吧。是的吴宣仪唱跳演全能，赚的多呢是她应得的，但是造谣是不对的哦一边讽刺一边给yxh送💰吴宣仪这次又当盾了，给谁挡千军万马喽 支持你们都去面试，能不能出道各凭本事啊 ,0,0,38,湖南,,湖南,中国,star 4
4,4905379278095340,一头愚蠢的猪531,2023-05-25 20:17:00,#吴宣仪2021年收入#21年通告满满，未公开的行程也有很多db满嘴跑火车的momo也有人信，张嘴就来吴宣仪认真对待自己的每一份工作，能赚多少是她的本事每个行业薪资水平都不同，行业现状就是如此对着吴宣仪发疯是没有任何意义的，自己的工资也不会涨一分钱乐华公司ceo杜华北大本科，若真按yxh所说那公司能拿走7成，吴宣仪也只是打工人自己赚的钱才只能分3成所以我的建议是，不如脚踏实地做好自己应该做的事情，好好努力，成为资本家！！！,0,0,2,江西,南昌,江西,中国,star 4
