页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4905380038313234,亓纪的想法,2023-05-25 20:20:01,#女孩剪了一撮头发家长赔了1万多#这件事没啥毛病吧，不过确实适合拿来当热搜，一撮头发和一万多形成了鲜明的对比，容易引起热议。 ,0,0,0,河南,郑州,河南,中国,star 4
2,4905380037527625,黑河市检察院,2023-05-25 20:20:00,#女孩剪了一撮头发家长赔了1万多#法姐讲法【熊孩子闯祸家长要担何责？】       低龄儿童活泼好动，易对陌生、新奇的事物产生特别关注，但他们缺乏足够的判断能力和必要的社会活动经验。熊孩子闯祸家长要负责吗？法官为您解答！戳↓via.济南广播电视台生活频道 法治日报@白水检察传播法治，人人学法 法治四川的微博视频,0,0,0,,黑河,黑龙江,中国,star 5
2,4905379950237705,小貓_要减肥,2023-05-25 20:19:40,#女孩剪了一撮头发家长赔了1万多#我可能会疯这么长的头发我得长多久啊 ,0,0,1,上海,上海,上海,中国,star 1
2,4905379890202601,一颗橘子糖--,2023-05-25 20:19:26,#女孩剪了一撮头发家长赔了1万多#，那一大把叫一戳？非要算钱的话，长头发保养要花超多钱，洗发水几百块一小瓶，几百块精油，几百块护发素，等等费用，几年下来不是小数目啊。是我的话我给她家长把头发剃光，让他不看好孩子不教育好。 ,0,0,3,浙江,宁波,浙江,中国,star 1
2,4905379832006140,終隨風飛,2023-05-25 20:19:12,#女孩剪了一撮头发家长赔了1万多# 孩子犯错，大人买单。吸取教训，带孩子出门一定要看好了，特别是熊孩子 ,0,0,0,福建,泉州,福建,中国,star 5
2,4905379730824434,Y_Winifred_Trista,2023-05-25 20:18:48,#女孩剪了一撮头发家长赔了1万多#其实正好剪个短发不就好了，为啥一定要接头发啊 ,0,3,1,上海,上海,上海,中国,star 3
2,4905379690190326,字母离家出走Go,2023-05-25 20:18:38,#女孩剪了一撮头发家长赔了1万多#店里有孩子的时候，TONY老师一定要看好剪刀 ,0,0,0,江苏,泰州,江苏,中国,star 5
2,4905379656630475,哈能123,2023-05-25 20:18:29,#女孩剪了一撮头发家长赔了1万多# 一帮屌丝在这说给你多少替秃了都行 真的是自己妈妈没了在这祸害人 ,0,0,0,天津,,天津,中国,star 1
2,4905379614166005,舒雍,2023-05-25 20:18:20,这就是好奇害死猫，熊孩子要付出代价可这个代价要家长来买单，现在的小娃娃真不好教，不听话。这个家长得到了教训，也应该让小孩子得到教训，得打一顿，要不然童年不完整。最后，如果你是家长，你会打一顿你这个娃吗？#女孩剪了一撮头发家长赔了1万多# 成都  网页链接,0,1,5,四川,成都,四川,中国,star 1
2,4905379533688497,此用户想不起昵称了_,2023-05-25 20:18:01,#女孩剪了一撮头发家长赔了1万多#拜托，你是不是对一撮有什么误解吧，这是一把，一把好嘛？要是我我得疯，家长没教育好，就得承担后果 ,0,0,0,山东,青岛,山东,中国,star 1
3,4905379479683234,倾城_Allen,2023-05-25 20:17:47,#女孩剪了一撮头发家长赔了1万多# 这是家长疏忽造成的吗，孩子也太顽皮了 ,0,0,0,河北,保定,河北,中国,star 2
3,4905370373854474,油饼就去医院,2023-05-25 19:41:37,#女孩剪了一撮头发家长赔了1万多# 剪了很大一坨到标题里变成了一撮，因为被剪了头发要接发，被剪的客户还自己赔了500 ,0,0,28,湖南,益阳,湖南,中国,star 1
3,4905369219893607,快乐的60后小胖子,2023-05-25 19:37:02,#女孩剪了一撮头发家长赔了1万多# 小孩子淘气，一不小心家长赔了一万多。 看孩子是体力活也是技术活。 ,0,20,20,黑龙江,绥化,黑龙江,中国,star 4
3,4905379227504840,国内外白富美吐嘈,2023-05-25 20:16:48,要接8次才能恢复到人家原有的发量，这孩子下手真狠 #女孩剪了一撮头发家长赔了1万多# ,0,2,2,福建,三明,福建,中国,star 1
3,4905378955400120,偏小嗳,2023-05-25 20:15:43,#女孩剪了一撮头发家长赔了1万多#家里教不好的熊孩子就别怪出去了“被别人教”看到这新闻我就联想起一个类似的熊孩子，抢人无人机遥控器，最后无人机坠毁砸掉广告牌压坏豪车，旁边还有路人被零件砸伤住院，一全套赔偿下来直接卖房了🤣别等孩子🐻得想要回炉重造再后悔，那时候已经晚啦,0,0,1,江苏,苏州,江苏,中国,star 1
3,4905378897463528,流浪萧炎,2023-05-25 20:15:29,#女孩剪了一撮头发家长赔了1万多#不知道有没有人接过头发？但是接的头发到一定时间需要拆掉，然后重接，不是一次的费用不是吗？ 人家好好的头发犯什么贱呢？ ,0,0,0,河北,廊坊,河北,中国,star 1
3,4905378460209107,·一号线愧阴区·,2023-05-25 20:13:45,#女孩剪了一撮头发家长赔了1万多#孩子犯错父母承担很正常啊，只能说活该了 ,0,0,1,山东,青岛,山东,中国,star 1
3,4905378275400654,诺恩吉雅HL,2023-05-25 20:13:01,#女孩剪了一撮头发家长赔了1万多#那么长的一大把头发，最起码两三年的时间才能养起来，时间怎么标价？就算能接受干脆剪短，就算不接发，这笔钱也必须让监护人赔偿，生孩子是要管教的，监护是责任，不能一句孩子小不懂事就谅解了，不然熊孩子和爹妈永远长不了记性。 ,0,0,0,内蒙古,呼和浩特,内蒙古,中国,star 1
3,4905377936965821,酒酿樱桃子oxo,2023-05-25 20:11:39,#女孩剪了一撮头发家长赔了1万多#这么长的头发要留很久很久，家长只赔偿接头发的钱还不是全款，美女还要自己倒贴500，凭什么呀，精神损失费呢？？？ ,0,0,5,四川,成都,四川,中国,star 1
3,4905377760281503,口乞口麻口麻香,2023-05-25 20:10:58,#女孩剪了一撮头发家长赔了1万多#  理发店躺赢是吧，顾客在这里出事，没管也就算了，还挣接头发的💰 ,0,0,2,江苏,苏州,江苏,中国,star 1
4,4905377596964971,温言54絮语,2023-05-25 20:10:18,#女孩剪了一撮头发家长赔了1万多# 你对一撮这个量词是有什么误会吗？这不是一把吗？ ,0,0,4,贵州,安顺,贵州,中国,star 1
4,4905377571279829,遵义发布,2023-05-25 20:10:13,【#熊孩子理发店剪掉顾客大把头发# 理发店：我们没有监管义务，家长赔了11500元接发费用】5月25日，网曝广东东莞一女孩理发店拿剪刀剪掉顾客大把头发。监控显示，小女孩走到一名女顾客身后，用剪刀剪女顾客头发，随后被工作人员发现。另有图片显示，女顾客损失一大把头发。涉事理发店老板称，女孩目测6岁，事发后顾客选择报警。经协商，理发店承诺2年内为顾客接发8次，按成本计价12000元，其中，女孩家长承担11500元，被剪发顾客自己承担500元。#女孩剪了一撮头发家长赔了1万多# 时间视频的微博视频,0,0,0,,遵义,贵州,中国,star 1
4,4905377555286749,落雪青莲,2023-05-25 20:10:09,#女孩剪了一撮头发家长赔了1万多# 明明是一大坨啊，家长没有教育好自己的孩子，赔得不冤 ,0,0,3,四川,资阳,四川,中国,star 1
4,4905377537723683,郝男孩,2023-05-25 20:10:05,#女孩剪了一撮头发家长赔了1万多#家长应该庆幸还好是还能长得出来的头发，不是其他东西 ,0,0,2,河南,信阳,河南,中国,star 3
4,4905377382276963,飲馬長江的可汗,2023-05-25 20:09:28,#女孩剪了一撮头发家长赔了1万多#帽子叔叔来了以后协商后12000，肯定有原因的，女孩家长虽然不愿意16000私了但也最后也愿意12000私了，据说女生也在最近的接发上也花了12500的，并有据可查，而且不是一小撮，是一大把，小孩家长假如不愿意赔，不排除走法律程序后要花钱更多的马内；如果像大多数人，普通男的平时都是洗剪吹70以内，普通女的养护也就不到1500 协商以后就算帽子叔叔在场也就酌情能赔个70或1500(有些村姑自己的头发村里剪的更便宜，拿到120赔偿已经喜笑颜开到炸裂，所谓夏虫不可语冰)；有些网上嘴硬，现实软弱的不得了的，说不定墨迹到最后理发店给优惠价剃个光头，然后再给优惠价格办个12次理发卡，不但赔偿没有还倒贴250也是可能发生的。,0,0,1,浙江,嘉兴,浙江,中国,star 1
4,4905377156830172,椰酥牌耶汁,2023-05-25 20:08:34,#女孩剪了一撮头发家长赔了1万多#没人有疑问吗 为什么小孩剪的时候顾客没有制止呢 ,0,1,1,山东,济南,山东,中国,star 1
4,4905377075827997,吕智烨,2023-05-25 20:08:15,#女孩剪了一撮头发家长赔了1万多#  这头发没镀金吧，贼贵，明摆着漫天要价 ,0,0,1,广东,,广东,中国,star 1
4,4905376867418405,橘暴富,2023-05-25 20:07:24,#女孩剪了一撮头发家长赔了1万多#这不叫一撮，这都快一半的头发了 ,0,0,2,山东,济南,山东,中国,star 1
4,4905309610968721,头条新闻,2023-05-25 15:40:10,【闯大祸！#女童理发店乱剪女生长发家长赔1万#】#理发店顾客长发被女童拦腰剪断# 据@搜狐千里眼 报道：5月25日，广东东莞。有网友发布视频称一小孩理发店拿剪刀剪掉顾客大把头发，顾客当场报警。理发店老板称，当时大家都在忙，女孩拿剪刀把顾客头发给剪了，由于损失一大撮头发，顾客选择报警，本来要赔偿1.6万，最终协调赔偿了11500元。搜狐千里眼的微博视频 #女孩剪了一撮头发家长赔了1万多#,40,168,2019,,,,,star 1
4,4905376639881552,roapsii,2023-05-25 20:06:31,#女孩剪了一撮头发家长赔了1万多#  “一撮”，你这一撮挺别致 ,0,0,1,河北,,河北,中国,star 5
5,4905376581950703,它只是一只小兔兔,2023-05-25 20:06:17,#女孩剪了一撮头发家长赔了1万多#你管这叫一撮？我觉得还赔少了！ 妈蛋，是我会气死！ ,0,0,3,湖南,长沙,湖南,中国,star 1
5,4905376547604128,一克拉的泪花,2023-05-25 20:06:08,#女孩剪了一撮头发家长赔了1万多# 这种是不是没办法从法律途径维权啊？只能白受委屈 ,0,0,1,广东,,广东,中国,star 1
5,4905376530563956,每日一恐女,2023-05-25 20:06:04,#女孩剪了一撮头发家长赔了1万多#女孩从小就坏，长大一定是个大坏蛋。远离女人保平安。,0,0,1,广西,梧州,广西,中国,star 1
