页码,微博id,微博作者,发布时间,微博内容,转发数,评论数,点赞数,发布于,ip属地_城市,ip属地_省份,ip属地_国家,情感
2,4907547084195109,金华人金华事,2023-05-31 19:51:05,#外卖骑手取餐闻到煤气味机智救下2人#近日，南通如东，外卖骑手顾培建到一家店铺准备取餐，迎面就闻到一股煤气味。只见一名女子睡在门口，顾培建立即将女子抱出来，随后又将屋内一名女子拉了出来并报警。几分钟后，救护车及时赶到，顾培建见两人已安置好，就匆匆离开继续工作。两女子已无生命危险。祝愿好人一生平安！ 金华人金华事的微博视频,0,0,1,浙江,,浙江,中国,star 5
2,4907546806845452,信为上小龙,2023-05-31 19:49:58,#外卖骑手取餐闻到煤气味机智救下2人#真的太惊险了，幸亏外卖小哥机智，避免了悲剧发生，提醒在家使用煤气要注意安全，为外卖小哥点赞。 ,0,0,0,广东,深圳,广东,中国,star 5
2,4907528716288796,环球网,2023-05-31 18:38:06,【#外卖骑手取餐闻到煤气味机智救下2人#】近日，南通如东，外卖骑手顾培建到一家店铺准备取餐，迎面就闻到一股煤气味。只见一名女子睡在门口，顾培建立即将女子抱出来，随后又将屋内一名女子拉了出来并报警。几分钟后，救护车及时赶到，顾培建见两人已安置好，就匆匆离开继续工作。两女子已无生命危险。（江苏新闻）江苏新闻的微博视频,4,4,55,,西安,陕西,中国,star 5
2,4907546626752857,深圳消防,2023-05-31 19:49:15,#外卖骑手取餐闻到煤气味机智救下2人#【快来学学急救常识！】中暑、煤气中毒、蛇咬伤、服错药物…身边有人发生意外时，你知道该如何采取急救措施吗？快点图学学常用的家庭急救知识，转起收藏，关键时刻能救命！ ,0,2,3,,深圳,广东,中国,star 4
2,4907546043482956,xj淇嘉宝贝,2023-05-31 19:46:57,#外卖骑手取餐闻到煤气味机智救下2人# 太机智了，给外卖小哥点个 ,0,0,0,广西,北海,广西,中国,star 5
2,4907545979783920,云浮消防,2023-05-31 19:46:42,【#蓝朋友的真正实力#】听说蓝朋友跑不过外卖小哥？是时候亮出实力了！#外卖骑手取餐闻到煤气味机智救下2人# #粤说消防#@汕头消防 广东消防的微博视频 ,0,1,1,,云浮,广东,中国,star 5
2,4907539356980999,难遇妄川,2023-05-31 19:20:23,#外卖骑手取餐闻到煤气味机智救下2人#外卖小哥就是穿梭在城市中的蝙蝠侠匆匆两个字完美得体现出了底层社会人们的现状给外卖小哥点个赞 ,0,10,113,湖北,武汉,湖北,中国,star 5
2,4907543345760316,是只小虾虾,2023-05-31 19:36:14,#外卖骑手取餐闻到煤气味机智救下2人#无所不能的小哥，太机智了，救人一命胜造七级浮屠！善良的小哥，为你点赞👍🏻👍🏻👍🏻👍🏻👍🏻 ,0,0,1,河南,鹤壁,河南,中国,star 5
2,4907530088089087,中国新闻周刊,2023-05-31 18:43:33,【#外卖骑手取餐闻到煤气味机智救下2人#】近日，南通如东，外卖骑手顾培建到一家店铺准备取餐，迎面就闻到一股煤气味。只见一名女子睡在门口，顾培建立即将女子抱出来，随后又将屋内一名女子拉了出来并报警。几分钟后，救护车及时赶到，顾培建见两人已安置好，就匆匆离开继续工作。两女子已无生命危险。（江苏新闻）江苏新闻的微博视频,4,3,21,,北京,北京,中国,star 5
2,4907542822519774,月隐寒霜,2023-05-31 19:34:09,又是一位好人，外卖骑手及时救了两个人的性命。这这家人应该是煤气泄漏了，才会煤气中毒，多半是管道接口出现了问题，幸好是及时发现，不然屋子里的人可能就都救不过来了。我们前几年也好好检查过管道，一般社区对应的煤气公司分管，都会主动定期检查，大多数问题都会发现。新闻里这家人，也许是很久没检查煤气管道了，当地要尽快检查一下。#外卖骑手取餐闻到煤气味机智救下2人#,0,0,0,上海,上海,上海,中国,star 1
3,4907542075937206,江西消防,2023-05-31 19:31:11,【如何避免煤气中毒发生】#外卖骑手取餐闻到煤气味机智救下2人#给外卖小哥点赞煤气中毒事件时有发生，罪魁祸首就是一氧化碳，人们在使用燃煤、炭火、燃气热水器等，均可能接触到一氧化碳，这不得不引起我们的警觉。 ,0,8,35,,南昌,江西,中国,star 4
3,4907542004632158,西湖银行贷款首付垫资还按揭祝融,2023-05-31 19:30:54,#外卖骑手取餐闻到煤气味机智救下2人#万能的美团外卖小哥，点份美团外卖支持一下他们 杭州·竹哩·井原里 ,0,0,0,浙江,杭州,浙江,中国,star 5
3,4907541665155307,KateYen顏顏,2023-05-31 19:29:33,#外卖骑手取餐闻到煤气味机智救下2人#給這位機智的外賣小哥嗯個好人一生平安🙏🙏🙏 ,0,0,1,中国台湾,,台湾,中国,star 5
3,4907541160528743,meng紫雨1005,2023-05-31 19:27:33,#外卖骑手取餐闻到煤气味机智救下2人#多亏了外卖小哥机智才避免了事故的发生 ,0,0,0,四川,南充,四川,中国,star 5
3,4907540439367758,马老拾,2023-05-31 19:24:40,#外卖骑手取餐闻到煤气味机智救下2人#外卖小哥，平凡的英雄其实他们的好人好事非常多，希望大家对这个职业多一份理解和尊重，好样的！ 马老拾的微博视频 ,2,1,13,青海,西宁,青海,中国,star 5
3,4907539676009886,柳州消防,2023-05-31 19:21:39,柳州消防【#遇到燃气泄漏牢记这四个字#】 ①关：关闭燃气阀门，截断气源；②开：打开门窗通风；③走：不要开关电器，不要使用电话，远离危险区域；④报：到室外打报修电话并疏散附近人员。平时使用燃气时，要做到人不离灶、火不离人。戳视频↓燃气安全不容忽视！#外卖骑手取餐闻到煤气味机智救下2人# 柳州消防的微博视频,0,1,1,,柳州,广西,中国,star 5
3,4907539026415500,SUSAN小赞,2023-05-31 19:19:04,#外卖骑手取餐闻到煤气味机智救下2人#给外卖小哥点赞，机智勇敢救了两条生命！ ,0,0,2,江苏,镇江,江苏,中国,star 5
3,4907538149284505,羡兔子一只1005,2023-05-31 19:15:35,#外卖骑手取餐闻到煤气味机智救下2人#外卖小哥一直给我的印象，就是机智，热心肠。风里雨里送外卖，祝出入都平安！ ,0,0,3,湖南,郴州,湖南,中国,star 5
3,4907537947955889,Ivan_Genie,2023-05-31 19:14:47,#外卖骑手取餐闻到煤气味机智救下2人#为外卖小哥点赞，太棒了！ ,0,0,1,广东,佛山,广东,中国,star 5
3,4907537289186730,米格战斗飞机联合体,2023-05-31 19:12:10,#外卖骑手取餐闻到煤气味机智救下2人#哈尔滨这边的家庭都逐步安装了煤气报警装置，如果察觉到空气中有煤气泄漏都会报警的。 ,1,2,1,黑龙江,哈尔滨,黑龙江,中国,star 5
4,4907535582103097,jdjdjridjjtodocurjrhdo88,2023-05-31 19:05:23,#外卖骑手取餐闻到煤气味机智救下2人#重获新生，恭喜🎉以后煤气味要远离啊。外卖骑手确实很有福泽庇佑。！ ,0,0,0,山西,吕梁,山西,中国,star 5
4,4907535246560771,温州微博大事小事,2023-05-31 19:04:03,#外卖骑手取餐闻到煤气味机智救下2人# 外卖员真的是万能的我们平时要好好对外卖员 ,0,0,1,浙江,温州,浙江,中国,star 5
4,4907534614269125,电商行业,2023-05-31 19:01:32,#外卖骑手取餐闻到煤气味机智救下2人# 又一位好心骑手！闻到煤气味救下老板店员，网友：普通职业多留心也能造就不平凡！ ,51,15,40,广东,深圳,广东,中国,star 5
4,4907534584644613,林芝森林消防,2023-05-31 19:01:25,#外卖骑手取餐闻到煤气味机智救下2人#发现家中煤气泄漏了怎么办？千万不要原地拨打电话、开灯等会产生电火花的行为，否则会有爆炸危险哦！正确的做法是：先关阀门和开窗，退到安全区域再打电话报警。ps：一定要记住，顺序不能乱~中国消防的微博视频 ,0,0,0,,资阳,四川,中国,star 5
4,4907533963102207,LH手机科技爱好者,2023-05-31 18:58:57,#外卖骑手取餐闻到煤气味机智救下2人#平凡的人做着不平凡的事，万能的外卖小哥，幸亏及时发现了问题拯救了两个人。像这样的见义勇为，公司应该给予奖励吧，这个社会还是好心人多。 ,1,2,4,山东,济南,山东,中国,star 5
4,4907532025862221,桃雾韵Kilig,2023-05-31 18:51:15,#外卖骑手取餐闻到煤气味机智救下2人#给外卖小哥点赞，还是好人多呀家里用煤气的一定要关好阀门，勤打开窗通风 ,0,0,11,上海,上海,上海,中国,star 5
4,4907519988730758,科技小Q,2023-05-31 18:03:25,#外卖骑手取餐闻到煤气味机智救下2人#为外卖员点赞，有勇有谋！ 确定屋内没人才去外面打110 ,7,29,90,陕西,西安,陕西,中国,star 5
4,4907529119993767,lisa爱桃桃,2023-05-31 18:39:42,#外卖骑手取餐闻到煤气味机智救下2人#外卖小哥真的是神奇的存在，感觉无所不能，什么都会，人善又热心，给一个大大的👍🏻。 ,0,0,3,湖北,随州,湖北,中国,star 5
4,4907528561888509,揭西随礼汇,2023-05-31 18:37:29,#外卖骑手取餐闻到煤气味机智救下2人#这听起来很危险，因为煤气如果泄露的话是十分易燃的，会带来极大的安全隐患。如果异常浓郁的气味持续存在，那么就可能存在煤气泄漏的风险。在这种情况下，顾培建应该及时与店家沟通，通报店内煤气味的情况。店家应该马上检查煤气管道是否有泄漏情况，如果存在泄漏，应该立即停止使用煤气，并联系专业的燃气公司维修。如果店家没有积极采取措施，顾培建可以联系相关部门，如消防局，甚至可以联系警方。在遇到这种情况时，我们也应该时刻保持警觉，尽量避免在煤气味浓郁的地方逗留和停留。如果觉得煤气味道很不正常或者浓度较高，应及时开窗通风，或者向周围的人求助，寻求及时的解决办法。这样才能更好地保护我们自己和周围的人的安全。,0,0,1,广东,揭阳,广东,中国,star 3
5,4907528532263853,微风细雨的浅浅时光,2023-05-31 18:37:22,#外卖骑手取餐闻到煤气味机智救下2人#英雄，不一定都要如小说或者电影中那样舍身成仁。英雄，也可以是举手之劳救人于水火之中。像这位外卖小哥一样，在关键的时刻施与援手，挽救了两条生命以及他们背后的幸福家庭。这位外卖小哥，是平凡的英雄，为他点赞！他值得一个嘉奖！ ,1,6,15,重庆,重庆,重庆,中国,star 5
